t,original,RCoutput
0.000000000000000000e+00,2.234723924822470953e-02,1.326257791581744394e+00
1.000000000000000000e+00,1.266000215804664375e+00,2.716493480454529319e+00
2.000000000000000000e+00,-1.237154993209972131e+00,-2.125254930516950136e+00
3.000000000000000000e+00,-7.629734033727131326e-01,-1.723445369385498971e+00
4.000000000000000000e+00,-1.861262779187888294e-01,-7.448039407115987665e+00
5.000000000000000000e+00,7.226077911235229134e-01,-2.873460279392343608e+00
6.000000000000000000e+00,2.131352889149797092e-01,1.782592340039854673e+00
7.000000000000000000e+00,1.153185025403836272e+00,2.796544133982120428e+00
8.000000000000000000e+00,-7.978293972674112000e-01,-1.413682770120272103e+00
9.000000000000000000e+00,4.548110616194381284e-01,-9.023473007228874909e-01
1.000000000000000000e+01,4.710568383398161529e-01,-2.407219496380998969e+00
1.100000000000000000e+01,8.257909555604462382e-01,1.583536586595184259e+00
1.200000000000000000e+01,1.866140683023360669e-01,1.162973472291213728e+00
1.300000000000000000e+01,1.198982551984445255e+00,1.853092940952947076e+00
1.400000000000000000e+01,-9.565986034576852148e-01,-1.416937238176910974e+00
1.500000000000000000e+01,7.858152220326247717e-02,-1.817394281752837681e-01
1.600000000000000000e+01,7.043753410781998792e-01,-1.985991930249817017e+00
1.700000000000000000e+01,3.289719870943362268e-01,1.242802633555189162e+00
1.800000000000000000e+01,1.059801006713545490e+00,1.575044100309615169e+00
1.900000000000000000e+01,-4.737578472351615111e-01,-1.628891130653653541e-01
2.000000000000000000e+01,1.003715205070411232e+00,7.108824232971986401e-01
2.100000000000000000e+01,-5.525492522159011211e-01,-1.033687494812852270e+00
2.200000000000000000e+01,8.736796149470312800e-01,1.531652771153695136e+00
2.300000000000000000e+01,-2.344072730683602890e-01,-3.900770964190176660e-01
2.400000000000000000e+01,1.185178406949826790e+00,1.705072142664299184e+00
2.500000000000000000e+01,-1.036829180740688860e+00,-1.029413733609789272e+00
2.600000000000000000e+01,-1.494671279646233031e-01,2.389657322691853825e-01
2.700000000000000000e+01,6.576746544990030863e-01,-1.953106205879630686e+00
2.800000000000000000e+01,3.496095299720767824e-01,1.770844342740212518e+00
2.900000000000000000e+01,1.026184843523485934e+00,1.527786300166814382e+00
3.000000000000000000e+01,-3.693946073166265998e-01,-5.683889716743539822e-01
3.100000000000000000e+01,1.116822126776598978e+00,6.421355192835509484e-01
3.200000000000000000e+01,-8.570267101959159195e-01,-1.292236391697205278e+00
3.300000000000000000e+01,3.067539432480516637e-01,3.272782920749597313e-01
3.400000000000000000e+01,6.111548125637047413e-01,-2.715804834225816755e-01
3.500000000000000000e+01,5.691118960867276311e-01,1.551763732029017406e+00
3.600000000000000000e+01,7.299027533947091140e-01,1.363772702136135440e+00
3.700000000000000000e+01,4.248723276475697697e-01,6.391804619068164328e-01
3.800000000000000000e+01,9.662477332974832578e-01,7.181630218546164457e-01
3.900000000000000000e+01,-1.796268566492628949e-01,-1.949928957142734731e-01
4.000000000000000000e+01,1.244702189307672180e+00,1.608502508097915840e+00
4.100000000000000000e+01,-1.222885013089015871e+00,-1.623325294913460226e+00
4.200000000000000000e+01,-7.202162005405097212e-01,-8.307823916775962658e-01
4.300000000000000000e+01,-9.306142965611546858e-02,-1.922416955276680994e+00
4.400000000000000000e+01,7.718105382723509100e-01,7.902828391094600669e-01
4.500000000000000000e+01,1.381134613196069727e-01,1.535204339142600682e+00
4.600000000000000000e+01,1.204837702004949662e+00,1.054698958303605716e+00
4.700000000000000000e+01,-9.908534050457126208e-01,-1.981114256748859326e+00
4.800000000000000000e+01,-1.305534780547140672e-02,-5.380532160653599405e-01
4.900000000000000000e+01,7.025053595374356474e-01,-7.837872525279607760e-01
5.000000000000000000e+01,3.051641034080081472e-01,1.316182629549345950e+00
5.100000000000000000e+01,1.080376425848891708e+00,1.712336264181434586e+00
5.200000000000000000e+01,-5.425492791196335762e-01,-6.070673438675449063e-01
5.300000000000000000e+01,9.120093193721398039e-01,6.585581737564112359e-01
5.400000000000000000e+01,-3.272301818061773560e-01,-9.384866817423187513e-01
5.500000000000000000e+01,1.123691367172776623e+00,1.348630682518906720e+00
5.600000000000000000e+01,-8.659242586639266381e-01,-1.371067690661584848e+00
