t,RCoutput
1.010000000000000000e+02,-1.230823128566083113e+00
1.020000000000000000e+02,-7.440439460276273564e-01
1.030000000000000000e+02,-1.931800551173987746e-01
1.040000000000000000e+02,7.649747047368977704e-01
1.050000000000000000e+02,1.676471042416149970e-01
1.060000000000000000e+02,1.164020710103053302e+00
1.070000000000000000e+02,-9.250470726020001422e-01
1.080000000000000000e+02,1.869804437557522903e-01
1.090000000000000000e+02,6.441121944249701414e-01
1.100000000000000000e+02,4.341599539030167598e-01
1.110000000000000000e+02,9.062759832568563212e-01
1.120000000000000000e+02,-4.020314247958012288e-02
1.130000000000000000e+02,1.298341487138036321e+00
1.140000000000000000e+02,-1.332692437795703455e+00
1.150000000000000000e+02,-1.065225705515796761e+00
1.160000000000000000e+02,-8.137491676955441733e-01
1.170000000000000000e+02,-2.366704754285287038e-01
1.180000000000000000e+02,1.077052292756928153e+00
1.190000000000000000e+02,1.581960570583129666e-01
1.200000000000000000e+02,1.454025228967770200e+00
1.210000000000000000e+02,-1.644307405380878606e+00
1.220000000000000000e+02,-1.530924439034077267e+00
1.230000000000000000e+02,-1.768042630255102665e+00
1.240000000000000000e+02,-1.441690368095525088e+00
1.250000000000000000e+02,1.245859849689203713e+00
1.260000000000000000e+02,1.515956816406025531e+00
1.270000000000000000e+02,2.560690311978815359e+00
1.280000000000000000e+02,2.423809075441155869e+00
1.290000000000000000e+02,-1.934099629814092225e-01
1.300000000000000000e+02,-1.130458735443028218e+00
1.310000000000000000e+02,2.999665272009011119e-02
1.320000000000000000e+02,-1.717172099038560606e+00
1.330000000000000000e+02,1.968679948355795517e+00
1.340000000000000000e+02,1.944572317812614415e+00
1.350000000000000000e+02,2.143239846191505649e+00
1.360000000000000000e+02,1.754720366867800863e+00
1.370000000000000000e+02,-1.910116142200294576e+00
1.380000000000000000e+02,-3.221797017103059879e+00
1.390000000000000000e+02,-6.598742729102584192e+00
1.400000000000000000e+02,-1.757444998750756326e+00
1.410000000000000000e+02,-4.178381894087372928e-01
1.420000000000000000e+02,2.655328184295774108e+00
1.430000000000000000e+02,4.415477867415027902e+00
1.440000000000000000e+02,5.119955879337478422e+00
1.450000000000000000e+02,-6.415397780544758177e-01
1.460000000000000000e+02,2.699541782391444045e+00
1.470000000000000000e+02,-5.512288040935093392e+00
1.480000000000000000e+02,-8.465433216553060802e+00
1.490000000000000000e+02,-4.946804946054747631e+00
1.500000000000000000e+02,-2.322406581265525460e+00
1.510000000000000000e+02,1.372569837018787098e+00
1.520000000000000000e+02,2.559825266551731371e+00
1.530000000000000000e+02,5.183818658011952962e+00
1.540000000000000000e+02,2.314066032201356649e+00
1.550000000000000000e+02,5.941628591508916202e-01
1.560000000000000000e+02,-2.282293037052387064e+00
1.570000000000000000e+02,-3.511898750396381885e+00
1.580000000000000000e+02,-5.724682697664974285e+00
1.590000000000000000e+02,3.606259234355988497e-01
1.600000000000000000e+02,-3.021977555558287953e+00
1.610000000000000000e+02,6.709611056267764440e+00
1.620000000000000000e+02,9.192986578076681070e+00
1.630000000000000000e+02,5.585567991569220681e+00
1.640000000000000000e+02,2.078266761609310009e+00
1.650000000000000000e+02,-9.213648497770776657e-01
1.660000000000000000e+02,-2.535675983290409441e+00
1.670000000000000000e+02,-4.631104500277389846e+00
1.680000000000000000e+02,-2.890342704150427267e+00
1.690000000000000000e+02,-4.047301934187750305e-01
1.700000000000000000e+02,1.160551364680594943e+00
1.710000000000000000e+02,1.247866237729802208e-01
1.720000000000000000e+02,1.567429134916686451e+00
1.730000000000000000e+02,-1.651573347726023044e+00
1.740000000000000000e+02,-9.092543615816985891e-01
1.750000000000000000e+02,-9.180929005297286949e-01
1.760000000000000000e+02,7.341379312578055760e-01
1.770000000000000000e+02,4.267450773013781173e-01
1.780000000000000000e+02,4.814731414041193425e-01
1.790000000000000000e+02,-1.646661632583681367e-01
1.800000000000000000e+02,3.658320471403415652e-01
1.810000000000000000e+02,2.022218891597908907e-01
1.820000000000000000e+02,7.512107533020606631e-01
1.830000000000000000e+02,-1.190471584766505941e-02
1.840000000000000000e+02,1.024773216259313280e+00
1.850000000000000000e+02,-5.447406478201379798e-01
1.860000000000000000e+02,8.150012931801979832e-01
1.870000000000000000e+02,-1.925327365663278556e-01
1.880000000000000000e+02,1.150377106447045605e+00
1.890000000000000000e+02,-8.811983710487538701e-01
1.900000000000000000e+02,1.461194706494950424e-01
1.910000000000000000e+02,6.546836565941527297e-01
1.920000000000000000e+02,4.247217558805491677e-01
1.930000000000000000e+02,9.690736196039511086e-01
1.940000000000000000e+02,-1.454396505763231318e-01
1.950000000000000000e+02,1.200420838370900967e+00
1.960000000000000000e+02,-1.106165359181357388e+00
1.970000000000000000e+02,-3.343760868271310471e-01
1.980000000000000000e+02,4.606690630056258229e-01
1.990000000000000000e+02,5.653961892112673304e-01
2.000000000000000000e+02,6.615678753211855501e-01
2.010000000000000000e+02,5.523997171629790870e-01
2.020000000000000000e+02,8.049720533192310512e-01
2.030000000000000000e+02,2.804625369396092083e-01
2.040000000000000000e+02,1.131357299470828970e+00
2.050000000000000000e+02,-7.352260520844087210e-01
2.060000000000000000e+02,6.188335838481204831e-01
2.070000000000000000e+02,2.488073929502760961e-01
2.080000000000000000e+02,1.078139279826705099e+00
2.090000000000000000e+02,-5.850271056177387408e-01
2.100000000000000000e+02,8.342223421185090970e-01
2.110000000000000000e+02,-2.001462320748412793e-01
2.120000000000000000e+02,1.197374833487780954e+00
2.130000000000000000e+02,-1.066068366729210126e+00
2.140000000000000000e+02,-2.060237137581450995e-01
2.150000000000000000e+02,6.340576565792384045e-01
2.160000000000000000e+02,3.380011973645413725e-01
2.170000000000000000e+02,1.013407400274398684e+00
2.180000000000000000e+02,-3.420040318951080849e-01
2.190000000000000000e+02,1.177772948998894620e+00
2.200000000000000000e+02,-9.881018236860654724e-01
2.210000000000000000e+02,-5.207777693547832598e-02
2.220000000000000000e+02,7.160597490631741557e-01
2.230000000000000000e+02,2.993075075983835376e-01
2.240000000000000000e+02,1.102673098039940403e+00
2.250000000000000000e+02,-5.942224693544631009e-01
2.260000000000000000e+02,7.930741127480107622e-01
2.270000000000000000e+02,-6.521908674618615009e-02
2.280000000000000000e+02,1.240222932172720949e+00
2.290000000000000000e+02,-1.145315485852634652e+00
2.300000000000000000e+02,-4.490908279250955815e-01
2.310000000000000000e+02,3.502270199221562130e-01
2.320000000000000000e+02,6.993393604842847999e-01
2.330000000000000000e+02,4.114347640246607263e-01
2.340000000000000000e+02,9.656263187752038846e-01
2.350000000000000000e+02,-2.070493099762540368e-01
2.360000000000000000e+02,1.233701197771237545e+00
2.370000000000000000e+02,-1.202581258486283389e+00
2.380000000000000000e+02,-6.429468968337390677e-01
2.390000000000000000e+02,9.141368534144156399e-03
2.400000000000000000e+02,8.524044727700537116e-01
2.410000000000000000e+02,5.240336660534250512e-02
2.420000000000000000e+02,1.279504470062531762e+00
2.430000000000000000e+02,-1.243771545793002531e+00
2.440000000000000000e+02,-6.360380565090499871e-01
2.450000000000000000e+02,3.585485597374482580e-03
2.460000000000000000e+02,8.633339534531874193e-01
2.470000000000000000e+02,9.576558895107112335e-03
2.480000000000000000e+02,1.301288902268085135e+00
2.490000000000000000e+02,-1.192227988228886204e+00
2.500000000000000000e+02,-5.101918777070615363e-01
2.510000000000000000e+02,3.590239414240863347e-01
2.520000000000000000e+02,8.065237437124554987e-01
2.530000000000000000e+02,3.045120406288455150e-01
2.540000000000000000e+02,1.154283772956452125e+00
2.550000000000000000e+02,-7.634428709852976169e-01
2.560000000000000000e+02,3.932706850474065874e-01
2.570000000000000000e+02,5.700115223368316109e-01
2.580000000000000000e+02,7.233554831835409260e-01
2.590000000000000000e+02,4.637578327345437401e-01
2.600000000000000000e+02,8.429428830937730766e-01
2.610000000000000000e+02,3.504555505317696884e-02
2.620000000000000000e+02,1.237614901688518287e+00
2.630000000000000000e+02,-1.114496221297642364e+00
2.640000000000000000e+02,-3.702166638699937451e-01
2.650000000000000000e+02,4.624987101963804470e-01
2.660000000000000000e+02,5.863052097210545988e-01
2.670000000000000000e+02,6.844844879769409474e-01
2.680000000000000000e+02,5.089880372284856236e-01
2.690000000000000000e+02,8.051879296875323888e-01
2.700000000000000000e+02,2.008925191535393395e-01
2.710000000000000000e+02,1.200087216136068946e+00
2.720000000000000000e+02,-9.286576395221253222e-01
2.730000000000000000e+02,1.834384737221572692e-01
2.740000000000000000e+02,7.140426768009220382e-01
2.750000000000000000e+02,3.226645181769107751e-01
2.760000000000000000e+02,1.043278826639244095e+00
2.770000000000000000e+02,-4.352656610012068938e-01
2.780000000000000000e+02,1.047694439924816479e+00
2.790000000000000000e+02,-6.702223471766153295e-01
2.800000000000000000e+02,6.723560680982920701e-01
2.810000000000000000e+02,1.550322900509257806e-01
2.820000000000000000e+02,1.172123038462187239e+00
2.830000000000000000e+02,-9.239599224544523537e-01
2.840000000000000000e+02,1.429929747741258694e-01
2.850000000000000000e+02,7.045114653711515018e-01
2.860000000000000000e+02,3.473071059793451099e-01
2.870000000000000000e+02,1.056622252089728375e+00
2.880000000000000000e+02,-4.390995486903257472e-01
2.890000000000000000e+02,1.028969372157454210e+00
2.900000000000000000e+02,-6.478349033495760523e-01
2.910000000000000000e+02,7.490900695938007559e-01
2.920000000000000000e+02,3.833787906493313358e-02
2.930000000000000000e+02,1.218694427945958392e+00
2.940000000000000000e+02,-1.113153599076065703e+00
2.950000000000000000e+02,-3.306892857972654198e-01
2.960000000000000000e+02,4.665754998768352202e-01
2.970000000000000000e+02,6.290687540477009065e-01
2.980000000000000000e+02,6.035709123220556194e-01
2.990000000000000000e+02,6.837566566096260345e-01
3.000000000000000000e+02,5.113738573773662921e-01
3.010000000000000000e+02,8.302152764230470439e-01
3.020000000000000000e+02,2.137261829344758723e-01
3.030000000000000000e+02,1.206844282138519020e+00
3.040000000000000000e+02,-9.808196149354664328e-01
3.050000000000000000e+02,-2.199606154916544654e-03
3.060000000000000000e+02,6.995101169257900153e-01
3.070000000000000000e+02,3.124090036005959803e-01
3.080000000000000000e+02,1.075453959413585903e+00
3.090000000000000000e+02,-5.180464202992496325e-01
3.100000000000000000e+02,9.422126237545858096e-01
3.110000000000000000e+02,-4.190450649861894306e-01
3.120000000000000000e+02,1.035555912335127449e+00
3.130000000000000000e+02,-6.523059914841784490e-01
3.140000000000000000e+02,6.958883199243963702e-01
3.150000000000000000e+02,9.856523936703176503e-02
3.160000000000000000e+02,1.210485450088739201e+00
3.170000000000000000e+02,-9.989572432580526851e-01
3.180000000000000000e+02,-5.058692441277656826e-02
3.190000000000000000e+02,6.971087548232137721e-01
3.200000000000000000e+02,2.953558792846302516e-01
3.210000000000000000e+02,1.092266736057828425e+00
3.220000000000000000e+02,-5.806154938232488405e-01
3.230000000000000000e+02,8.575123324515248058e-01
3.240000000000000000e+02,-1.868295750432515945e-01
3.250000000000000000e+02,1.214581336835823366e+00
3.260000000000000000e+02,-1.085336380558464597e+00
3.270000000000000000e+02,-2.751473468203684547e-01
3.280000000000000000e+02,5.479620509259373051e-01
3.290000000000000000e+02,5.066675777686553417e-01
3.300000000000000000e+02,8.135300363445856497e-01
3.310000000000000000e+02,2.372832568911960038e-01
3.320000000000000000e+02,1.190474462214600848e+00
3.330000000000000000e+02,-9.048742693414357774e-01
3.340000000000000000e+02,1.814154913959171722e-01
3.350000000000000000e+02,7.232331172447814538e-01
3.360000000000000000e+02,3.194487898787228275e-01
3.370000000000000000e+02,1.048242668019152557e+00
3.380000000000000000e+02,-4.538994764725856612e-01
3.390000000000000000e+02,1.014342372190118358e+00
3.400000000000000000e+02,-6.034677961928487377e-01
3.410000000000000000e+02,7.957085316835286193e-01
3.420000000000000000e+02,-5.957878837365804259e-02
3.430000000000000000e+02,1.236943044523977520e+00
3.440000000000000000e+02,-1.160643446926062694e+00
3.450000000000000000e+02,-4.730179044722042647e-01
3.460000000000000000e+02,3.312014801749603166e-01
3.470000000000000000e+02,7.191746679315351720e-01
3.480000000000000000e+02,3.747781054466017281e-01
3.490000000000000000e+02,1.016539628323883449e+00
3.500000000000000000e+02,-3.507093633478000072e-01
3.510000000000000000e+02,1.116588364132159228e+00
3.520000000000000000e+02,-8.923334320898028693e-01
3.530000000000000000e+02,2.400008978510479452e-01
3.540000000000000000e+02,6.627042704632444270e-01
3.550000000000000000e+02,4.176972833326377810e-01
3.560000000000000000e+02,9.046442849286417953e-01
3.570000000000000000e+02,-8.808239460351607875e-02
3.580000000000000000e+02,1.284475596079481363e+00
3.590000000000000000e+02,-1.274193011613171223e+00
3.600000000000000000e+02,-8.759370846634642049e-01
3.610000000000000000e+02,-4.038508239371276787e-01
3.620000000000000000e+02,4.604801385998964491e-01
3.630000000000000000e+02,5.315221476308136239e-01
3.640000000000000000e+02,7.360556482309901227e-01
3.650000000000000000e+02,4.251882672242643935e-01
3.660000000000000000e+02,1.013518467340786877e+00
3.670000000000000000e+02,-3.470731855315740688e-01
3.680000000000000000e+02,1.108593817572907980e+00
3.690000000000000000e+02,-8.475528820855551260e-01
3.700000000000000000e+02,3.497508581443460329e-01
3.710000000000000000e+02,6.055058357127176549e-01
3.720000000000000000e+02,5.733848957908715960e-01
3.730000000000000000e+02,6.964249773051243153e-01
3.740000000000000000e+02,5.059451239496794983e-01
3.750000000000000000e+02,9.309712455340992676e-01
3.760000000000000000e+02,-2.534453472194009294e-02
3.770000000000000000e+02,1.222380378768912479e+00
3.780000000000000000e+02,-1.142916363156263770e+00
3.790000000000000000e+02,-4.822412012998968933e-01
3.800000000000000000e+02,2.961681937730511471e-01
3.810000000000000000e+02,7.573847640107214119e-01
3.820000000000000000e+02,3.483167968160794103e-01
3.830000000000000000e+02,1.057832538906502862e+00
3.840000000000000000e+02,-5.080437581014738413e-01
3.850000000000000000e+02,9.606282927329670152e-01
3.860000000000000000e+02,-5.023931398209633414e-01
3.870000000000000000e+02,1.016235271238262072e+00
3.880000000000000000e+02,-5.492284864466387972e-01
3.890000000000000000e+02,8.663585395335462458e-01
3.900000000000000000e+02,-2.738372658865166898e-01
3.910000000000000000e+02,1.177534303820185535e+00
3.920000000000000000e+02,-9.966036561587596765e-01
3.930000000000000000e+02,-6.158493235121031972e-02
3.940000000000000000e+02,7.050814688869095903e-01
3.950000000000000000e+02,3.225777574773012191e-01
3.960000000000000000e+02,1.084481965618065757e+00
3.970000000000000000e+02,-5.585828855931573855e-01
3.980000000000000000e+02,8.796403846423053174e-01
3.990000000000000000e+02,-2.209903759051545791e-01
4.000000000000000000e+02,1.200211797537712233e+00
4.010000000000000000e+02,-1.053178505043181445e+00
4.020000000000000000e+02,-1.965668909618827342e-01
4.030000000000000000e+02,6.134270004356405792e-01
4.040000000000000000e+02,4.153009273695342785e-01
4.050000000000000000e+02,9.427306161084265668e-01
4.060000000000000000e+02,-1.227560141852404030e-01
4.070000000000000000e+02,1.276436741051873547e+00
4.080000000000000000e+02,-1.274079482517901596e+00
4.090000000000000000e+02,-8.694308574630920106e-01
4.100000000000000000e+02,-4.084300684875707965e-01
4.110000000000000000e+02,4.847137317600020978e-01
4.120000000000000000e+02,5.275805084325506655e-01
4.130000000000000000e+02,7.339217095740897534e-01
4.140000000000000000e+02,3.760437384050838716e-01
4.150000000000000000e+02,1.024272118619210303e+00
4.160000000000000000e+02,-3.757387816922346246e-01
4.170000000000000000e+02,1.108805822770930316e+00
4.180000000000000000e+02,-8.082577208976555738e-01
4.190000000000000000e+02,4.159010480638265506e-01
4.200000000000000000e+02,5.476704018723950185e-01
4.210000000000000000e+02,7.226096746403634086e-01
4.220000000000000000e+02,4.499752473435130184e-01
4.230000000000000000e+02,9.801553559352491618e-01
4.240000000000000000e+02,-1.559049891004935517e-01
4.250000000000000000e+02,1.236247198566293726e+00
4.260000000000000000e+02,-1.245687700032188872e+00
4.270000000000000000e+02,-7.702929237216835645e-01
4.280000000000000000e+02,-2.628198736749050024e-01
4.290000000000000000e+02,7.296242918249338238e-01
4.300000000000000000e+02,2.190175179987878806e-01
4.310000000000000000e+02,1.118861856449754777e+00
4.320000000000000000e+02,-7.973722354997985207e-01
4.330000000000000000e+02,4.845671115110210536e-01
4.340000000000000000e+02,3.998204634610411645e-01
4.350000000000000000e+02,8.623365543867915761e-01
4.360000000000000000e+02,-8.928705448719043147e-03
4.370000000000000000e+02,1.241376471450941210e+00
4.380000000000000000e+02,-1.105831492556664131e+00
4.390000000000000000e+02,-4.221035515970052998e-01
4.400000000000000000e+02,4.377787002471040800e-01
4.410000000000000000e+02,6.198729585546707277e-01
4.420000000000000000e+02,5.798626949842962119e-01
4.430000000000000000e+02,7.171905627122150406e-01
4.440000000000000000e+02,4.267674612488789876e-01
4.450000000000000000e+02,9.698369109612592354e-01
4.460000000000000000e+02,-1.659282952061538197e-01
4.470000000000000000e+02,1.254996689363762297e+00
4.480000000000000000e+02,-1.252351692161287389e+00
4.490000000000000000e+02,-8.275748058699967658e-01
4.500000000000000000e+02,-3.328709903796842617e-01
4.510000000000000000e+02,5.467554469331741274e-01
4.520000000000000000e+02,4.268123779527255302e-01
4.530000000000000000e+02,8.697692660989964075e-01
4.540000000000000000e+02,5.320021767272109514e-02
4.550000000000000000e+02,1.276464912175648614e+00
4.560000000000000000e+02,-1.208099355964014521e+00
4.570000000000000000e+02,-6.845379664588069346e-01
4.580000000000000000e+02,4.878623642396107130e-03
4.590000000000000000e+02,8.068495730417062362e-01
4.600000000000000000e+02,1.316085428415174619e-01
4.610000000000000000e+02,1.289625121059438939e+00
4.620000000000000000e+02,-1.114108933091895182e+00
4.630000000000000000e+02,-3.501909698902894164e-01
4.640000000000000000e+02,4.860774126332383371e-01
4.650000000000000000e+02,5.886726696028716788e-01
4.660000000000000000e+02,6.168269703250102154e-01
4.670000000000000000e+02,5.999144819338972923e-01
4.680000000000000000e+02,6.391311072781569180e-01
4.690000000000000000e+02,5.714433473905380367e-01
4.700000000000000000e+02,7.517050278273185171e-01
4.710000000000000000e+02,3.837138311969408022e-01
4.720000000000000000e+02,9.604420387797496517e-01
4.730000000000000000e+02,-2.122654548006437381e-01
4.740000000000000000e+02,1.237865242201609206e+00
4.750000000000000000e+02,-1.193653630471658289e+00
4.760000000000000000e+02,-5.848970828124855359e-01
4.770000000000000000e+02,1.353277674065018754e-01
4.780000000000000000e+02,7.932412110631394953e-01
4.790000000000000000e+02,1.776547616142023500e-01
4.800000000000000000e+02,1.184023326781134422e+00
4.810000000000000000e+02,-9.214376857677422095e-01
4.820000000000000000e+02,1.514256742930193411e-01
4.830000000000000000e+02,7.349436860021807405e-01
4.840000000000000000e+02,3.052996580146625227e-01
4.850000000000000000e+02,1.071777656112107513e+00
4.860000000000000000e+02,-5.494907979910585993e-01
4.870000000000000000e+02,8.476391416317192729e-01
4.880000000000000000e+02,-1.980661475128471238e-01
4.890000000000000000e+02,1.247421399640457285e+00
4.900000000000000000e+02,-1.174676647226160497e+00
4.910000000000000000e+02,-5.038266191581364239e-01
4.920000000000000000e+02,2.939775494296185121e-01
4.930000000000000000e+02,7.501008013940573260e-01
4.940000000000000000e+02,3.298357778765197423e-01
4.950000000000000000e+02,1.110757586673056352e+00
4.960000000000000000e+02,-5.724442049049702774e-01
4.970000000000000000e+02,8.235375961688857771e-01
4.980000000000000000e+02,-1.721123271039797231e-01
4.990000000000000000e+02,1.292931655827705972e+00
5.000000000000000000e+02,-1.271575629067156044e+00
5.010000000000000000e+02,-7.820116089316320185e-01
5.020000000000000000e+02,-1.999008373386605975e-01
5.030000000000000000e+02,6.002582597848435952e-01
5.040000000000000000e+02,3.799325336379215656e-01
5.050000000000000000e+02,1.098854257879578356e+00
5.060000000000000000e+02,-2.214494167982774542e-01
5.070000000000000000e+02,1.199177036665284968e+00
5.080000000000000000e+02,-1.206493049739080448e+00
5.090000000000000000e+02,-6.198874761605424055e-01
5.100000000000000000e+02,4.497571572154335229e-02
5.110000000000000000e+02,9.190497370465009475e-01
5.120000000000000000e+02,6.289374835522831830e-02
5.130000000000000000e+02,1.364698794364042067e+00
5.140000000000000000e+02,-1.420081991847272462e+00
5.150000000000000000e+02,-1.166459718983594129e+00
5.160000000000000000e+02,-1.069175608735552174e+00
5.170000000000000000e+02,-5.152309146738787149e-01
5.180000000000000000e+02,1.217031550657580397e+00
5.190000000000000000e+02,5.389958428363845755e-01
5.200000000000000000e+02,1.672491694347080227e+00
5.210000000000000000e+02,-1.076910188042610628e+00
5.220000000000000000e+02,-8.051295733550682954e-01
5.230000000000000000e+02,3.948466069835978587e-01
5.240000000000000000e+02,9.381795449828866928e-02
5.250000000000000000e+02,8.025998165454160116e-01
5.260000000000000000e+02,-3.856206364607217552e-01
5.270000000000000000e+02,7.561636702740683891e-01
5.280000000000000000e+02,-3.910548699803495509e-01
5.290000000000000000e+02,8.910129812294158569e-01
5.300000000000000000e+02,-4.846081764241088052e-01
5.310000000000000000e+02,8.447572428020935220e-01
5.320000000000000000e+02,-2.602955852493984423e-01
5.330000000000000000e+02,1.090972064994646384e+00
5.340000000000000000e+02,-8.148736038356432232e-01
5.350000000000000000e+02,2.881243420522872078e-01
5.360000000000000000e+02,5.771056474407814108e-01
5.370000000000000000e+02,5.430574225515210074e-01
5.380000000000000000e+02,7.389691943314895539e-01
5.390000000000000000e+02,3.931550777434669186e-01
5.400000000000000000e+02,1.004300410428861312e+00
5.410000000000000000e+02,-3.114649517204863827e-01
5.420000000000000000e+02,1.163649161178144986e+00
5.430000000000000000e+02,-9.761026924956190953e-01
5.440000000000000000e+02,1.473860399343429606e-02
5.450000000000000000e+02,7.124185171924635185e-01
5.460000000000000000e+02,2.930322941278404869e-01
5.470000000000000000e+02,1.096860810737474878e+00
5.480000000000000000e+02,-5.873477106701017192e-01
5.490000000000000000e+02,8.261336375351717720e-01
5.500000000000000000e+02,-1.290196616177450295e-01
5.510000000000000000e+02,1.214217081221602434e+00
5.520000000000000000e+02,-1.083081172185799801e+00
5.530000000000000000e+02,-3.040700449922830728e-01
5.540000000000000000e+02,5.305245064456287629e-01
5.550000000000000000e+02,5.158970610252486821e-01
5.560000000000000000e+02,7.947724323409310898e-01
5.570000000000000000e+02,2.906116720630613770e-01
5.580000000000000000e+02,1.146689165178520042e+00
5.590000000000000000e+02,-7.628230204195336484e-01
5.600000000000000000e+02,4.862973354393034242e-01
5.610000000000000000e+02,4.521768851108181053e-01
5.620000000000000000e+02,8.285280287693170820e-01
5.630000000000000000e+02,1.131426633807386395e-01
5.640000000000000000e+02,1.192319322892755551e+00
5.650000000000000000e+02,-9.660148939538366619e-01
5.660000000000000000e+02,9.987704397421914848e-03
5.670000000000000000e+02,7.417091275455920396e-01
5.680000000000000000e+02,2.600778006206843074e-01
5.690000000000000000e+02,1.127844122215795331e+00
5.700000000000000000e+02,-6.663356920634662117e-01
5.710000000000000000e+02,7.257124125539924364e-01
5.720000000000000000e+02,7.575765980499227226e-02
5.730000000000000000e+02,1.213611973559265422e+00
