 (4.528803115876364296e-16+2.022066886356880553e-16j)
 (4.528803115876364296e-16-2.022066886356880553e-16j)
 (-1.712622486792667727e-16+4.406090995676026966e-16j)
 (-1.712622486792667727e-16-4.406090995676026966e-16j)
 (-3.818066263660384827e-16+2.856056427165602317e-16j)
 (-3.818066263660384827e-16-2.856056427165602317e-16j)
 (4.175829053941214586e-16+1.025253745916069865e-16j)
 (4.175829053941214586e-16-1.025253745916069865e-16j)
 (1.286190128195636950e-16+4.056976428776708521e-16j)
 (1.286190128195636950e-16-4.056976428776708521e-16j)
 (-4.553225074790023108e-16+9.080877412515673361e-17j)
 (-4.553225074790023108e-16-9.080877412515673361e-17j)
 (-4.212600257022876228e-16+1.437925017928615678e-16j)
 (-4.212600257022876228e-16-1.437925017928615678e-16j)
 (-4.347927623229601935e-16+3.551020421341844659e-18j)
 (-4.347927623229601935e-16-3.551020421341844659e-18j)
 (3.008582005323323619e-16+2.800653686385892521e-16j)
 (3.008582005323323619e-16-2.800653686385892521e-16j)
 (2.280122727274107672e-16+3.414692955650927527e-16j)
 (2.280122727274107672e-16-3.414692955650927527e-16j)
 (4.022115622443579354e-16+3.639328909565053984e-17j)
 (4.022115622443579354e-16-3.639328909565053984e-17j)
 (-2.532025481104188796e-16+3.051649692101789576e-16j)
 (-2.532025481104188796e-16-3.051649692101789576e-16j)
 (-1.865448078170291632e-16+3.445865013398209680e-16j)
 (-1.865448078170291632e-16-3.445865013398209680e-16j)
 (-7.776888315221681893e-17+3.791536233784746132e-16j)
 (-7.776888315221681893e-17-3.791536233784746132e-16j)
 (-3.836261260449524115e-16+0.000000000000000000e+00j)
 (-2.803885525688080678e-16+2.325813716901298790e-16j)
 (-2.803885525688080678e-16-2.325813716901298790e-16j)
 (-1.989991887263373307e-16+2.883043577963977960e-16j)
 (-1.989991887263373307e-16-2.883043577963977960e-16j)
 (3.254901056043689409e-16+1.204244544763475037e-16j)
 (3.254901056043689409e-16-1.204244544763475037e-16j)
 (1.546755744467336751e-16+3.073547193398498797e-16j)
 (1.546755744467336751e-16-3.073547193398498797e-16j)
 (-3.650053210424279847e-17+3.454337393884603253e-16j)
 (-3.650053210424279847e-17-3.454337393884603253e-16j)
 (2.891216989056141950e-16+1.774198304310494623e-16j)
 (2.891216989056141950e-16-1.774198304310494623e-16j)
 (3.411663021519582715e-16+9.944081711925995268e-18j)
 (3.411663021519582715e-16-9.944081711925995268e-18j)
 (-3.123255816425408306e-16+1.115664454997200437e-16j)
 (-3.123255816425408306e-16-1.115664454997200437e-16j)
 (1.894669236430415664e-16+2.684377531574414509e-16j)
 (1.894669236430415664e-16-2.684377531574414509e-16j)
 (3.014959237948840286e-16+1.423620819990842506e-16j)
 (3.014959237948840286e-16-1.423620819990842506e-16j)
 (2.401788120319636053e-16+2.081767527934863128e-16j)
 (2.401788120319636053e-16-2.081767527934863128e-16j)
 (-3.262403733152793235e-17+3.194533652081273713e-16j)
 (-3.262403733152793235e-17-3.194533652081273713e-16j)
 (-3.203078105514360306e-16+7.707162405124241648e-17j)
 (-3.203078105514360306e-16-7.707162405124241648e-17j)
 (-1.418977214648006757e-16+2.876128375830141852e-16j)
 (-1.418977214648006757e-16-2.876128375830141852e-16j)
 (-3.095944132735950781e-16+0.000000000000000000e+00j)
 (1.836445922373096377e-16+2.542112191073119542e-16j)
 (1.836445922373096377e-16-2.542112191073119542e-16j)
 (-2.222445246767419214e-16+2.099146730037707550e-16j)
 (-2.222445246767419214e-16-2.099146730037707550e-16j)
 (6.050923951924206775e-17+2.935048526431539481e-16j)
 (6.050923951924206775e-17-2.935048526431539481e-16j)
 (3.667713219988548358e-17+2.944414721045021586e-16j)
 (3.667713219988548358e-17-2.944414721045021586e-16j)
