t,original,RCoutput
0.000000000000000000e+00,1.755190162801700537e-01,1.550253177979765695e-01
1.000000000000000000e+00,5.643771556964246594e-01,5.084020140339777782e-01
2.000000000000000000e+00,9.588367691153093508e-01,9.755003836327524880e-01
3.000000000000000000e+00,1.539283953005147754e-01,9.662940519249030302e-02
4.000000000000000000e+00,5.079143332408205813e-01,3.404533307699360023e-01
5.000000000000000000e+00,9.747557169844776048e-01,8.721796701028603493e-01
6.000000000000000000e+00,9.596733584316294308e-02,4.361093962365556465e-01
7.000000000000000000e+00,3.383546645478812120e-01,9.593165909433345462e-01
8.000000000000000000e+00,8.730960635536306746e-01,1.527103911219782617e-01
9.000000000000000000e+00,4.321173767070621841e-01,5.043380160033716919e-01
1.000000000000000000e+01,9.570286028739894979e-01,9.723381680976821428e-01
1.100000000000000000e+01,1.603869390046918919e-01,1.027380998685840652e-01
1.200000000000000000e+01,5.251855783254487653e-01,3.622961069408328072e-01
1.300000000000000000e+01,9.725261779132093887e-01,9.003047139208861793e-01
1.400000000000000000e+01,1.042041436282625522e-01,3.497115838137236921e-01
1.500000000000000000e+01,3.640479963079555903e-01,8.859630659002242226e-01
1.600000000000000000e+01,9.029165054992615014e-01,3.939724606553465236e-01
1.700000000000000000e+01,3.418673294254279682e-01,9.351722078354871570e-01
1.800000000000000000e+01,8.774768281381200019e-01,2.361244806292459586e-01
1.900000000000000000e+01,4.192938524532584532e-01,7.013168111973087093e-01
2.000000000000000000e+01,9.495974192178379125e-01,8.164464302596341483e-01
2.100000000000000000e+01,1.866624264673728828e-01,5.830237517971781358e-01
2.200000000000000000e+01,5.920963035494734017e-01,9.483273933550773194e-01
2.300000000000000000e+01,9.419212564028406343e-01,1.893387764007226082e-01
2.400000000000000000e+01,2.133518522434056652e-01,5.950386271470531341e-01
2.500000000000000000e+01,6.545480736120832255e-01,9.418649733239439215e-01
2.600000000000000000e+01,8.818480824768969439e-01,2.169289299765981838e-01
2.700000000000000000e+01,4.063489634439959586e-01,6.591997987572089102e-01
2.800000000000000000e+01,9.407949850727453933e-01,8.757043746550676744e-01
2.900000000000000000e+01,2.172291464254008375e-01,4.225266202181341413e-01
3.000000000000000000e+01,6.631585130379011872e-01,9.557850776996694719e-01
3.100000000000000000e+01,8.711792685307180317e-01,1.703398288652318016e-01
3.200000000000000000e+01,4.376812073907043743e-01,5.516450738595164438e-01
3.300000000000000000e+01,9.598538355421063484e-01,9.674209955902934865e-01
3.400000000000000000e+01,1.502843547551322712e-01,1.226941480467313994e-01
3.500000000000000000e+01,4.980259731367667198e-01,4.174505069921075062e-01
3.600000000000000000e+01,9.749848025499787685e-01,9.461055371315643114e-01
3.700000000000000000e+01,9.511880565157496137e-02,1.979873977794133211e-01
3.800000000000000000e+01,3.356777520056721809e-01,6.198399984274258756e-01
3.900000000000000000e+01,8.696929753749534919e-01,9.204672360563490585e-01
4.000000000000000000e+01,4.419757054378147254e-01,2.849631571337738478e-01
4.100000000000000000e+01,9.618694068381868911e-01,7.939479072922335234e-01
4.200000000000000000e+01,1.430389390050714471e-01,6.367051569282553558e-01
4.300000000000000000e+01,4.780573236401621240e-01,9.035830122791317365e-01
4.400000000000000000e+01,9.731222239212528047e-01,3.386218103895615172e-01
4.500000000000000000e+01,1.020059088040508877e-01,8.744621056922428082e-01
4.600000000000000000e+01,3.572427431551311039e-01,4.264358101789476052e-01
4.700000000000000000e+01,8.955194259106997734e-01,9.502196154539070960e-01
4.800000000000000000e+01,3.649010965363548298e-01,1.841163131541767584e-01
4.900000000000000000e+01,9.038183165033907285e-01,5.846953764824363020e-01
5.000000000000000000e+01,3.390299922998326609e-01,9.495621940277256812e-01
5.100000000000000000e+01,8.739457608219314277e-01,1.883903757018963177e-01
5.200000000000000000e+01,4.296418150568966920e-01,5.952350706051277029e-01
5.300000000000000000e+01,9.556939306648969401e-01,9.393390673030892479e-01
5.400000000000000000e+01,1.651378620651867968e-01,2.206811778502464350e-01
5.500000000000000000e+01,5.376826594531319836e-01,6.697978164242979204e-01
5.600000000000000000e+01,9.694620669885032349e-01,8.630130223073875229e-01
5.700000000000000000e+01,1.154609338696401949e-01,4.571071914583608731e-01
5.800000000000000000e+01,3.983058558164039864e-01,9.695553706523298843e-01
5.900000000000000000e+01,9.346673740511872719e-01,1.193397906560971222e-01
6.000000000000000000e+01,2.381506683482364495e-01,4.124401107484194640e-01
6.100000000000000000e+01,7.075962173027464663e-01,9.440690268351774606e-01
6.200000000000000000e+01,8.069248611902043455e-01,2.025099503287934866e-01
6.300000000000000000e+01,6.076088053751578233e-01,6.282772800328029206e-01
6.400000000000000000e+01,9.298393455223523674e-01,9.119726538484789202e-01
6.500000000000000000e+01,2.544287344595715372e-01,3.131235797326574755e-01
6.600000000000000000e+01,7.398095388094022562e-01,8.394856715756091603e-01
6.700000000000000000e+01,7.507164018744849621e-01,5.246056206411155998e-01
6.800000000000000000e+01,7.298510147413357352e-01,9.740152757928868255e-01
6.900000000000000000e+01,7.689571929872751621e-01,1.015397913833719912e-01
7.000000000000000000e+01,6.928819105275818568e-01,3.592767025243581713e-01
7.100000000000000000e+01,8.299066175057966399e-01,8.981473447461256754e-01
7.200000000000000000e+01,5.505303325309475193e-01,3.551331193606603875e-01
7.300000000000000000e+01,9.650420734278162271e-01,8.933958622945219474e-01
7.400000000000000000e+01,1.315698927736345669e-01,3.724738803133869069e-01
7.500000000000000000e+01,4.456110987477586161e-01,9.131065809439933290e-01
7.600000000000000000e+01,9.634632049402384046e-01,3.075595001578417254e-01
7.700000000000000000e+01,1.372872448994380545e-01,8.280970001916374557e-01
7.800000000000000000e+01,4.619138834207031641e-01,5.558741504250983567e-01
7.900000000000000000e+01,9.693428461232419524e-01,9.637163100938437310e-01
8.000000000000000000e+01,1.158974418924458155e-01,1.399709642658351072e-01
8.100000000000000000e+01,3.996143769354085773e-01,4.733682673186745404e-01
8.200000000000000000e+01,9.356986340595416785e-01,9.725668591388965112e-01
8.300000000000000000e+01,2.346501310867333823e-01,1.059727376420287470e-01
8.400000000000000000e+01,7.003988435640776666e-01,3.674610449065429663e-01
8.500000000000000000e+01,8.183771836429033497e-01,9.066588074327386337e-01
8.600000000000000000e+01,5.796802788488906177e-01,3.289922134657121688e-01
8.700000000000000000e+01,9.502391073339957472e-01,8.627279844966277977e-01
8.800000000000000000e+01,1.844105102856379574e-01,4.623418586455922963e-01
8.900000000000000000e+01,5.865727685291314275e-01,9.704785782082669954e-01
9.000000000000000000e+01,9.457701074218854975e-01,1.169459316974190699e-01
9.100000000000000000e+01,2.000271441834145791e-01,4.072499385910797187e-01
9.200000000000000000e+01,6.240635145156440133e-01,9.413744327410045187e-01
9.300000000000000000e+01,9.149721530275036763e-01,2.137142920764150134e-01
9.400000000000000000e+01,3.034126376257004765e-01,6.537222640562028175e-01
9.500000000000000000e+01,8.242782949233916634e-01,8.834574303452811250e-01
9.600000000000000000e+01,5.648899910221534260e-01,3.988242297998105812e-01
9.700000000000000000e+01,9.585782273540648379e-01,9.372107654692598544e-01
9.800000000000000000e+01,1.548534366475341206e-01,2.278684107467991993e-01
9.900000000000000000e+01,5.104080142433308209e-01,6.878156014075180735e-01
1.000000000000000000e+02,9.745775256340913906e-01,8.409824131818890436e-01
1.010000000000000000e+02,9.662707143579098157e-02,5.213947019256259807e-01
1.020000000000000000e+02,3.404320939559807857e-01,9.715030840462031136e-01
1.030000000000000000e+02,8.756985251068354348e-01,1.095367395424897694e-01
1.040000000000000000e+02,4.245174111069393019e-01,3.798574989902574472e-01
1.050000000000000000e+02,9.527792772186046699e-01,9.167518545328663393e-01
1.060000000000000000e+02,1.754646118734519700e-01,2.949733421466937955e-01
1.070000000000000000e+02,5.642394492288481667e-01,8.088732806610341441e-01
1.080000000000000000e+02,9.589058433348194299e-01,6.018457311934497511e-01
1.090000000000000000e+02,1.536811651173168591e-01,9.355956642888791919e-01
1.100000000000000000e+02,5.072467319614533121e-01,2.356053842996956860e-01
1.110000000000000000e+02,9.747951910159274869e-01,6.991100876211344683e-01
1.120000000000000000e+02,9.582115369378083058e-02,8.202990267661816048e-01
1.130000000000000000e+02,3.378938947744372645e-01,5.734543797979689828e-01
1.140000000000000000e+02,8.725142815295353627e-01,9.545915881462203600e-01
1.150000000000000000e+02,4.338091292204828697e-01,1.674575232626072108e-01
1.160000000000000000e+02,9.579131976392520897e-01,5.407959438878711111e-01
1.170000000000000000e+02,1.572304633684014907e-01,9.700846997326646459e-01
1.180000000000000000e+02,5.167852745537010462e-01,1.166340750594567766e-01
1.190000000000000000e+02,9.739011927768118637e-01,3.995804361110639746e-01
1.200000000000000000e+02,9.912887199038848685e-02,9.340520946008652459e-01
1.210000000000000000e+02,3.482791210403764492e-01,2.386403518662083556e-01
1.220000000000000000e+02,8.852250220621051824e-01,7.103179491505073884e-01
1.230000000000000000e+02,3.962465612712772201e-01,8.018305569532930832e-01
1.240000000000000000e+02,9.330173734126641083e-01,6.148777126305375873e-01
1.250000000000000000e+02,2.437342218589099163e-01,9.252214112264542933e-01
1.260000000000000000e+02,7.188786187195922439e-01,2.703570558452579320e-01
1.270000000000000000e+02,7.881593860428730558e-01,7.690181079529452290e-01
1.280000000000000000e+02,6.511602561180384052e-01,6.934626244055372979e-01
1.290000000000000000e+02,8.858872501842831593e-01,8.331969868729567352e-01
1.300000000000000000e+02,3.942550175663285805e-01,5.374023960675593514e-01
1.310000000000000000e+02,9.313901948913997364e-01,9.733056914891591305e-01
1.320000000000000000e+02,2.492197490310845975e-01,1.051450633239179311e-01
1.330000000000000000e+02,7.297261363234744946e-01,3.699063289875157423e-01
1.340000000000000000e+02,7.691810189305647860e-01,9.090408508025520362e-01
1.350000000000000000e+02,6.924121582852613699e-01,3.232058819158041274e-01
1.360000000000000000e+02,8.306124892416293370e-01,8.533348725183733663e-01
1.370000000000000000e+02,5.487119896340687530e-01,4.869638652821421942e-01
1.380000000000000000e+02,9.657458540569724414e-01,9.730035320266718912e-01
1.390000000000000000e+02,1.290151177720911813e-01,1.042208753351481221e-01
1.400000000000000000e+02,4.382438469175440332e-01,3.667068620433759918e-01
1.410000000000000000e+02,9.601260924701793265e-01,9.039476897881169037e-01
1.420000000000000000e+02,1.493075182096835207e-01,3.356383592015825812e-01
1.430000000000000000e+02,4.953576545414193344e-01,8.719878885586584971e-01
1.440000000000000000e+02,9.749159496517084689e-01,4.340003550783828601e-01
1.450000000000000000e+02,9.537387898902202621e-02,9.580808617587113218e-01
1.460000000000000000e+02,3.364830385628766463e-01,1.585199577809470739e-01
1.470000000000000000e+02,8.707225929572443013e-01,5.192958262670979153e-01
1.480000000000000000e+02,4.390025603771237073e-01,9.767029244520655240e-01
1.490000000000000000e+02,9.604893182018688913e-01,8.932046311952923645e-02
1.500000000000000000e+02,1.480033925057139543e-01,3.148016432468203618e-01
1.510000000000000000e+02,4.917837144188027532e-01,8.399080705397166113e-01
1.520000000000000000e+02,9.747367213398679953e-01,5.292074506114765597e-01
1.530000000000000000e+02,9.603767710474284125e-02,9.694879491517447434e-01
1.540000000000000000e+02,3.385763225561651546e-01,1.113600806600878457e-01
1.550000000000000000e+02,8.733753458059841934e-01,3.864220611730591060e-01
1.560000000000000000e+02,4.313043194626206556e-01,9.235944049431674685e-01
1.570000000000000000e+02,9.565955235544745250e-01,2.657135011580225026e-01
1.580000000000000000e+02,1.619300586930596531e-01,7.646649203803805861e-01
1.590000000000000000e+02,5.292639876604154914e-01,7.036169082718934931e-01
1.600000000000000000e+02,9.716601142022229798e-01,8.078818406287631149e-01
1.610000000000000000e+02,1.073932730159093130e-01,6.045764384413718773e-01
1.620000000000000000e+02,3.738538359146747481e-01,9.341829455813908112e-01
1.630000000000000000e+02,9.129398666175768673e-01,2.384863766756879500e-01
1.640000000000000000e+02,3.099745995756454930e-01,7.088829157129215019e-01
1.650000000000000000e+02,8.341723540548984239e-01,8.072865075727388984e-01
1.660000000000000000e+02,5.394824673630896905e-01,6.069220431541690886e-01
1.670000000000000000e+02,9.689204256065980791e-01,9.329057166457754846e-01
1.680000000000000000e+02,1.174431743508149717e-01,2.449532005776564603e-01
1.690000000000000000e+02,4.042360730819542503e-01,7.194267637100359991e-01
