t,original,RCoutput
0.000000000000000000e+00,1.755190162801700537e-01,1.687079278189256293e-01
1.000000000000000000e+00,5.643771556964246594e-01,5.458525001463900850e-01
2.000000000000000000e+00,9.588367691153093508e-01,9.703582156515926371e-01
3.000000000000000000e+00,1.539283953005147754e-01,1.112616559884420653e-01
4.000000000000000000e+00,5.079143332408205813e-01,3.849732041224283030e-01
5.000000000000000000e+00,9.747557169844776048e-01,9.227728094131064651e-01
6.000000000000000000e+00,9.596733584316294308e-02,2.773234098853900598e-01
7.000000000000000000e+00,3.383546645478812120e-01,7.801912423732790813e-01
8.000000000000000000e+00,8.730960635536306746e-01,6.677439479317412996e-01
9.000000000000000000e+00,4.321173767070621841e-01,8.648480982332631406e-01
1.000000000000000000e+01,9.570286028739894979e-01,4.537625802732545566e-01
1.100000000000000000e+01,1.603869390046918919e-01,9.684112195459748662e-01
1.200000000000000000e+01,5.251855783254487653e-01,1.221945957962353724e-01
1.300000000000000000e+01,9.725261779132093887e-01,4.162022385105013100e-01
1.400000000000000000e+01,1.042041436282625522e-01,9.494334621309734601e-01
1.500000000000000000e+01,3.640479963079555903e-01,1.865915146081522646e-01
1.600000000000000000e+01,9.029165054992615014e-01,5.916024050739721041e-01
1.700000000000000000e+01,3.418673294254279682e-01,9.409053861538416719e-01
1.800000000000000000e+01,8.774768281381200019e-01,2.165599176774288814e-01
1.900000000000000000e+01,4.192938524532584532e-01,6.600125295410590454e-01
2.000000000000000000e+01,9.495974192178379125e-01,8.769305941690581641e-01
2.100000000000000000e+01,1.866624264673728828e-01,4.190281336158940828e-01
2.200000000000000000e+01,5.920963035494734017e-01,9.504384302498474213e-01
2.300000000000000000e+01,9.419212564028406343e-01,1.860011910313894568e-01
2.400000000000000000e+01,2.133518522434056652e-01,5.853976952258230781e-01
2.500000000000000000e+01,6.545480736120832255e-01,9.487880098270329299e-01
2.600000000000000000e+01,8.818480824768969439e-01,1.939198893008970970e-01
2.700000000000000000e+01,4.063489634439959586e-01,6.082169534325601035e-01
2.800000000000000000e+01,9.407949850727453933e-01,9.335544772033981253e-01
2.900000000000000000e+01,2.172291464254008375e-01,2.432701240378101204e-01
3.000000000000000000e+01,6.631585130379011872e-01,7.157850082928409741e-01
3.100000000000000000e+01,8.711792685307180317e-01,7.940268191490180705e-01
3.200000000000000000e+01,4.376812073907043743e-01,6.352895684335204685e-01
3.300000000000000000e+01,9.598538355421063484e-01,9.050733317366477237e-01
3.400000000000000000e+01,1.502843547551322712e-01,3.345140515021771677e-01
