-1.290903790646171778e-01
-1.247196538394557130e-01
-1.203569950284042456e-01
-1.160024062601574535e-01
-1.116558911564795586e-01
-1.073174533321479274e-01
-1.029870963949712781e-01
-9.866482394572839709e-02
-9.435063957823297542e-02
-9.004454687933138857e-02
-8.574654942873793928e-02
-8.145665079929154118e-02
-7.717485455671990735e-02
-7.290116425975057268e-02
-6.863558346002918142e-02
-6.437811570223628266e-02
-6.012876452393056681e-02
-5.588753345568342468e-02
-5.165442602089198587e-02
-4.742944573596163949e-02
-4.321259611023542391e-02
-3.900388064588655723e-02
-3.480330283811028380e-02
-3.061086617489028328e-02
-2.642657413714744052e-02
-2.225043019873940153e-02
-1.808243782631091534e-02
-1.392260047947146973e-02
-9.770921610626981391e-03
-5.627404665081936486e-03
-1.492053081011857074e-03
2.635129710664152469e-03
6.754140286061804943e-03
1.086497522849239061e-02
1.496763112851473565e-02
1.906210458377044503e-02
2.314839219918241042e-02
2.722649058676207545e-02
3.129639636582837170e-02
3.535810616281498397e-02
3.941161661143866013e-02
4.345692435259174147e-02
4.749402603445140869e-02
5.152291831234956376e-02
5.554359784890250396e-02
5.955606131397317426e-02
6.356030538471113545e-02
6.755632674544775895e-02
7.154412208783167415e-02
7.552368811081011657e-02
7.949502152056453497e-02
8.345811903054567438e-02
8.741297736157349618e-02
9.135959324172926443e-02
9.529796340638796437e-02
9.922808459825205318e-02
1.031499535673510159e-01
1.070635670710142762e-01
1.109689218739431382e-01
1.148660147481663785e-01
1.187548424730602292e-01
1.226354018353239539e-01
1.265076896290513453e-01
1.303717026557258407e-01
1.342274377241334804e-01
1.380748916504987989e-01
1.419140612584088856e-01
1.457449433788724491e-01
1.495675348502363278e-01
1.533818325183560205e-01
1.571878332363585429e-01
1.609855338649257561e-01
1.647749312721025206e-01
1.685560223333437690e-01
1.723288039316130948e-01
1.760932729572699529e-01
1.798494263081007460e-01
1.835972608894307356e-01
1.873367736139828210e-01
1.910679614019947792e-01
1.947908211811455459e-01
1.985053498866138355e-01
2.022115444610870227e-01
2.059094018547336091e-01
2.095989190252094403e-01
2.132800929377269838e-01
2.169529205649647352e-01
2.206173988871542591e-01
2.242735248920721958e-01
2.279212955749976288e-01
2.315607079387618228e-01
2.351917589937642106e-01
2.388144457579217672e-01
2.424287652567951312e-01
2.460347145233852117e-01
2.496322905983854312e-01
2.532214905300040897e-01
2.568023113741002561e-01
2.603747501940398834e-01
2.639388040608450225e-01
2.674944700531645125e-01
