t,original,RCoutput
0.000000000000000000e+00,1.755190162801700537e-01,1.673535732449011881e-01
1.000000000000000000e+00,5.643771556964246594e-01,5.388006729706309450e-01
2.000000000000000000e+00,9.588367691153093508e-01,9.689916260625253130e-01
3.000000000000000000e+00,1.539283953005147754e-01,1.161917468207436244e-01
4.000000000000000000e+00,5.079143332408205813e-01,3.968223436464137777e-01
5.000000000000000000e+00,9.747557169844776048e-01,9.326816968648050654e-01
6.000000000000000000e+00,9.596733584316294308e-02,2.456649347938064665e-01
7.000000000000000000e+00,3.383546645478812120e-01,7.227206056931816391e-01
8.000000000000000000e+00,8.730960635536306746e-01,7.808040488921266231e-01
9.000000000000000000e+00,4.321173767070621841e-01,6.640371964102422808e-01
1.000000000000000000e+01,9.570286028739894979e-01,8.709731251398373786e-01
1.100000000000000000e+01,1.603869390046918919e-01,4.350622698041610725e-01
1.200000000000000000e+01,5.251855783254487653e-01,9.601040221588639234e-01
1.300000000000000000e+01,9.725261779132093887e-01,1.510396402812559380e-01
1.400000000000000000e+01,1.042041436282625522e-01,4.969332523318557016e-01
1.500000000000000000e+01,3.640479963079555903e-01,9.755214833652905426e-01
1.600000000000000000e+01,9.029165054992615014e-01,9.165578024577136773e-02
1.700000000000000000e+01,3.418673294254279682e-01,3.228065296103559412e-01
1.800000000000000000e+01,8.774768281381200019e-01,8.522012700605690050e-01
1.900000000000000000e+01,4.192938524532584532e-01,4.953232183788416343e-01
2.000000000000000000e+01,9.495974192178379125e-01,9.770513343888258539e-01
2.100000000000000000e+01,1.866624264673728828e-01,8.761284333586782935e-02
2.200000000000000000e+01,5.920963035494734017e-01,3.118337086570019956e-01
2.300000000000000000e+01,9.419212564028406343e-01,8.342247844467274298e-01
2.400000000000000000e+01,2.133518522434056652e-01,5.343861246162364687e-01
2.500000000000000000e+01,6.545480736120832255e-01,9.603598109532471838e-01
2.600000000000000000e+01,8.818480824768969439e-01,1.428844298764748721e-01
2.700000000000000000e+01,4.063489634439959586e-01,4.775852683521715214e-01
2.800000000000000000e+01,9.407949850727453933e-01,9.717524471377489981e-01
2.900000000000000000e+01,2.172291464254008375e-01,9.838290521237347264e-02
3.000000000000000000e+01,6.631585130379011872e-01,3.461097304564706434e-01
3.100000000000000000e+01,8.711792685307180317e-01,8.932537455042299790e-01
3.200000000000000000e+01,4.376812073907043743e-01,3.729732961621161635e-01
3.300000000000000000e+01,9.598538355421063484e-01,9.130137267285878266e-01
3.400000000000000000e+01,1.502843547551322712e-01,3.077228109740208772e-01
3.500000000000000000e+01,4.980259731367667198e-01,8.260854054279356262e-01
3.600000000000000000e+01,9.749848025499787685e-01,5.579320646614949197e-01
3.700000000000000000e+01,9.511880565157496137e-02,9.613599133099084426e-01
3.800000000000000000e+01,3.356777520056721809e-01,1.457836942197268115e-01
3.900000000000000000e+01,8.696929753749534919e-01,4.804277848706552945e-01
4.000000000000000000e+01,4.419757054378147254e-01,9.711473104574661619e-01
4.100000000000000000e+01,9.618694068381868911e-01,1.082852920731909308e-01
4.200000000000000000e+01,1.430389390050714471e-01,3.802535709692018706e-01
4.300000000000000000e+01,4.780573236401621240e-01,9.225886992273220066e-01
4.400000000000000000e+01,9.731222239212528047e-01,2.765661185911749698e-01
4.500000000000000000e+01,1.020059088040508877e-01,7.791671830541329058e-01
4.600000000000000000e+01,3.572427431551311039e-01,6.697242379360952569e-01
4.700000000000000000e+01,8.955194259106997734e-01,8.598108243509017257e-01
4.800000000000000000e+01,3.649010965363548298e-01,4.671560128122163036e-01
4.900000000000000000e+01,9.038183165033907285e-01,9.734489182499412863e-01
5.000000000000000000e+01,3.390299922998326609e-01,1.026643145142589475e-01
5.100000000000000000e+01,8.739457608219314277e-01,3.601348564562427690e-01
5.200000000000000000e+01,4.296418150568966920e-01,8.992717737040116788e-01
5.300000000000000000e+01,9.556939306648969401e-01,3.535962622931583255e-01
5.400000000000000000e+01,1.651378620651867968e-01,8.928231692662400576e-01
5.500000000000000000e+01,5.376826594531319836e-01,3.743644266455858904e-01
5.600000000000000000e+01,9.694620669885032349e-01,9.156939501140097803e-01
5.700000000000000000e+01,1.154609338696401949e-01,3.019358437653512084e-01
5.800000000000000000e+01,3.983058558164039864e-01,8.224130364161732487e-01
5.900000000000000000e+01,9.346673740511872719e-01,5.679187625897106351e-01
6.000000000000000000e+01,2.381506683482364495e-01,9.560075346803675878e-01
6.100000000000000000e+01,7.075962173027464663e-01,1.619141090314384357e-01
6.200000000000000000e+01,8.069248611902043455e-01,5.240566659761767276e-01
6.300000000000000000e+01,6.076088053751578233e-01,9.718859378902133805e-01
6.400000000000000000e+01,9.298393455223523674e-01,1.071469396201201185e-01
6.500000000000000000e+01,2.544287344595715372e-01,3.745387923210343750e-01
6.600000000000000000e+01,7.398095388094022562e-01,9.113467671839465822e-01
6.700000000000000000e+01,7.507164018744849621e-01,3.122436783353941259e-01
6.800000000000000000e+01,7.298510147413357352e-01,8.381267827408778182e-01
6.900000000000000000e+01,7.689571929872751621e-01,5.281717433315415988e-01
7.000000000000000000e+01,6.928819105275818568e-01,9.734721514769897333e-01
7.100000000000000000e+01,8.299066175057966399e-01,1.026078908346859109e-01
7.200000000000000000e+01,5.505303325309475193e-01,3.607181292900785152e-01
7.300000000000000000e+01,9.650420734278162271e-01,8.985297214507341756e-01
7.400000000000000000e+01,1.315698927736345669e-01,3.556003133134963967e-01
7.500000000000000000e+01,4.456110987477586161e-01,8.909499203481701102e-01
7.600000000000000000e+01,9.634632049402384046e-01,3.794486932928715639e-01
7.700000000000000000e+01,1.372872448994380545e-01,9.191143078984795878e-01
7.800000000000000000e+01,4.619138834207031641e-01,2.917838911790076040e-01
7.900000000000000000e+01,9.693428461232419524e-01,8.064029007074191568e-01
8.000000000000000000e+01,1.158974418924458155e-01,6.088749983299792667e-01
8.100000000000000000e+01,3.996143769354085773e-01,9.307684902691670814e-01
8.200000000000000000e+01,9.356986340595416785e-01,2.500307180444405475e-01
8.300000000000000000e+01,2.346501310867333823e-01,7.272543930422492586e-01
8.400000000000000000e+01,7.003988435640776666e-01,7.722611443582731994e-01
8.500000000000000000e+01,8.183771836429033497e-01,6.848074040694509534e-01
8.600000000000000000e+01,5.796802788488906177e-01,8.420048301942903990e-01
8.700000000000000000e+01,9.502391073339957472e-01,5.174738529748097449e-01
8.800000000000000000e+01,1.844105102856379574e-01,9.802074667600373381e-01
8.900000000000000000e+01,5.865727685291314275e-01,8.000695289966142099e-02
9.000000000000000000e+01,9.457701074218854975e-01,2.914184949321834139e-01
9.100000000000000000e+01,2.000271441834145791e-01,8.020274535677200944e-01
9.200000000000000000e+01,6.240635145156440133e-01,6.303027570687529391e-01
9.300000000000000000e+01,9.149721530275036763e-01,9.080896409220917675e-01
9.400000000000000000e+01,3.034126376257004765e-01,3.098634090804419650e-01
9.500000000000000000e+01,8.242782949233916634e-01,8.307084154450494751e-01
9.600000000000000000e+01,5.648899910221534260e-01,5.347696939483697065e-01
9.700000000000000000e+01,9.585782273540648379e-01,9.649088115926844900e-01
9.800000000000000000e+01,1.548534366475341206e-01,1.256181469132640061e-01
9.900000000000000000e+01,5.104080142433308209e-01,4.257172535986328832e-01
1.000000000000000000e+02,9.745775256340913906e-01,9.559924176826810616e-01
1.010000000000000000e+02,9.662707143579098157e-02,1.649321838465014345e-01
1.020000000000000000e+02,3.404320939559807857e-01,5.407196350904803772e-01
1.030000000000000000e+02,8.756985251068354348e-01,9.761012517113876186e-01
1.040000000000000000e+02,4.245174111069393019e-01,9.450957764255640825e-02
1.050000000000000000e+02,9.527792772186046699e-01,3.306508388341335980e-01
1.060000000000000000e+02,1.754646118734519700e-01,8.588588798762075704e-01
1.070000000000000000e+02,5.642394492288481667e-01,4.693368312746510895e-01
1.080000000000000000e+02,9.589058433348194299e-01,9.706929920536078171e-01
1.090000000000000000e+02,1.536811651173168591e-01,1.138743981363417035e-01
1.100000000000000000e+02,5.072467319614533121e-01,3.932417257283558065e-01
1.110000000000000000e+02,9.747951910159274869e-01,9.300800472007724196e-01
1.120000000000000000e+02,9.582115369378083058e-02,2.445205540036985425e-01
1.130000000000000000e+02,3.378938947744372645e-01,7.169417645231530578e-01
1.140000000000000000e+02,8.725142815295353627e-01,7.857145629987130064e-01
1.150000000000000000e+02,4.338091292204828697e-01,6.522732605845100728e-01
1.160000000000000000e+02,9.579131976392520897e-01,8.803468564749161729e-01
1.170000000000000000e+02,1.572304633684014907e-01,4.042766148072027832e-01
1.180000000000000000e+02,5.167852745537010462e-01,9.379450391976171808e-01
1.190000000000000000e+02,9.739011927768118637e-01,2.260684169401399046e-01
1.200000000000000000e+02,9.912887199038848685e-02,6.771687353543218713e-01
1.210000000000000000e+02,3.482791210403764492e-01,8.544370506001177645e-01
1.220000000000000000e+02,8.852250220621051824e-01,4.825489690319755276e-01
1.230000000000000000e+02,3.962465612712772201e-01,9.752656252305595963e-01
1.240000000000000000e+02,9.330173734126641083e-01,9.739997971196512339e-02
1.250000000000000000e+02,2.437342218589099163e-01,3.400820256335701508e-01
1.260000000000000000e+02,7.188786187195922439e-01,8.718881516942333931e-01
1.270000000000000000e+02,7.881593860428730558e-01,4.344818729969088800e-01
1.280000000000000000e+02,6.511602561180384052e-01,9.576495595169034480e-01
1.290000000000000000e+02,8.858872501842831593e-01,1.558120430574660986e-01
1.300000000000000000e+02,3.942550175663285805e-01,5.113128103069759511e-01
1.310000000000000000e+02,9.313901948913997364e-01,9.769751517123053119e-01
1.320000000000000000e+02,2.492197490310845975e-01,8.773866014667497382e-02
1.330000000000000000e+02,7.297261363234744946e-01,3.114320973445656726e-01
1.340000000000000000e+02,7.691810189305647860e-01,8.356873181069857104e-01
1.350000000000000000e+02,6.924121582852613699e-01,5.388152649385942183e-01
1.360000000000000000e+02,8.306124892416293370e-01,9.658913205935339974e-01
1.370000000000000000e+02,5.487119896340687530e-01,1.213917552124934573e-01
1.380000000000000000e+02,9.657458540569724414e-01,4.150682481443244143e-01
1.390000000000000000e+02,1.290151177720911813e-01,9.450476908694525058e-01
1.400000000000000000e+02,4.382438469175440332e-01,1.959815932328128341e-01
