-3.004320100700591523e-01,-2.343074688972766051e-01,6.612454117278254717e-02
-2.073842494682534010e-01,-2.056562521748125649e-01,1.727997293440836080e-03
6.996040754303031184e-01,6.802357225855396594e-01,1.936835284476345898e-02
-2.704671795971145265e-01,-2.635259390111077127e-01,6.941240586006813817e-03
-3.696353092902916054e-02,-9.102397464118985870e-02,5.406044371216069816e-02
2.455921081749758150e-01,2.480632164680966478e-01,2.471108293120832800e-03
4.939409582656378306e-01,5.325849371452753278e-01,3.864397887963749723e-02
-2.727334359210326631e-01,-3.063295701340469357e-01,3.359613421301427261e-02
3.154665962170779409e-02,6.073683883403595968e-02,2.919017921232816559e-02
-3.799903641021889350e-02,-6.237334392426842344e-02,2.437430751404952994e-02
2.636236693793940211e-01,2.550631489993733791e-01,8.560520380020641973e-03
1.914480634857771424e-01,1.930575260142601557e-01,1.609462528483013299e-03
1.198491674261645129e-01,1.413240102043568092e-01,2.147484277819229626e-02
-8.012930782719666911e-02,-4.634610006285795614e-02,3.378320776433871298e-02
-1.187890390429420240e-01,-1.276526742718787633e-01,8.863635228936739274e-03
2.772997502152699800e-01,2.626730820608226824e-01,1.462666815444729762e-02
4.766133515183447189e-01,5.010679069639147887e-01,2.445455544557006977e-02
1.432255842940562997e-02,-1.663362968066380010e-02,3.095618811006942833e-02
-2.894567380848181437e-01,-3.209633070352396200e-01,3.150656895042147632e-02
-2.282709408327343939e-02,-7.318948733588494238e-02,5.036239325261150646e-02
-5.260765071063036036e-01,-5.212455623652009207e-01,4.830944741102682904e-03
-6.193257623779789833e-01,-6.428156084104834633e-01,2.348984603250448000e-02
6.404591212775104236e-03,4.318796160864366712e-02,3.678337039586856289e-02
-6.075456327627729580e-01,-6.006754815253509960e-01,6.870151237421961987e-03
4.371436707592420978e-01,4.436466738135946830e-01,6.503003054352585188e-03
-5.732128838393174552e-01,-5.456971586475281022e-01,2.751572519178935305e-02
-1.175601437850501418e-01,-1.343358554361367418e-01,1.677571165108660001e-02
-4.365346444976657692e-01,-4.705562501870562131e-01,3.402160568939044394e-02
3.633971811034261701e-01,3.834001455724523888e-01,2.000296446902621872e-02
1.338201404714762510e-01,1.482972829096805834e-01,1.447714243820433233e-02
2.368686774900645442e-01,2.422488998019360351e-01,5.380222311871490914e-03
1.371453553114653778e-01,1.596382964427834339e-01,2.249294113131805606e-02
1.105469179175792571e-01,9.559245960421965116e-02,1.495445831335960596e-02
-2.493016647990531076e-01,-2.417430168984989192e-01,7.558647900554188448e-03
-3.433084395761500790e-02,-2.124174265943789067e-02,1.308910129817711723e-02
2.197933588004707395e-01,2.117444481764698960e-01,8.048910624000843450e-03
1.202026940751993733e-01,3.968174461825631216e-02,8.052094945694306116e-02
-7.844215272500118519e-02,-3.403329379089926887e-02,4.440885893410191632e-02
2.422561620488226097e-01,2.056667070033921518e-01,3.658945504543045790e-02
