t,original,RCoutput
0.000000000000000000e+00,1.755190162801700537e-01,1.785749312561080160e-01
1.000000000000000000e+00,5.643771556964246594e-01,5.670743832754254754e-01
2.000000000000000000e+00,9.588367691153093508e-01,9.569648933584300465e-01
3.000000000000000000e+00,1.539283953005147754e-01,1.603204663915498429e-01
4.000000000000000000e+00,5.079143332408205813e-01,5.214065220565586856e-01
5.000000000000000000e+00,9.747557169844776048e-01,9.781676257391769269e-01
6.000000000000000000e+00,9.596733584316294308e-02,8.611885261481155851e-02
7.000000000000000000e+00,3.383546645478812120e-01,3.060878050361708347e-01
8.000000000000000000e+00,8.730960635536306746e-01,8.225721939801537985e-01
9.000000000000000000e+00,4.321173767070621841e-01,5.717461276701918393e-01
1.000000000000000000e+01,9.570286028739894979e-01,9.474236803877857938e-01
1.100000000000000000e+01,1.603869390046918919e-01,1.934780081892082393e-01
1.200000000000000000e+01,5.251855783254487653e-01,5.979479895382020516e-01
1.300000000000000000e+01,9.725261779132093887e-01,9.247219868368699025e-01
1.400000000000000000e+01,1.042041436282625522e-01,2.677590004743812813e-01
1.500000000000000000e+01,3.640479963079555903e-01,7.584030744596574891e-01
1.600000000000000000e+01,9.029165054992615014e-01,7.120308856868380332e-01
1.700000000000000000e+01,3.418673294254279682e-01,7.987420600204693244e-01
1.800000000000000000e+01,8.774768281381200019e-01,6.238704060748574420e-01
1.900000000000000000e+01,4.192938524532584532e-01,9.128077336758586569e-01
2.000000000000000000e+01,9.495974192178379125e-01,3.049029246150070094e-01
2.100000000000000000e+01,1.866624264673728828e-01,8.273488644646285195e-01
2.200000000000000000e+01,5.920963035494734017e-01,5.532239681300854528e-01
2.300000000000000000e+01,9.419212564028406343e-01,9.640123593810443481e-01
2.400000000000000000e+01,2.133518522434056652e-01,1.360742166483248639e-01
2.500000000000000000e+01,6.545480736120832255e-01,4.577338548566345366e-01
2.600000000000000000e+01,8.818480824768969439e-01,9.670383246845766223e-01
2.700000000000000000e+01,4.063489634439959586e-01,1.227542285271425726e-01
2.800000000000000000e+01,9.407949850727453933e-01,4.190330027348814212e-01
2.900000000000000000e+01,2.172291464254008375e-01,9.454299090635700509e-01
3.000000000000000000e+01,6.631585130379011872e-01,2.042980070375399748e-01
3.100000000000000000e+01,8.711792685307180317e-01,6.318417549979358228e-01
3.200000000000000000e+01,4.376812073907043743e-01,9.055107328419040869e-01
3.300000000000000000e+01,9.598538355421063484e-01,3.305386557475120668e-01
3.400000000000000000e+01,1.502843547551322712e-01,8.626690025728365185e-01
3.500000000000000000e+01,4.980259731367667198e-01,4.599401800451143885e-01
3.600000000000000000e+01,9.749848025499787685e-01,9.681088838798217466e-01
3.700000000000000000e+01,9.511880565157496137e-02,1.210371527120717161e-01
3.800000000000000000e+01,3.356777520056721809e-01,4.150062388764013122e-01
3.900000000000000000e+01,8.696929753749534919e-01,9.458773146876193749e-01
4.000000000000000000e+01,4.419757054378147254e-01,1.992546181763650281e-01
4.100000000000000000e+01,9.618694068381868911e-01,6.223405695313815045e-01
4.200000000000000000e+01,1.430389390050714471e-01,9.175848624775628792e-01
4.300000000000000000e+01,4.780573236401621240e-01,2.955495684682034607e-01
4.400000000000000000e+01,9.731222239212528047e-01,8.118357624873233647e-01
4.500000000000000000e+01,1.020059088040508877e-01,5.953643732777962327e-01
4.600000000000000000e+01,3.572427431551311039e-01,9.422225055304735974e-01
4.700000000000000000e+01,8.955194259106997734e-01,2.116629697525524989e-01
4.800000000000000000e+01,3.649010965363548298e-01,6.517796628323111463e-01
4.900000000000000000e+01,9.038183165033907285e-01,8.898236420153864401e-01
5.000000000000000000e+01,3.390299922998326609e-01,3.839285771678184744e-01
5.100000000000000000e+01,8.739457608219314277e-01,9.245148659026796167e-01
5.200000000000000000e+01,4.296418150568966920e-01,2.749267924094063176e-01
5.300000000000000000e+01,9.556939306648969401e-01,7.745042880567147847e-01
5.400000000000000000e+01,1.651378620651867968e-01,6.805796877249594701e-01
5.500000000000000000e+01,5.376826594531319836e-01,8.497972167211926831e-01
5.600000000000000000e+01,9.694620669885032349e-01,4.975197422494517241e-01
5.700000000000000000e+01,1.154609338696401949e-01,9.789215841158984688e-01
5.800000000000000000e+01,3.983058558164039864e-01,8.484440102835044684e-02
5.900000000000000000e+01,9.346673740511872719e-01,3.054698870017276136e-01
6.000000000000000000e+01,2.381506683482364495e-01,8.268619359097364452e-01
6.100000000000000000e+01,7.075962173027464663e-01,5.631910260965913295e-01
6.200000000000000000e+01,8.069248611902043455e-01,9.527957427837030480e-01
6.300000000000000000e+01,6.076088053751578233e-01,1.751568322681542611e-01
6.400000000000000000e+01,9.298393455223523674e-01,5.525148626385067985e-01
6.500000000000000000e+01,2.544287344595715372e-01,9.519405990438443155e-01
6.600000000000000000e+01,7.398095388094022562e-01,1.752816250367388307e-01
6.700000000000000000e+01,7.507164018744849621e-01,5.576635162191045936e-01
6.800000000000000000e+01,7.298510147413357352e-01,9.608803685559017538e-01
6.900000000000000000e+01,7.689571929872751621e-01,1.490002803494476780e-01
7.000000000000000000e+01,6.928819105275818568e-01,4.901859577849201344e-01
7.100000000000000000e+01,8.299066175057966399e-01,9.749247645273690921e-01
7.200000000000000000e+01,5.505303325309475193e-01,9.477174330583970630e-02
7.300000000000000000e+01,9.650420734278162271e-01,3.343152857733429073e-01
7.400000000000000000e+01,1.315698927736345669e-01,8.677431739871952487e-01
7.500000000000000000e+01,4.456110987477586161e-01,4.476623402799670970e-01
7.600000000000000000e+01,9.634632049402384046e-01,9.628549805298725062e-01
7.700000000000000000e+01,1.372872448994380545e-01,1.436200821679776141e-01
7.800000000000000000e+01,4.619138834207031641e-01,4.771728406314359461e-01
7.900000000000000000e+01,9.693428461232419524e-01,9.686661977146791003e-01
8.000000000000000000e+01,1.158974418924458155e-01,1.163352353317694821e-01
8.100000000000000000e+01,3.996143769354085773e-01,3.963233662092022769e-01
8.200000000000000000e+01,9.356986340595416785e-01,9.320083235880129990e-01
8.300000000000000000e+01,2.346501310867333823e-01,2.472053364018798050e-01
8.400000000000000000e+01,7.003988435640776666e-01,7.259211187432015322e-01
8.500000000000000000e+01,8.183771836429033497e-01,7.752112358873031184e-01
8.600000000000000000e+01,5.796802788488906177e-01,6.787863089039873898e-01
8.700000000000000000e+01,9.502391073339957472e-01,8.502731444054667520e-01
8.800000000000000000e+01,1.844105102856379574e-01,4.906350471620264386e-01
8.900000000000000000e+01,5.865727685291314275e-01,9.748284873492529812e-01
9.000000000000000000e+01,9.457701074218854975e-01,9.694442763219868198e-02
9.100000000000000000e+01,2.000271441834145791e-01,3.408150702785590624e-01
9.200000000000000000e+01,6.240635145156440133e-01,8.720075405894611720e-01
9.300000000000000000e+01,9.149721530275036763e-01,4.367778275907436836e-01
9.400000000000000000e+01,3.034126376257004765e-01,9.572472070223128071e-01
9.500000000000000000e+01,8.242782949233916634e-01,1.606877264056478793e-01
9.600000000000000000e+01,5.648899910221534260e-01,5.243464311318639659e-01
9.700000000000000000e+01,9.585782273540648379e-01,9.711488785882078645e-01
9.800000000000000000e+01,1.548534366475341206e-01,1.111137669001891481e-01
9.900000000000000000e+01,5.104080142433308209e-01,3.843994978686993136e-01
1.000000000000000000e+02,9.745775256340913906e-01,9.241644825729977697e-01
1.010000000000000000e+02,9.662707143579098157e-02,2.725289407758602067e-01
1.020000000000000000e+02,3.404320939559807857e-01,7.743510695698319068e-01
1.030000000000000000e+02,8.756985251068354348e-01,6.785688588470701887e-01
1.040000000000000000e+02,4.245174111069393019e-01,8.503797725140280761e-01
1.050000000000000000e+02,9.527792772186046699e-01,4.928823863546227813e-01
1.060000000000000000e+02,1.754646118734519700e-01,9.759622981904598760e-01
1.070000000000000000e+02,5.642394492288481667e-01,9.331043233798297365e-02
1.080000000000000000e+02,9.589058433348194299e-01,3.322574909729354431e-01
1.090000000000000000e+02,1.536811651173168591e-01,8.624521133694678099e-01
1.100000000000000000e+02,5.072467319614533121e-01,4.676290602332251467e-01
1.110000000000000000e+02,9.747951910159274869e-01,9.696622503750624844e-01
1.120000000000000000e+02,9.582115369378083058e-02,1.158810908912393245e-01
1.130000000000000000e+02,3.378938947744372645e-01,3.987534769236944499e-01
1.140000000000000000e+02,8.725142815295353627e-01,9.298194259478123058e-01
1.150000000000000000e+02,4.338091292204828697e-01,2.517406115514262410e-01
1.160000000000000000e+02,9.579131976392520897e-01,7.285415123321072883e-01
1.170000000000000000e+02,1.572304633684014907e-01,7.619610767536322271e-01
1.180000000000000000e+02,5.167852745537010462e-01,7.073734625093592854e-01
1.190000000000000000e+02,9.739011927768118637e-01,8.068056855537548699e-01
1.200000000000000000e+02,9.912887199038848685e-02,6.048800006401258145e-01
1.210000000000000000e+02,3.482791210403764492e-01,9.346324369252982933e-01
1.220000000000000000e+02,8.852250220621051824e-01,2.405001762089291617e-01
1.230000000000000000e+02,3.962465612712772201e-01,7.071689402432213001e-01
1.240000000000000000e+02,9.330173734126641083e-01,8.064067489596595806e-01
1.250000000000000000e+02,2.437342218589099163e-01,6.115003581131226440e-01
1.260000000000000000e+02,7.188786187195922439e-01,9.297026091909899037e-01
1.270000000000000000e+02,7.881593860428730558e-01,2.501385484626101885e-01
1.280000000000000000e+02,6.511602561180384052e-01,7.289037173673271752e-01
1.290000000000000000e+02,8.858872501842831593e-01,7.683859833299138131e-01
1.300000000000000000e+02,3.942550175663285805e-01,6.948740130650872260e-01
1.310000000000000000e+02,9.313901948913997364e-01,8.334237474887729036e-01
1.320000000000000000e+02,2.492197490310845975e-01,5.420540707245393719e-01
1.330000000000000000e+02,7.297261363234744946e-01,9.700517824925860566e-01
1.340000000000000000e+02,7.691810189305647860e-01,1.153451286582498625e-01
1.350000000000000000e+02,6.924121582852613699e-01,3.971312679023242254e-01
1.360000000000000000e+02,8.306124892416293370e-01,9.335785891786478885e-01
1.370000000000000000e+02,5.487119896340687530e-01,2.388596650696754864e-01
1.380000000000000000e+02,9.657458540569724414e-01,7.090899726821398019e-01
1.390000000000000000e+02,1.290151177720911813e-01,8.050119325307445450e-01
1.400000000000000000e+02,4.382438469175440332e-01,6.104387172452909738e-01
1.410000000000000000e+02,9.601260924701793265e-01,9.297933613148607890e-01
1.420000000000000000e+02,1.493075182096835207e-01,2.518838074116693804e-01
1.430000000000000000e+02,4.953576545414193344e-01,7.346411404845802906e-01
1.440000000000000000e+02,9.749159496517084689e-01,7.554473125742493522e-01
1.450000000000000000e+02,9.537387898902202621e-02,7.246306996183378146e-01
1.460000000000000000e+02,3.364830385628766463e-01,7.800500041123115125e-01
1.470000000000000000e+02,8.707225929572443013e-01,6.675241273061907066e-01
1.480000000000000000e+02,4.390025603771237073e-01,8.640587468025096030e-01
1.490000000000000000e+02,9.604893182018688913e-01,4.582236598572357877e-01
1.500000000000000000e+02,1.480033925057139543e-01,9.719479601670890645e-01
1.510000000000000000e+02,4.917837144188027532e-01,1.098764118802169065e-01
1.520000000000000000e+02,9.747367213398679953e-01,3.830721026846291011e-01
1.530000000000000000e+02,9.603767710474284125e-02,9.221154948847338773e-01
1.540000000000000000e+02,3.385763225561651546e-01,2.819253296563886124e-01
1.550000000000000000e+02,8.733753458059841934e-01,7.878641392141076949e-01
1.560000000000000000e+02,4.313043194626206556e-01,6.481958175206266048e-01
1.570000000000000000e+02,9.565955235544745250e-01,8.911050400783651071e-01
1.580000000000000000e+02,1.619300586930596531e-01,3.806735968610617249e-01
1.590000000000000000e+02,5.292639876604154914e-01,9.210945461414823399e-01
1.600000000000000000e+02,9.716601142022229798e-01,2.848160978902196661e-01
1.610000000000000000e+02,1.073932730159093130e-01,7.930400337615211015e-01
1.620000000000000000e+02,3.738538359146747481e-01,6.344163211023445825e-01
1.630000000000000000e+02,9.129398666175768673e-01,9.093329270647920737e-01
1.640000000000000000e+02,3.099745995756454930e-01,3.207606150954092072e-01
1.650000000000000000e+02,8.341723540548984239e-01,8.489227333135929143e-01
1.660000000000000000e+02,5.394824673630896905e-01,4.976534643448395911e-01
1.670000000000000000e+02,9.689204256065980791e-01,9.810340622336894967e-01
1.680000000000000000e+02,1.174431743508149717e-01,7.504963121767360690e-02
1.690000000000000000e+02,4.042360730819542503e-01,2.745424611409603699e-01
1.700000000000000000e+02,9.392341541748171485e-01,7.734873382224112248e-01
1.710000000000000000e+02,2.225860954446985396e-01,6.991576571869941858e-01
1.720000000000000000e+02,6.748619496815900787e-01,8.018900790969141212e-01
1.730000000000000000e+02,8.557508643588569441e-01,6.099860997003556662e-01
1.740000000000000000e+02,4.814211577809119902e-01,9.039319096099660555e-01
1.750000000000000000e+02,9.736538238250130872e-01,3.181581077449084916e-01
1.760000000000000000e+02,1.000430151861795014e-01,8.500441213459950518e-01
1.770000000000000000e+02,3.511342001646856614e-01,4.981649802499088509e-01
1.780000000000000000e+02,8.885719971936292261e-01,9.745584552621870955e-01
1.790000000000000000e+02,3.861460316881213939e-01,9.798894999932805661e-02
1.800000000000000000e+02,9.244453682085872481e-01,3.502219682468385997e-01
1.810000000000000000e+02,2.723999046844794991e-01,8.829882263633876960e-01
1.820000000000000000e+02,7.729729667882273558e-01,4.048641746550050158e-01
