t,original,RCoutput
0.000000000000000000e+00,1.755190162801700537e-01,1.716058295426083902e-01
1.000000000000000000e+00,5.643771556964246594e-01,5.491836674408427932e-01
2.000000000000000000e+00,9.588367691153093508e-01,9.658417331817865659e-01
3.000000000000000000e+00,1.539283953005147754e-01,1.277026124876137203e-01
4.000000000000000000e+00,5.079143332408205813e-01,4.326056828329367665e-01
5.000000000000000000e+00,9.747557169844776048e-01,9.540344172206074447e-01
6.000000000000000000e+00,9.596733584316294308e-02,1.710645636293026683e-01
7.000000000000000000e+00,3.383546645478812120e-01,5.523822416614452280e-01
8.000000000000000000e+00,8.730960635536306746e-01,9.708990593131154867e-01
9.000000000000000000e+00,4.321173767070621841e-01,1.108473127977829265e-01
1.000000000000000000e+01,9.570286028739894979e-01,3.830437239531139237e-01
1.100000000000000000e+01,1.603869390046918919e-01,9.177644890825984447e-01
1.200000000000000000e+01,5.251855783254487653e-01,2.950195698870370364e-01
1.300000000000000000e+01,9.725261779132093887e-01,8.079638927873022958e-01
1.400000000000000000e+01,1.042041436282625522e-01,5.990482065441185000e-01
1.500000000000000000e+01,3.640479963079555903e-01,9.392773304315547023e-01
1.600000000000000000e+01,9.029165054992615014e-01,2.200881006259525208e-01
1.700000000000000000e+01,3.418673294254279682e-01,6.674147862830199784e-01
1.800000000000000000e+01,8.774768281381200019e-01,8.658814383971691342e-01
1.900000000000000000e+01,4.192938524532584532e-01,4.469583741308449376e-01
2.000000000000000000e+01,9.495974192178379125e-01,9.718902240613171983e-01
2.100000000000000000e+01,1.866624264673728828e-01,1.146546416547558067e-01
2.200000000000000000e+01,5.920963035494734017e-01,3.947169700757342525e-01
2.300000000000000000e+01,9.419212564028406343e-01,9.288065208228157843e-01
2.400000000000000000e+01,2.133518522434056652e-01,2.576651586843938802e-01
2.500000000000000000e+01,6.545480736120832255e-01,7.472351300949284791e-01
2.600000000000000000e+01,8.818480824768969439e-01,7.335652384553403849e-01
2.700000000000000000e+01,4.063489634439959586e-01,7.623028731201735297e-01
2.800000000000000000e+01,9.407949850727453933e-01,7.048184079647672462e-01
2.900000000000000000e+01,2.172291464254008375e-01,8.125308709741103641e-01
3.000000000000000000e+01,6.631585130379011872e-01,5.897642989318025997e-01
3.100000000000000000e+01,8.711792685307180317e-01,9.512135296665196194e-01
3.200000000000000000e+01,4.376812073907043743e-01,1.841324402380983827e-01
3.300000000000000000e+01,9.598538355421063484e-01,5.906269772194989720e-01
3.400000000000000000e+01,1.502843547551322712e-01,9.462827525664305739e-01
3.500000000000000000e+01,4.980259731367667198e-01,2.029961161827680272e-01
3.600000000000000000e+01,9.749848025499787685e-01,6.276344943435874235e-01
3.700000000000000000e+01,9.511880565157496137e-02,9.184174391510984137e-01
3.800000000000000000e+01,3.356777520056721809e-01,2.916718366837249832e-01
3.900000000000000000e+01,8.696929753749534919e-01,8.011702028373282047e-01
4.000000000000000000e+01,4.419757054378147254e-01,6.164649745239074718e-01
4.100000000000000000e+01,9.618694068381868911e-01,9.293379563887480543e-01
4.200000000000000000e+01,1.430389390050714471e-01,2.537314093322997621e-01
4.300000000000000000e+01,4.780573236401621240e-01,7.350997161021446402e-01
4.400000000000000000e+01,9.731222239212528047e-01,7.591063315014165980e-01
4.500000000000000000e+01,1.020059088040508877e-01,7.106056546365131510e-01
4.600000000000000000e+01,3.572427431551311039e-01,8.040741533599486957e-01
4.700000000000000000e+01,8.955194259106997734e-01,6.113726537068950861e-01
4.800000000000000000e+01,3.649010965363548298e-01,9.259824014064621522e-01
4.900000000000000000e+01,9.038183165033907285e-01,2.666383649548560442e-01
5.000000000000000000e+01,3.390299922998326609e-01,7.604723566772229049e-01
5.100000000000000000e+01,8.739457608219314277e-01,7.080008818023326711e-01
5.200000000000000000e+01,4.296418150568966920e-01,8.038095760106340748e-01
5.300000000000000000e+01,9.556939306648969401e-01,6.112997120379404237e-01
5.400000000000000000e+01,1.651378620651867968e-01,9.227232232597755157e-01
5.500000000000000000e+01,5.376826594531319836e-01,2.775446140960902142e-01
5.600000000000000000e+01,9.694620669885032349e-01,7.817494203227441929e-01
5.700000000000000000e+01,1.154609338696401949e-01,6.595169232827222672e-01
5.800000000000000000e+01,3.983058558164039864e-01,8.757738788845124134e-01
5.900000000000000000e+01,9.346673740511872719e-01,4.194683809694135235e-01
6.000000000000000000e+01,2.381506683482364495e-01,9.467820216969773384e-01
6.100000000000000000e+01,7.075962173027464663e-01,2.025517226445003871e-01
6.200000000000000000e+01,8.069248611902043455e-01,6.237226506699338202e-01
6.300000000000000000e+01,6.076088053751578233e-01,9.129188824793494916e-01
