t,original,RCoutput
0.000000000000000000e+00,2.234723924822470953e-02,-5.840868360074384924e-01
1.000000000000000000e+00,1.266000215804664375e+00,1.433810647731580845e+00
2.000000000000000000e+00,-1.237154993209972131e+00,-6.175354025585084727e-01
3.000000000000000000e+00,-7.629734033727131326e-01,-1.298072341844846989e-01
4.000000000000000000e+00,-1.861262779187888294e-01,3.084794999755580136e-01
5.000000000000000000e+00,7.226077911235229134e-01,-6.670896507042396451e-01
6.000000000000000000e+00,2.131352889149797092e-01,-1.063632925387965278e+00
7.000000000000000000e+00,1.153185025403836272e+00,9.401140117997135448e-01
8.000000000000000000e+00,-7.978293972674112000e-01,-1.412689563550770799e-01
9.000000000000000000e+00,4.548110616194381284e-01,5.646874601309590513e-01
1.000000000000000000e+01,4.710568383398161529e-01,2.569472054300230290e-01
1.100000000000000000e+01,8.257909555604462382e-01,-1.518844690956397958e-01
1.200000000000000000e+01,1.866140683023360669e-01,-1.332101922456594423e-01
1.300000000000000000e+01,1.198982551984445255e+00,1.323564079260882931e+00
1.400000000000000000e+01,-9.565986034576852148e-01,-8.186760227895204522e-01
1.500000000000000000e+01,7.858152220326247717e-02,-1.240031826817227234e-01
1.600000000000000000e+01,7.043753410781998792e-01,7.709632205936944871e-01
1.700000000000000000e+01,3.289719870943362268e-01,2.456601387134078607e-01
1.800000000000000000e+01,1.059801006713545490e+00,6.162192366137808630e-01
1.900000000000000000e+01,-4.737578472351615111e-01,-1.133636418275965063e-01
2.000000000000000000e+01,1.003715205070411232e+00,7.071450801812487752e-01
2.100000000000000000e+01,-5.525492522159011211e-01,-2.682093856732343795e-01
2.200000000000000000e+01,8.736796149470312800e-01,6.023997150790211252e-01
2.300000000000000000e+01,-2.344072730683602890e-01,-8.793352395181086578e-02
2.400000000000000000e+01,1.185178406949826790e+00,1.163358527291162181e+00
2.500000000000000000e+01,-1.036829180740688860e+00,-8.920738257223650436e-01
2.600000000000000000e+01,-1.494671279646233031e-01,1.305769143338352256e-01
2.700000000000000000e+01,6.576746544990030863e-01,2.469394970736771278e-01
2.800000000000000000e+01,3.496095299720767824e-01,1.920145499710157466e-02
2.900000000000000000e+01,1.026184843523485934e+00,7.839982725420556742e-01
3.000000000000000000e+01,-3.693946073166265998e-01,7.097205376630189022e-02
3.100000000000000000e+01,1.116822126776598978e+00,1.050008892551397732e+00
3.200000000000000000e+01,-8.570267101959159195e-01,-5.990521887077475682e-01
3.300000000000000000e+01,3.067539432480516637e-01,4.429834747868885980e-01
3.400000000000000000e+01,6.111548125637047413e-01,5.459322267827997344e-01
3.500000000000000000e+01,5.691118960867276311e-01,5.895956176861139042e-01
3.600000000000000000e+01,7.299027533947091140e-01,6.331162380734780548e-01
3.700000000000000000e+01,4.248723276475697697e-01,5.450935131831684544e-01
3.800000000000000000e+01,9.662477332974832578e-01,7.589477495653018657e-01
3.900000000000000000e+01,-1.796268566492628949e-01,-4.798832282987408604e-02
4.000000000000000000e+01,1.244702189307672180e+00,1.051554126609702378e+00
4.100000000000000000e+01,-1.222885013089015871e+00,-8.277379321620070840e-01
4.200000000000000000e+01,-7.202162005405097212e-01,-3.791942235956990981e-01
4.300000000000000000e+01,-9.306142965611546858e-02,1.231124985410936290e-02
4.400000000000000000e+01,7.718105382723509100e-01,1.179929677769027130e-01
4.500000000000000000e+01,1.381134613196069727e-01,-5.738894613479095241e-02
4.600000000000000000e+01,1.204837702004949662e+00,1.296947761629133611e+00
4.700000000000000000e+01,-9.908534050457126208e-01,-6.015298840785279211e-01
4.800000000000000000e+01,-1.305534780547140672e-02,-1.011216810368769092e-01
4.900000000000000000e+01,7.025053595374356474e-01,1.624561562739315068e-01
5.000000000000000000e+01,3.051641034080081472e-01,-4.740889700401600404e-01
5.100000000000000000e+01,1.080376425848891708e+00,8.009115114409974812e-01
5.200000000000000000e+01,-5.425492791196335762e-01,-1.896439226039574599e-01
5.300000000000000000e+01,9.120093193721398039e-01,1.088208529068109609e+00
5.400000000000000000e+01,-3.272301818061773560e-01,-3.118374418804701342e-01
5.500000000000000000e+01,1.123691367172776623e+00,7.512801153186163816e-01
5.600000000000000000e+01,-8.659242586639266381e-01,-7.728095793599660812e-01
5.700000000000000000e+01,2.873526597120936721e-01,2.252492812215940443e-01
5.800000000000000000e+01,6.246225509397620446e-01,1.754817617680580755e-01
5.900000000000000000e+01,5.399911343141343689e-01,6.023648551138731655e-01
6.000000000000000000e+01,7.791601700889168036e-01,7.281873464863672929e-01
6.100000000000000000e+01,3.120705413800546335e-01,4.365559320767236073e-01
6.200000000000000000e+01,1.097404819110538554e+00,1.077771129937149741e+00
6.300000000000000000e+01,-5.923951093958308434e-01,-3.925302935592904774e-01
6.400000000000000000e+01,8.379166938426236833e-01,6.302998264008913276e-01
6.500000000000000000e+01,-1.606646729669636009e-01,-7.911852057302848351e-02
6.600000000000000000e+01,1.215236616157373106e+00,8.548116449925006188e-01
6.700000000000000000e+01,-1.115719448439560502e+00,-1.100114620952004074e+00
6.800000000000000000e+01,-3.781908578295760104e-01,-2.127834416404887907e-01
6.900000000000000000e+01,4.650445105439130478e-01,3.384338789977245909e-01
7.000000000000000000e+01,5.837697871492885104e-01,2.849373716646241839e-01
7.100000000000000000e+01,6.624113230195181057e-01,6.369692026805950924e-01
7.200000000000000000e+01,5.608266709345308687e-01,8.651475722644690336e-01
7.300000000000000000e+01,7.583862201417433946e-01,7.248845926615841151e-01
7.400000000000000000e+01,3.630384788191259871e-01,5.140902664973019398e-01
7.500000000000000000e+01,1.043000154097895926e+00,1.196393753769351420e+00
7.600000000000000000e+01,-4.140775063817904722e-01,-3.414394238737692433e-01
7.700000000000000000e+01,1.072855792421462340e+00,1.038781392993197716e+00
7.800000000000000000e+01,-7.356506237797343362e-01,-5.612625221031812828e-01
7.900000000000000000e+01,5.642021613519216938e-01,6.796864932791584213e-01
8.000000000000000000e+01,3.336511024422278426e-01,2.289692820541320284e-01
8.100000000000000000e+01,1.013408366980296904e+00,7.854548448157809837e-01
8.200000000000000000e+01,-3.376997948392726490e-01,-4.775257550780969140e-01
8.300000000000000000e+01,1.144364898085807436e+00,8.110776597740152472e-01
8.400000000000000000e+01,-9.347093664110984745e-01,-5.838665515667167405e-01
8.500000000000000000e+01,1.201552299064503893e-01,1.108161669970499918e-01
8.600000000000000000e+01,6.993749990932497385e-01,7.066944062948690153e-01
8.700000000000000000e+01,3.512710238725789136e-01,4.892683367799519623e-01
8.800000000000000000e+01,1.037064634630489035e+00,1.009800298335491453e+00
8.900000000000000000e+01,-4.003229718000039239e-01,-1.896293619258999641e-01
9.000000000000000000e+01,1.086757515938045149e+00,8.376456834943408758e-01
9.100000000000000000e+01,-7.735555493669636906e-01,-7.398973427279784687e-01
9.200000000000000000e+01,4.882837916424186964e-01,3.104405061237660579e-01
9.300000000000000000e+01,4.341438495369351891e-01,3.140996730128908787e-01
9.400000000000000000e+01,8.826119025656770090e-01,8.902679535342692407e-01
9.500000000000000000e+01,3.963787609023475267e-02,9.115928778076431982e-02
9.600000000000000000e+01,1.262583945060380408e+00,1.353794800576541668e+00
9.700000000000000000e+01,-1.219874142826856467e+00,-1.032762827540056882e+00
9.800000000000000000e+01,-7.045549105544668400e-01,-5.867488868713615080e-01
9.900000000000000000e+01,-6.091891362903473217e-02,2.053410156399948505e-02
1.000000000000000000e+02,7.834379671808214818e-01,1.756286904377732938e-01
1.010000000000000000e+02,1.224392581227045362e-01,-9.550913107986880313e-02
1.020000000000000000e+02,1.214043469452752877e+00,1.356341673129065839e+00
1.030000000000000000e+02,-1.026730386572416442e+00,-6.603473030277466904e-01
1.040000000000000000e+02,-1.116323605597754343e-01,-3.429820268138294992e-02
1.050000000000000000e+02,6.745343865344682888e-01,4.238151127407765451e-01
1.060000000000000000e+02,3.295149977676633535e-01,1.036491954416598471e-01
1.070000000000000000e+02,1.050348128704988060e+00,1.022444304363035350e+00
1.080000000000000000e+02,-4.456691687333990126e-01,-2.686723569628224340e-01
1.090000000000000000e+02,1.037035027468169890e+00,9.366274495728958982e-01
1.100000000000000000e+02,-6.393190580942905710e-01,-6.880082861191096910e-01
1.110000000000000000e+02,7.388901069808517796e-01,5.988108236788638461e-01
1.120000000000000000e+02,4.386225629986839625e-02,8.418675248747753415e-02
1.130000000000000000e+02,1.218973575555454048e+00,1.161211719698203915e+00
1.140000000000000000e+02,-1.067096532173466672e+00,-9.877856761502226135e-01
1.150000000000000000e+02,-2.284809399006574870e-01,-2.226723321277804812e-01
1.160000000000000000e+02,6.067860844909169771e-01,3.891695809545963058e-01
1.170000000000000000e+02,4.159906247652572775e-01,3.064385886394448422e-01
1.180000000000000000e+02,9.397683454976504258e-01,9.971733021777391404e-01
1.190000000000000000e+02,-1.116331730495705998e-01,1.245010019992314199e-01
1.200000000000000000e+02,1.264483752194133670e+00,1.050868602296333165e+00
1.210000000000000000e+02,-1.271976775303008456e+00,-1.256140991551542463e+00
