t,original,RCoutput
0.000000000000000000e+00,1.755190162801700537e-01,1.706849232887854839e-01
1.000000000000000000e+00,5.643771556964246594e-01,5.513186676185082291e-01
2.000000000000000000e+00,9.588367691153093508e-01,9.677083701975650598e-01
3.000000000000000000e+00,1.539283953005147754e-01,1.230584519502428975e-01
4.000000000000000000e+00,5.079143332408205813e-01,4.183096007487741019e-01
5.000000000000000000e+00,9.747557169844776048e-01,9.483968923841441523e-01
6.000000000000000000e+00,9.596733584316294308e-02,1.882007845274333846e-01
7.000000000000000000e+00,3.383546645478812120e-01,5.973671505324986697e-01
8.000000000000000000e+00,8.730960635536306746e-01,9.444370397248320614e-01
9.000000000000000000e+00,4.321173767070621841e-01,2.045382353189282298e-01
1.000000000000000000e+01,9.570286028739894979e-01,6.352452915152309032e-01
1.100000000000000000e+01,1.603869390046918919e-01,9.068171794884882786e-01
1.200000000000000000e+01,5.251855783254487653e-01,3.291050544236213682e-01
1.300000000000000000e+01,9.725261779132093887e-01,8.635697764557122014e-01
1.400000000000000000e+01,1.042041436282625522e-01,4.606873864940475016e-01
1.500000000000000000e+01,3.640479963079555903e-01,9.679609374835234092e-01
1.600000000000000000e+01,9.029165054992615014e-01,1.184672109064059953e-01
1.700000000000000000e+01,3.418673294254279682e-01,4.105912922392906950e-01
1.800000000000000000e+01,8.774768281381200019e-01,9.464395902425444262e-01
1.900000000000000000e+01,4.192938524532584532e-01,1.977257783506747302e-01
2.000000000000000000e+01,9.495974192178379125e-01,6.170990253099049028e-01
2.100000000000000000e+01,1.866624264673728828e-01,9.240626980757902231e-01
2.200000000000000000e+01,5.920963035494734017e-01,2.734846507376875735e-01
2.300000000000000000e+01,9.419212564028406343e-01,7.738268871179609931e-01
2.400000000000000000e+01,2.133518522434056652e-01,6.835515793909507920e-01
2.500000000000000000e+01,6.545480736120832255e-01,8.447944612660052144e-01
2.600000000000000000e+01,8.818480824768969439e-01,5.085990243205529282e-01
2.700000000000000000e+01,4.063489634439959586e-01,9.756169989851493085e-01
2.800000000000000000e+01,9.407949850727453933e-01,9.424836448331852523e-02
2.900000000000000000e+01,2.172291464254008375e-01,3.304788131087388336e-01
3.000000000000000000e+01,6.631585130379011872e-01,8.577257788279073480e-01
3.100000000000000000e+01,8.711792685307180317e-01,4.798066184763474240e-01
3.200000000000000000e+01,4.376812073907043743e-01,9.766630822353921104e-01
3.300000000000000000e+01,9.598538355421063484e-01,9.571458323980586158e-02
3.400000000000000000e+01,1.502843547551322712e-01,3.363852945425467311e-01
3.500000000000000000e+01,4.980259731367667198e-01,8.684067191367805805e-01
3.600000000000000000e+01,9.749848025499787685e-01,4.442046691161172234e-01
3.700000000000000000e+01,9.511880565157496137e-02,9.523316891652164884e-01
3.800000000000000000e+01,3.356777520056721809e-01,1.707675417729195289e-01
3.900000000000000000e+01,8.696929753749534919e-01,5.627127746576636724e-01
4.000000000000000000e+01,4.419757054378147254e-01,9.607339708669719869e-01
4.100000000000000000e+01,9.618694068381868911e-01,1.480805062477728029e-01
4.200000000000000000e+01,1.430389390050714471e-01,4.902442077209716587e-01
4.300000000000000000e+01,4.780573236401621240e-01,9.775755050612602304e-01
4.400000000000000000e+01,9.731222239212528047e-01,8.493277370065399623e-02
4.500000000000000000e+01,1.020059088040508877e-01,3.095007042872968128e-01
4.600000000000000000e+01,3.572427431551311039e-01,8.299682727514987590e-01
4.700000000000000000e+01,8.955194259106997734e-01,5.561763821258818297e-01
4.800000000000000000e+01,3.649010965363548298e-01,9.591058693372573885e-01
4.900000000000000000e+01,9.038183165033907285e-01,1.565079031930487474e-01
5.000000000000000000e+01,3.390299922998326609e-01,5.162840947481335263e-01
5.100000000000000000e+01,8.739457608219314277e-01,9.676286826705702282e-01
5.200000000000000000e+01,4.296418150568966920e-01,1.192699523419324947e-01
5.300000000000000000e+01,9.556939306648969401e-01,4.095084671829312128e-01
5.400000000000000000e+01,1.651378620651867968e-01,9.501455264055582717e-01
5.500000000000000000e+01,5.376826594531319836e-01,1.809625021110132792e-01
5.600000000000000000e+01,9.694620669885032349e-01,5.809990403674749615e-01
5.700000000000000000e+01,1.154609338696401949e-01,9.488182853409803386e-01
5.800000000000000000e+01,3.983058558164039864e-01,1.912223260127117186e-01
5.900000000000000000e+01,9.346673740511872719e-01,6.048394618276500267e-01
6.000000000000000000e+01,2.381506683482364495e-01,9.354249162958367947e-01
6.100000000000000000e+01,7.075962173027464663e-01,2.380503770670863162e-01
