t,original,RCoutput
0.000000000000000000e+00,2.234723924822470953e-02,-4.775165561593513353e+00
1.000000000000000000e+00,1.266000215804664375e+00,2.430492973881898777e+00
2.000000000000000000e+00,-1.237154993209972131e+00,-1.844406346529650520e+00
3.000000000000000000e+00,-7.629734033727131326e-01,2.423256543774848115e+00
4.000000000000000000e+00,-1.861262779187888294e-01,1.043217609330788553e+00
5.000000000000000000e+00,7.226077911235229134e-01,3.223235462628593062e-02
6.000000000000000000e+00,2.131352889149797092e-01,-9.124903544465055028e-01
7.000000000000000000e+00,1.153185025403836272e+00,2.196010950027492470e+00
8.000000000000000000e+00,-7.978293972674112000e-01,-1.523946731259295362e+00
9.000000000000000000e+00,4.548110616194381284e-01,1.243746768688280824e-01
1.000000000000000000e+01,4.710568383398161529e-01,-2.981415402888793587e+00
1.100000000000000000e+01,8.257909555604462382e-01,-1.962081613783474232e+00
1.200000000000000000e+01,1.866140683023360669e-01,-2.273548330200073408e+00
1.300000000000000000e+01,1.198982551984445255e+00,2.449716815953864923e+00
1.400000000000000000e+01,-9.565986034576852148e-01,-1.389443828962172667e+00
1.500000000000000000e+01,7.858152220326247717e-02,1.294759519305088480e+00
1.600000000000000000e+01,7.043753410781998792e-01,-8.816256050903570340e-01
1.700000000000000000e+01,3.289719870943362268e-01,-1.652087243766895419e+00
1.800000000000000000e+01,1.059801006713545490e+00,1.797431686579269439e-01
1.900000000000000000e+01,-4.737578472351615111e-01,-6.446674675810744048e-01
2.000000000000000000e+01,1.003715205070411232e+00,1.676305237126836989e+00
2.100000000000000000e+01,-5.525492522159011211e-01,-2.498328530280431004e+00
2.200000000000000000e+01,8.736796149470312800e-01,5.682182629908036908e-01
2.300000000000000000e+01,-2.344072730683602890e-01,-2.241036237473871040e+00
2.400000000000000000e+01,1.185178406949826790e+00,2.170589799787028262e+00
2.500000000000000000e+01,-1.036829180740688860e+00,-2.227180016626196135e+00
2.600000000000000000e+01,-1.494671279646233031e-01,1.952333168868630064e+00
2.700000000000000000e+01,6.576746544990030863e-01,3.682864369489602385e-01
2.800000000000000000e+01,3.496095299720767824e-01,-6.007917751258986527e-01
2.900000000000000000e+01,1.026184843523485934e+00,7.800078164991766094e-01
3.000000000000000000e+01,-3.693946073166265998e-01,-1.714617288380448912e-01
3.100000000000000000e+01,1.116822126776598978e+00,2.113301331768836722e+00
3.200000000000000000e+01,-8.570267101959159195e-01,-1.292867888165815771e+00
3.300000000000000000e+01,3.067539432480516637e-01,1.195787529806573879e+00
3.400000000000000000e+01,6.111548125637047413e-01,-1.466011574956667118e-01
3.500000000000000000e+01,5.691118960867276311e-01,3.746129970157436873e-01
3.600000000000000000e+01,7.299027533947091140e-01,3.341215007976492402e-01
3.700000000000000000e+01,4.248723276475697697e-01,6.943904055201901571e-01
3.800000000000000000e+01,9.662477332974832578e-01,3.201876959653500165e-01
3.900000000000000000e+01,-1.796268566492628949e-01,-1.316038786536539718e+00
4.000000000000000000e+01,1.244702189307672180e+00,6.419029584208999495e-01
4.100000000000000000e+01,-1.222885013089015871e+00,-2.459965639124076731e+00
4.200000000000000000e+01,-7.202162005405097212e-01,9.953717503603543015e-01
4.300000000000000000e+01,-9.306142965611546858e-02,4.959871429832007905e-01
4.400000000000000000e+01,7.718105382723509100e-01,2.681453465273602177e-01
4.500000000000000000e+01,1.381134613196069727e-01,-3.529396740951868949e-01
4.600000000000000000e+01,1.204837702004949662e+00,1.886953700062377948e+00
4.700000000000000000e+01,-9.908534050457126208e-01,-1.440138654764506754e+00
4.800000000000000000e+01,-1.305534780547140672e-02,2.022556388943810290e-01
4.900000000000000000e+01,7.025053595374356474e-01,-1.546256360390048101e+00
5.000000000000000000e+01,3.051641034080081472e-01,-1.160513932454700026e+00
5.100000000000000000e+01,1.080376425848891708e+00,4.259883826701154064e-01
5.200000000000000000e+01,-5.425492791196335762e-01,-6.148542187463146291e-01
5.300000000000000000e+01,9.120093193721398039e-01,1.045189766498428430e+00
5.400000000000000000e+01,-3.272301818061773560e-01,-1.309817357535077331e+00
5.500000000000000000e+01,1.123691367172776623e+00,7.080592151500391118e-01
5.600000000000000000e+01,-8.659242586639266381e-01,-1.339999101336550424e+00
5.700000000000000000e+01,2.873526597120936721e-01,1.321359959356532832e+00
5.800000000000000000e+01,6.246225509397620446e-01,2.007220952159960436e-01
5.900000000000000000e+01,5.399911343141343689e-01,-1.856411096789045700e-02
6.000000000000000000e+01,7.791601700889168036e-01,-5.280607058352870808e-03
6.100000000000000000e+01,3.120705413800546335e-01,6.914000653081053827e-01
6.200000000000000000e+01,1.097404819110538554e+00,1.459942059156626115e+00
6.300000000000000000e+01,-5.923951093958308434e-01,-6.390748172260458659e-01
6.400000000000000000e+01,8.379166938426236833e-01,1.027848938069269025e+00
6.500000000000000000e+01,-1.606646729669636009e-01,-1.331064277476517788e+00
6.600000000000000000e+01,1.215236616157373106e+00,1.462484467114224529e+00
6.700000000000000000e+01,-1.115719448439560502e+00,-1.860002586747919295e+00
6.800000000000000000e+01,-3.781908578295760104e-01,1.065789684064013088e+00
6.900000000000000000e+01,4.650445105439130478e-01,2.046962628614004132e-01
7.000000000000000000e+01,5.837697871492885104e-01,-3.391950900695261950e-02
7.100000000000000000e+01,6.624113230195181057e-01,2.195570940425661810e-01
7.200000000000000000e+01,5.608266709345308687e-01,8.764347659938591661e-01
7.300000000000000000e+01,7.583862201417433946e-01,1.049000502661507461e+00
7.400000000000000000e+01,3.630384788191259871e-01,5.577406107154292414e-01
7.500000000000000000e+01,1.043000154097895926e+00,4.353936343057869252e-01
7.600000000000000000e+01,-4.140775063817904722e-01,-1.572888140934914247e+00
7.700000000000000000e+01,1.072855792421462340e+00,1.154609978875923204e+00
7.800000000000000000e+01,-7.356506237797343362e-01,-6.198865118349115022e-01
7.900000000000000000e+01,5.642021613519216938e-01,1.897261037552928187e+00
8.000000000000000000e+01,3.336511024422278426e-01,4.459218498927692842e-01
8.100000000000000000e+01,1.013408366980296904e+00,6.465798946635985534e-01
8.200000000000000000e+01,-3.376997948392726490e-01,-1.009373136984099695e+00
8.300000000000000000e+01,1.144364898085807436e+00,2.656341510087257163e+00
8.400000000000000000e+01,-9.347093664110984745e-01,-2.355594279660601309e+00
8.500000000000000000e+01,1.201552299064503893e-01,6.790376644218820701e-01
8.600000000000000000e+01,6.993749990932497385e-01,-1.272341635689446804e-01
8.700000000000000000e+01,3.512710238725789136e-01,-1.992976772532664143e-01
8.800000000000000000e+01,1.037064634630489035e+00,9.795369322259550593e-01
8.900000000000000000e+01,-4.003229718000039239e-01,-4.623913517019673236e-02
9.000000000000000000e+01,1.086757515938045149e+00,1.821668396088560016e+00
9.100000000000000000e+01,-7.735555493669636906e-01,-1.514246951524105711e+00
9.200000000000000000e+01,4.882837916424186964e-01,8.170444506505676330e-01
9.300000000000000000e+01,4.341438495369351891e-01,8.137907481046369185e-03
9.400000000000000000e+01,8.826119025656770090e-01,1.166465979020425259e+00
9.500000000000000000e+01,3.963787609023475267e-02,-6.663093618463733492e-02
9.600000000000000000e+01,1.262583945060380408e+00,2.262801959440166044e+00
9.700000000000000000e+01,-1.219874142826856467e+00,-1.596436063827304963e+00
9.800000000000000000e+01,-7.045549105544668400e-01,8.972540970644260483e-02
9.900000000000000000e+01,-6.091891362903473217e-02,7.127020846649934072e-02
1.000000000000000000e+02,7.834379671808214818e-01,6.481128670984830364e-01
1.010000000000000000e+02,1.224392581227045362e-01,-5.559368707178160562e-01
