t,RCoutput
6.900000000000000000e+01,4.669639064865478417e-01
7.000000000000000000e+01,9.056002868192329913e-01
7.100000000000000000e+01,-9.518915207533673595e-03
7.200000000000000000e+01,1.278201916506928271e+00
7.300000000000000000e+01,-1.275597542987874533e+00
7.400000000000000000e+01,-9.100877490625070010e-01
7.500000000000000000e+01,-5.299604952697514193e-01
7.600000000000000000e+01,3.263023573385375187e-01
7.700000000000000000e+01,7.108222964207258077e-01
7.800000000000000000e+01,4.477288353571458046e-01
7.900000000000000000e+01,9.641032229247059604e-01
8.000000000000000000e+01,-1.331883255079215900e-01
8.100000000000000000e+01,1.221580017797394113e+00
8.200000000000000000e+01,-1.141057821528685068e+00
8.300000000000000000e+01,-4.420600317258767120e-01
8.400000000000000000e+01,3.271859496556492886e-01
8.500000000000000000e+01,7.459797999031092530e-01
8.600000000000000000e+01,3.456174825646627369e-01
8.700000000000000000e+01,1.076029164597743559e+00
8.800000000000000000e+01,-5.276806709240666748e-01
8.900000000000000000e+01,9.087792804171721528e-01
9.000000000000000000e+01,-3.587369926012184962e-01
9.100000000000000000e+01,1.160692407460900633e+00
9.200000000000000000e+01,-9.788412279774290070e-01
9.300000000000000000e+01,-1.474968638067153393e-02
9.400000000000000000e+01,6.932261049087640181e-01
9.500000000000000000e+01,3.377172880912455710e-01
9.600000000000000000e+01,1.060038645855311934e+00
9.700000000000000000e+01,-4.802494914522830172e-01
9.800000000000000000e+01,9.888130884015442490e-01
9.900000000000000000e+01,-5.319303715487837536e-01
1.000000000000000000e+02,9.153653581170004827e-01
1.010000000000000000e+02,-3.327979318120597441e-01
1.020000000000000000e+02,1.115336247721239182e+00
1.030000000000000000e+02,-8.502843174031102791e-01
1.040000000000000000e+02,3.109298314768089710e-01
1.050000000000000000e+02,5.972697980495929038e-01
1.060000000000000000e+02,6.057777873597789409e-01
1.070000000000000000e+02,6.667162311417369480e-01
1.080000000000000000e+02,5.640235871625316477e-01
1.090000000000000000e+02,7.577166423491608072e-01
1.100000000000000000e+02,3.980635850996350200e-01
1.110000000000000000e+02,9.880502956065266851e-01
1.120000000000000000e+02,-2.179587421071556008e-01
1.130000000000000000e+02,1.253010832274078723e+00
1.140000000000000000e+02,-1.246039759178525941e+00
1.150000000000000000e+02,-7.776347310196634055e-01
1.160000000000000000e+02,-2.143499812887545986e-01
1.170000000000000000e+02,6.956076702322988581e-01
1.180000000000000000e+02,2.390680241457392441e-01
1.190000000000000000e+02,1.107789011427799508e+00
1.200000000000000000e+02,-7.124112874317951594e-01
1.210000000000000000e+02,6.280968201298371412e-01
1.220000000000000000e+02,1.977892546975814625e-01
1.230000000000000000e+02,1.143943152765441340e+00
1.240000000000000000e+02,-7.879911244406612170e-01
1.250000000000000000e+02,4.425598100679728475e-01
1.260000000000000000e+02,4.733325415103140088e-01
1.270000000000000000e+02,8.037747478215466757e-01
1.280000000000000000e+02,2.566616927672082937e-01
1.290000000000000000e+02,1.137989093160506116e+00
1.300000000000000000e+02,-7.421593904142103071e-01
1.310000000000000000e+02,5.343950004451478719e-01
1.320000000000000000e+02,3.666389663969913393e-01
1.330000000000000000e+02,9.879763837433506168e-01
1.340000000000000000e+02,-2.262991560386389267e-01
1.350000000000000000e+02,1.218745339417040441e+00
1.360000000000000000e+02,-1.132169048808512990e+00
1.370000000000000000e+02,-4.519317911040925395e-01
1.380000000000000000e+02,3.279308064840664727e-01
1.390000000000000000e+02,7.178167979674858756e-01
1.400000000000000000e+02,3.984239009786740837e-01
1.410000000000000000e+02,9.973170963925159782e-01
1.420000000000000000e+02,-2.847380827921153212e-01
1.430000000000000000e+02,1.183052605438591698e+00
1.440000000000000000e+02,-1.048339228410802626e+00
1.450000000000000000e+02,-1.756478895237876259e-01
1.460000000000000000e+02,6.424714755094660390e-01
1.470000000000000000e+02,3.513624035159628178e-01
1.480000000000000000e+02,1.043682770418154604e+00
1.490000000000000000e+02,-3.980708724764401296e-01
1.500000000000000000e+02,1.067379852119061390e+00
1.510000000000000000e+02,-7.328823842657090637e-01
1.520000000000000000e+02,5.776232327510602005e-01
1.530000000000000000e+02,3.066356815928172885e-01
1.540000000000000000e+02,1.056121873745317963e+00
1.550000000000000000e+02,-4.916773279610131553e-01
1.560000000000000000e+02,9.818311902482257381e-01
1.570000000000000000e+02,-5.048953133668074855e-01
1.580000000000000000e+02,9.622119434331324328e-01
1.590000000000000000e+02,-4.231363147191995466e-01
1.600000000000000000e+02,1.002055837405066541e+00
1.610000000000000000e+02,-5.349619875327276119e-01
1.620000000000000000e+02,9.200165454969173595e-01
1.630000000000000000e+02,-3.354475221680823793e-01
1.640000000000000000e+02,1.097702282777829552e+00
1.650000000000000000e+02,-8.160186713154224947e-01
1.660000000000000000e+02,3.884737364328305631e-01
1.670000000000000000e+02,5.116797748077570596e-01
1.680000000000000000e+02,7.643155884653900500e-01
1.690000000000000000e+02,3.545149542107823848e-01
1.700000000000000000e+02,1.048717101173731514e+00
1.710000000000000000e+02,-4.262301857945329786e-01
1.720000000000000000e+02,1.073995314212311314e+00
1.730000000000000000e+02,-7.553791305907173737e-01
1.740000000000000000e+02,5.272916673668195386e-01
1.750000000000000000e+02,3.991918314995763772e-01
1.760000000000000000e+02,8.999068250501691679e-01
1.770000000000000000e+02,-2.481659860274731955e-02
1.780000000000000000e+02,1.306991590763932010e+00
1.790000000000000000e+02,-1.396075798745308738e+00
1.800000000000000000e+02,-1.296789611049639745e+00
1.810000000000000000e+02,-1.399344084925609799e+00
1.820000000000000000e+02,-1.309094407408757377e+00
1.830000000000000000e+02,1.855935875738934371e+00
1.840000000000000000e+02,3.310924167857063338e+00
1.850000000000000000e+02,5.446444930985361310e+00
1.860000000000000000e+02,3.548319715287817644e-01
1.870000000000000000e+02,6.960594388145189271e-01
1.880000000000000000e+02,-8.278457147171351949e-01
1.890000000000000000e+02,-1.414601458136164780e+00
1.900000000000000000e+02,-2.002699939673401097e+00
1.910000000000000000e+02,-4.145182153344489251e+00
1.920000000000000000e+02,3.143524729335950951e+00
1.930000000000000000e+02,6.931465376156229041e+00
1.940000000000000000e+02,6.183779538406120935e+00
1.950000000000000000e+02,7.667132419957223277e-01
1.960000000000000000e+02,9.614867134603990451e-01
1.970000000000000000e+02,-1.415931923281166682e+00
1.980000000000000000e+02,-2.890341099061916275e+00
1.990000000000000000e+02,-5.802416746772465217e+00
2.000000000000000000e+02,-2.524679771035636122e+00
2.010000000000000000e+02,-1.200446520967355823e+00
2.020000000000000000e+02,3.722762289068864305e+00
2.030000000000000000e+02,1.016359809358401911e+01
2.040000000000000000e+02,8.857885973365725363e+00
2.050000000000000000e+02,-8.459010329080403068e-01
2.060000000000000000e+02,1.254467756590603500e+00
2.070000000000000000e+02,1.339303751540725784e+00
2.080000000000000000e+02,-2.909726154202752824e+00
2.090000000000000000e+02,-7.943181001745784897e+00
2.100000000000000000e+02,-7.884011809510612423e+00
2.110000000000000000e+02,1.286892670822695095e+00
2.120000000000000000e+02,-1.947853195765425482e-01
2.130000000000000000e+02,-3.512377298203989362e+00
2.140000000000000000e+02,5.222593336269753195e+00
2.150000000000000000e+02,9.883119510641591887e+00
2.160000000000000000e+02,3.933816474764586957e+00
2.170000000000000000e+02,9.089251338101842492e-01
2.180000000000000000e+02,-1.617973903445411921e+00
2.190000000000000000e+02,-2.487021842739430610e+00
2.200000000000000000e+02,-5.239682335046708772e+00
2.210000000000000000e+02,-1.334866962139894753e+00
2.220000000000000000e+02,-6.077268524813757011e-01
2.230000000000000000e+02,2.378079010745480559e+00
2.240000000000000000e+02,5.410410953887893726e+00
2.250000000000000000e+02,7.175991407691871160e+00
2.260000000000000000e+02,-3.956528065350646273e-01
2.270000000000000000e+02,1.379209933516627018e+00
2.280000000000000000e+02,-3.704072448169082321e-02
2.290000000000000000e+02,-1.069035485015645826e+00
2.300000000000000000e+02,-3.738921035961695338e-01
2.310000000000000000e+02,-1.555208712839994512e+00
2.320000000000000000e+02,7.762113893704558620e-01
2.330000000000000000e+02,6.798665368604659420e-01
2.340000000000000000e+02,-1.315457266382420443e-01
2.350000000000000000e+02,4.945595356055001446e-01
2.360000000000000000e+02,-8.698232366896987422e-01
2.370000000000000000e+02,5.740975511861083902e-01
2.380000000000000000e+02,-8.181883418183009127e-01
2.390000000000000000e+02,4.601716284675649860e-01
2.400000000000000000e+02,-6.345149987382825429e-01
2.410000000000000000e+02,6.252682956509980627e-01
2.420000000000000000e+02,-8.116838187276602667e-01
2.430000000000000000e+02,6.311478291969550014e-01
2.440000000000000000e+02,-4.467075002050329147e-01
2.450000000000000000e+02,3.836591342301858276e-01
2.460000000000000000e+02,-9.080686687294443615e-01
2.470000000000000000e+02,7.004593145684872013e-01
2.480000000000000000e+02,-6.040345384134901963e-01
2.490000000000000000e+02,9.468311278747343351e-02
2.500000000000000000e+02,-9.281079747413860659e-01
2.510000000000000000e+02,7.172858144465381613e-01
2.520000000000000000e+02,-6.503548996405790206e-01
2.530000000000000000e+02,5.609901051244392534e-02
2.540000000000000000e+02,-9.978956644024763456e-01
2.550000000000000000e+02,7.229111392869373987e-01
2.560000000000000000e+02,-6.175673420124621060e-01
2.570000000000000000e+02,-1.054878237128402674e-01
2.580000000000000000e+02,-1.071744338982488109e+00
2.590000000000000000e+02,6.991283098759470960e-01
2.600000000000000000e+02,-6.334344402807090546e-01
2.610000000000000000e+02,-1.538973282856703761e-01
2.620000000000000000e+02,-1.118163900992604098e+00
2.630000000000000000e+02,7.580334535015156305e-01
2.640000000000000000e+02,-5.038219138235842109e-01
2.650000000000000000e+02,-3.960566785565067249e-01
2.660000000000000000e+02,-9.057229467299166004e-01
2.670000000000000000e+02,6.916151535532577554e-02
2.680000000000000000e+02,-1.268252315201181091e+00
2.690000000000000000e+02,1.241216786379247594e+00
2.700000000000000000e+02,7.858855682482683847e-01
2.710000000000000000e+02,2.644311337802349726e-01
2.720000000000000000e+02,-6.665782902465418047e-01
2.730000000000000000e+02,-2.888412038348975308e-01
2.740000000000000000e+02,-1.066533987248851290e+00
2.750000000000000000e+02,5.186866422572862234e-01
2.760000000000000000e+02,-9.056217610981960320e-01
2.770000000000000000e+02,3.463311792465058048e-01
2.780000000000000000e+02,-1.161969338675144847e+00
2.790000000000000000e+02,9.506729986155280088e-01
2.800000000000000000e+02,-3.743963017917906200e-02
2.810000000000000000e+02,-6.770010973683513456e-01
2.820000000000000000e+02,-3.727588362167431058e-01
2.830000000000000000e+02,-1.035053017686297316e+00
2.840000000000000000e+02,3.500152531374247644e-01
2.850000000000000000e+02,-1.125271116679326333e+00
2.860000000000000000e+02,8.709755164646857395e-01
2.870000000000000000e+02,-2.763260370124935861e-01
2.880000000000000000e+02,-6.606500428925645707e-01
2.890000000000000000e+02,-4.693674321993519527e-01
2.900000000000000000e+02,-8.829628127349593569e-01
2.910000000000000000e+02,-3.314270386809958779e-02
2.920000000000000000e+02,-1.291138125927264291e+00
2.930000000000000000e+02,1.338327207516332606e+00
2.940000000000000000e+02,1.110364324916712775e+00
2.950000000000000000e+02,1.044097976607811340e+00
2.960000000000000000e+02,6.193938997882222353e-01
2.970000000000000000e+02,-1.482824147915120072e+00
2.980000000000000000e+02,-1.293619908203461399e+00
2.990000000000000000e+02,-3.336822411688187273e+00
3.000000000000000000e+02,8.826774163077182322e-01
3.010000000000000000e+02,9.036858557882005982e-01
3.020000000000000000e+02,-1.585945422129655391e+00
3.030000000000000000e+02,2.012533444098265178e+00
3.040000000000000000e+02,1.425632931378913781e+00
3.050000000000000000e+02,3.468248653414427451e-01
3.060000000000000000e+02,-2.039586860247437627e-01
3.070000000000000000e+02,-8.126512359513562433e-01
3.080000000000000000e+02,-8.106309063339258714e-01
3.090000000000000000e+02,-1.705791535455530195e+00
3.100000000000000000e+02,1.065403146623467023e-01
3.110000000000000000e+02,-1.030211108841783130e-02
3.120000000000000000e+02,-1.007835093419879424e+00
3.130000000000000000e+02,9.237916244345978356e-01
3.140000000000000000e+02,-7.620486902053791312e-01
3.150000000000000000e+02,-2.544377229051200118e-01
3.160000000000000000e+02,-8.096448016108792611e-01
3.170000000000000000e+02,1.214235477388330153e-01
3.180000000000000000e+02,-1.326056698723196092e+00
3.190000000000000000e+02,1.558929841486501822e+00
3.200000000000000000e+02,1.839700384969386704e+00
3.210000000000000000e+02,2.395935345808821282e+00
3.220000000000000000e+02,2.244669561998115626e+00
3.230000000000000000e+02,-2.207120916931248900e+00
3.240000000000000000e+02,-4.757438762742516758e+00
3.250000000000000000e+02,-6.795396104533066861e+00
3.260000000000000000e+02,-1.488935346197356679e+00
3.270000000000000000e+02,-1.316001306260980996e+00
3.280000000000000000e+02,2.540749014112268611e+00
3.290000000000000000e+02,6.889759828486168303e+00
3.300000000000000000e+02,8.227329619325992383e+00
3.310000000000000000e+02,7.974349685777752939e-01
3.320000000000000000e+02,4.623199640077189088e-01
3.330000000000000000e+02,-1.290175209796454503e+00
3.340000000000000000e+02,-2.451672303267256936e+00
3.350000000000000000e+02,-5.373417772855749064e+00
3.360000000000000000e+02,-1.765979602802044468e+00
3.370000000000000000e+02,-6.715846844766204526e-01
3.380000000000000000e+02,3.236218541808939086e+00
3.390000000000000000e+02,7.948666035517920392e+00
3.400000000000000000e+02,7.553428777527221527e+00
3.410000000000000000e+02,-1.225917327328712503e+00
3.420000000000000000e+02,1.071252896651522235e+00
3.430000000000000000e+02,2.611797439709925506e+00
3.440000000000000000e+02,-6.261027372584729633e+00
3.450000000000000000e+02,-1.286286539602501122e+01
3.460000000000000000e+02,-7.127765417264420478e+00
3.470000000000000000e+02,2.690704018269030939e+00
3.480000000000000000e+02,4.426288227207074044e+00
3.490000000000000000e+02,5.663308239869664362e+00
3.500000000000000000e+02,1.470197797197684508e+00
3.510000000000000000e+02,1.306557515655319079e+00
3.520000000000000000e+02,-2.212008227784407310e+00
3.530000000000000000e+02,-5.340268860529210571e+00
3.540000000000000000e+02,-7.689847778352383756e+00
3.550000000000000000e+02,-1.166113780806174560e+00
3.560000000000000000e+02,-4.686686115350866544e-01
3.570000000000000000e+02,1.922068844772188534e+00
3.580000000000000000e+02,3.986589915514949567e+00
3.590000000000000000e+02,7.059938170125262147e+00
3.600000000000000000e+02,8.202408329426802425e-02
3.610000000000000000e+02,7.448163130885347982e-01
3.620000000000000000e+02,-2.342411887240221091e-01
3.630000000000000000e+02,-7.255205868774687872e-01
3.640000000000000000e+02,1.099464101618345957e-01
3.650000000000000000e+02,-7.839078361617382029e-01
3.660000000000000000e+02,1.008712466332295499e+00
3.670000000000000000e+02,-3.821151775567042108e-01
3.680000000000000000e+02,8.819671876463424098e-01
3.690000000000000000e+02,-7.691847696518019362e-01
3.700000000000000000e+02,3.302200632288858628e-01
3.710000000000000000e+02,-3.137290689317611125e-01
3.720000000000000000e+02,9.155866957417826413e-01
3.730000000000000000e+02,-8.427983095706181871e-01
3.740000000000000000e+02,3.714604805044050551e-01
3.750000000000000000e+02,6.815642339390848292e-02
3.760000000000000000e+02,7.237738665156947526e-01
3.770000000000000000e+02,-3.126377730489835471e-01
3.780000000000000000e+02,1.211379258024670946e+00
3.790000000000000000e+02,-9.996942756550826203e-01
3.800000000000000000e+02,-2.380090046570995099e-01
3.810000000000000000e+02,4.061215949945120585e-01
3.820000000000000000e+02,4.188857944946255962e-01
3.830000000000000000e+02,4.733404359935740047e-01
3.840000000000000000e+02,5.663605782088265705e-01
3.850000000000000000e+02,8.194362058757738154e-01
3.860000000000000000e+02,4.604677810356561096e-01
3.870000000000000000e+02,9.331015810891911677e-01
3.880000000000000000e+02,-1.423064792804220602e-01
3.890000000000000000e+02,1.230892757136465399e+00
3.900000000000000000e+02,-1.193797885220757138e+00
3.910000000000000000e+02,-6.328978254106747414e-01
3.920000000000000000e+02,-1.335546770420936724e-02
3.930000000000000000e+02,7.866869903510895767e-01
3.940000000000000000e+02,9.226526169120052856e-02
3.950000000000000000e+02,1.216228422396898878e+00
3.960000000000000000e+02,-1.054811537674375188e+00
3.970000000000000000e+02,-1.510130334767261218e-01
3.980000000000000000e+02,6.273190388154896713e-01
3.990000000000000000e+02,4.034445723639716874e-01
4.000000000000000000e+02,9.227630625733169722e-01
4.010000000000000000e+02,-1.120543420648578703e-01
4.020000000000000000e+02,1.313685253324624380e+00
4.030000000000000000e+02,-1.373275380273113022e+00
4.040000000000000000e+02,-1.276010773201349480e+00
4.050000000000000000e+02,-1.280149875743267884e+00
4.060000000000000000e+02,-1.203932554853230030e+00
4.070000000000000000e+02,1.900938481904296040e+00
4.080000000000000000e+02,3.377435543332600432e+00
4.090000000000000000e+02,5.583924801233115076e+00
4.100000000000000000e+02,1.462413388633656552e-01
4.110000000000000000e+02,8.806740336910650058e-01
4.120000000000000000e+02,-5.560025204858538572e-01
4.130000000000000000e+02,-9.838544915255198475e-01
4.140000000000000000e+02,-3.840751745029029607e-01
4.150000000000000000e+02,-1.567836139099633819e+00
4.160000000000000000e+02,1.056835349303257843e+00
4.170000000000000000e+02,1.033766988367906592e+00
4.180000000000000000e+02,6.409932423700430704e-01
4.190000000000000000e+02,1.139365334732862500e+00
4.200000000000000000e+02,-1.179730010505222637e+00
4.210000000000000000e+02,-9.768443814578855466e-01
4.220000000000000000e+02,-1.110643786296724222e+00
4.230000000000000000e+02,-8.255866490931627055e-01
4.240000000000000000e+02,5.089419041815785860e-01
4.250000000000000000e+02,1.554310810367960372e-01
4.260000000000000000e+02,2.170640471905738167e-02
4.270000000000000000e+02,-5.406666148130350180e-01
4.280000000000000000e+02,2.252059814925448933e-01
4.290000000000000000e+02,-7.829080253029641057e-01
4.300000000000000000e+02,5.874258385696782270e-01
4.310000000000000000e+02,-1.015444962321552680e+00
4.320000000000000000e+02,5.520047154223943764e-01
4.330000000000000000e+02,-5.655002346854054451e-01
4.340000000000000000e+02,1.855079684668314854e-02
4.350000000000000000e+02,-1.290856942698397791e+00
4.360000000000000000e+02,1.201702566179465137e+00
4.370000000000000000e+02,6.733400394148958412e-01
4.380000000000000000e+02,-8.876269225903765658e-02
4.390000000000000000e+02,-6.106592040783098696e-01
4.400000000000000000e+02,-2.553110579723041340e-01
4.410000000000000000e+02,-9.284496007360063530e-01
4.420000000000000000e+02,3.322191554016313830e-01
4.430000000000000000e+02,-1.215610520326778854e+00
4.440000000000000000e+02,1.071129802080476701e+00
4.450000000000000000e+02,3.653074619515113142e-01
4.460000000000000000e+02,-4.831061568089007885e-01
4.470000000000000000e+02,-5.605101538208376866e-01
4.480000000000000000e+02,-6.594091180744263703e-01
4.490000000000000000e+02,-5.600481309081599690e-01
4.500000000000000000e+02,-7.524282469333414269e-01
4.510000000000000000e+02,-3.496544060536601606e-01
4.520000000000000000e+02,-1.077432084355341324e+00
4.530000000000000000e+02,5.405839145938671209e-01
4.540000000000000000e+02,-9.300693757094951053e-01
4.550000000000000000e+02,3.845024543834583142e-01
4.560000000000000000e+02,-1.066592915648653772e+00
4.570000000000000000e+02,7.660925524350652438e-01
4.580000000000000000e+02,-5.259288941564346231e-01
4.590000000000000000e+02,-3.845825742718256279e-01
4.600000000000000000e+02,-9.636975266708476262e-01
4.610000000000000000e+02,1.807153712155349368e-01
4.620000000000000000e+02,-1.256086568852989416e+00
4.630000000000000000e+02,1.248942513873271487e+00
4.640000000000000000e+02,7.781964348042613722e-01
4.650000000000000000e+02,2.193606465922952609e-01
4.660000000000000000e+02,-6.919116101589821710e-01
4.670000000000000000e+02,-2.338696991521582724e-01
4.680000000000000000e+02,-1.093040466471112637e+00
4.690000000000000000e+02,6.486030467642631692e-01
4.700000000000000000e+02,-7.213574987343527312e-01
4.710000000000000000e+02,-4.283138398954289272e-02
4.720000000000000000e+02,-1.244830151827365228e+00
4.730000000000000000e+02,1.127836036104907791e+00
4.740000000000000000e+02,4.563364343694029657e-01
4.750000000000000000e+02,-4.037385298253854948e-01
4.760000000000000000e+02,-6.148401729467973809e-01
4.770000000000000000e+02,-5.514797624996869985e-01
4.780000000000000000e+02,-7.183493809806562602e-01
4.790000000000000000e+02,-4.083289750861709422e-01
4.800000000000000000e+02,-1.015118335146661721e+00
4.810000000000000000e+02,2.877036241622317192e-01
4.820000000000000000e+02,-1.197742369300243581e+00
4.830000000000000000e+02,1.107885421476325405e+00
4.840000000000000000e+02,3.569721630568647441e-01
4.850000000000000000e+02,-4.516249711455397886e-01
4.860000000000000000e+02,-5.859567206454689980e-01
4.870000000000000000e+02,-6.488542023180077223e-01
4.880000000000000000e+02,-6.036901430333552199e-01
4.890000000000000000e+02,-7.133634721343042884e-01
4.900000000000000000e+02,-4.969309037804814366e-01
4.910000000000000000e+02,-8.663179754946512823e-01
4.920000000000000000e+02,-1.042824693188233454e-01
4.930000000000000000e+02,-1.237280886553126180e+00
4.940000000000000000e+02,1.129940166507894084e+00
4.950000000000000000e+02,4.403537174151743727e-01
4.960000000000000000e+02,-3.903448671060321118e-01
4.970000000000000000e+02,-6.689969674543636557e-01
4.980000000000000000e+02,-4.561439606754476017e-01
4.990000000000000000e+02,-8.509178744474690248e-01
5.000000000000000000e+02,-1.328332895666806124e-01
5.010000000000000000e+02,-1.278162169566861905e+00
5.020000000000000000e+02,1.262702556628157780e+00
5.030000000000000000e+02,8.389383682671756048e-01
5.040000000000000000e+02,4.335710764433935438e-01
5.050000000000000000e+02,-4.687858379278821985e-01
5.060000000000000000e+02,-5.139279529679181557e-01
5.070000000000000000e+02,-7.270993436420720712e-01
5.080000000000000000e+02,-2.980136714436341094e-01
5.090000000000000000e+02,-1.076099337970541914e+00
5.100000000000000000e+02,5.301508941613537473e-01
5.110000000000000000e+02,-9.626366846876663885e-01
5.120000000000000000e+02,4.689452829663469657e-01
5.130000000000000000e+02,-9.643246828746550037e-01
5.140000000000000000e+02,4.397740164927563811e-01
5.150000000000000000e+02,-1.048498537946461084e+00
5.160000000000000000e+02,6.296468161170443167e-01
5.170000000000000000e+02,-6.816533007824503443e-01
5.180000000000000000e+02,-8.219395076226376773e-02
5.190000000000000000e+02,-1.257082716051515003e+00
5.200000000000000000e+02,1.099058398727843056e+00
5.210000000000000000e+02,3.042531522695011148e-01
5.220000000000000000e+02,-6.137851573798922544e-01
5.230000000000000000e+02,-4.464539709746020435e-01
5.240000000000000000e+02,-9.257624024419062181e-01
5.250000000000000000e+02,4.950412277677607165e-02
5.260000000000000000e+02,-1.232736521360514814e+00
5.270000000000000000e+02,1.200894103351798137e+00
5.280000000000000000e+02,6.054568778094093773e-01
5.290000000000000000e+02,-5.017213901008421573e-02
5.300000000000000000e+02,-8.689649301369191114e-01
5.310000000000000000e+02,-6.325794918725957672e-02
5.320000000000000000e+02,-1.264264231458115617e+00
5.330000000000000000e+02,1.153182021071732954e+00
5.340000000000000000e+02,4.829747478451587028e-01
5.350000000000000000e+02,-3.255083413678940829e-01
5.360000000000000000e+02,-7.157139660469660214e-01
5.370000000000000000e+02,-2.806885656433708576e-01
5.380000000000000000e+02,-9.850455774745254800e-01
5.390000000000000000e+02,3.737789582723971549e-01
5.400000000000000000e+02,-1.175219078333163303e+00
5.410000000000000000e+02,1.004688989364381335e+00
5.420000000000000000e+02,1.477585108880408171e-01
5.430000000000000000e+02,-6.886663985989605052e-01
5.440000000000000000e+02,-2.921202725062492789e-01
5.450000000000000000e+02,-1.088921914251719691e+00
5.460000000000000000e+02,5.766678618290095315e-01
5.470000000000000000e+02,-8.348922662086852853e-01
5.480000000000000000e+02,1.611193476506898037e-01
5.490000000000000000e+02,-1.237885992520014966e+00
5.500000000000000000e+02,1.193782572163428313e+00
5.510000000000000000e+02,5.724452311870553700e-01
5.520000000000000000e+02,-2.015895512696150860e-01
5.530000000000000000e+02,-7.784927974691200347e-01
5.540000000000000000e+02,-2.302693094407590735e-01
5.550000000000000000e+02,-1.174047908542983798e+00
5.560000000000000000e+02,8.454066508033228899e-01
5.570000000000000000e+02,-3.272364188922463057e-01
5.580000000000000000e+02,-6.603749490732826466e-01
5.590000000000000000e+02,-4.546257265950028881e-01
5.600000000000000000e+02,-9.100204290839064569e-01
5.610000000000000000e+02,-1.758403216701154292e-02
5.620000000000000000e+02,-1.275965195847162725e+00
5.630000000000000000e+02,1.249799429343345203e+00
5.640000000000000000e+02,8.519054668388754692e-01
5.650000000000000000e+02,3.740479898328663566e-01
5.660000000000000000e+02,-4.855749813945715587e-01
5.670000000000000000e+02,-4.849813054594478423e-01
5.680000000000000000e+02,-7.467257714194079909e-01
5.690000000000000000e+02,-2.648087008934609798e-01
