t,original,RCoutput
0.000000000000000000e+00,1.755190162801700537e-01,1.804842339344876478e-01
1.000000000000000000e+00,5.643771556964246594e-01,5.746285351259992069e-01
2.000000000000000000e+00,9.588367691153093508e-01,9.527644110314508197e-01
3.000000000000000000e+00,1.539283953005147754e-01,1.762715974473696434e-01
4.000000000000000000e+00,5.079143332408205813e-01,5.659722539117826301e-01
5.000000000000000000e+00,9.747557169844776048e-01,9.608525010027815227e-01
6.000000000000000000e+00,9.596733584316294308e-02,1.480112690333594827e-01
7.000000000000000000e+00,3.383546645478812120e-01,4.898969725603219416e-01
8.000000000000000000e+00,8.730960635536306746e-01,9.743152051298871186e-01
9.000000000000000000e+00,4.321173767070621841e-01,9.703623584596954288e-02
1.000000000000000000e+01,9.570286028739894979e-01,3.411834547188297151e-01
1.100000000000000000e+01,1.603869390046918919e-01,8.778022682381916297e-01
1.200000000000000000e+01,5.251855783254487653e-01,4.177425409439265991e-01
1.300000000000000000e+01,9.725261779132093887e-01,9.484362486408048909e-01
1.400000000000000000e+01,1.042041436282625522e-01,1.932584238831953627e-01
1.500000000000000000e+01,3.640479963079555903e-01,6.073651412235054892e-01
1.600000000000000000e+01,9.029165054992615014e-01,9.295841572462659741e-01
1.700000000000000000e+01,3.418673294254279682e-01,2.561567625702565465e-01
1.800000000000000000e+01,8.774768281381200019e-01,7.428455504167406076e-01
1.900000000000000000e+01,4.192938524532584532e-01,7.445965919297634628e-01
2.000000000000000000e+01,9.495974192178379125e-01,7.429513357115542505e-01
2.100000000000000000e+01,1.866624264673728828e-01,7.435936820989788032e-01
2.200000000000000000e+01,5.920963035494734017e-01,7.433688862532186192e-01
2.300000000000000000e+01,9.419212564028406343e-01,7.444427727364555381e-01
2.400000000000000000e+01,2.133518522434056652e-01,7.442132838404749151e-01
2.500000000000000000e+01,6.545480736120832255e-01,7.431772845496489310e-01
2.600000000000000000e+01,8.818480824768969439e-01,7.440394294949363996e-01
2.700000000000000000e+01,4.063489634439959586e-01,7.413441389361281608e-01
2.800000000000000000e+01,9.407949850727453933e-01,7.465308878918399671e-01
2.900000000000000000e+01,2.172291464254008375e-01,7.358825345053503497e-01
3.000000000000000000e+01,6.631585130379011872e-01,7.559178478057440032e-01
3.100000000000000000e+01,8.711792685307180317e-01,7.170488144167279643e-01
3.200000000000000000e+01,4.376812073907043743e-01,7.883951665694741706e-01
3.300000000000000000e+01,9.598538355421063484e-01,6.460136772838449559e-01
3.400000000000000000e+01,1.502843547551322712e-01,8.874229339231600733e-01
3.500000000000000000e+01,4.980259731367667198e-01,3.842796187628163551e-01
3.600000000000000000e+01,9.749848025499787685e-01,9.170430819478436746e-01
3.700000000000000000e+01,9.511880565157496137e-02,2.926352374076444107e-01
3.800000000000000000e+01,3.356777520056721809e-01,8.024430154436181795e-01
3.900000000000000000e+01,8.696929753749534919e-01,6.126695898018841291e-01
4.000000000000000000e+01,4.419757054378147254e-01,9.234036579560314095e-01
4.100000000000000000e+01,9.618694068381868911e-01,2.718715419625326035e-01
4.200000000000000000e+01,1.430389390050714471e-01,7.677948286488067708e-01
4.300000000000000000e+01,4.780573236401621240e-01,6.907218329246127553e-01
4.400000000000000000e+01,9.731222239212528047e-01,8.322101478189765089e-01
4.500000000000000000e+01,1.020059088040508877e-01,5.439226859604620046e-01
4.600000000000000000e+01,3.572427431551311039e-01,9.674169788598110387e-01
4.700000000000000000e+01,8.955194259106997734e-01,1.233889075903782384e-01
4.800000000000000000e+01,3.649010965363548298e-01,4.237663784121643573e-01
4.900000000000000000e+01,9.038183165033907285e-01,9.501716129644321995e-01
5.000000000000000000e+01,3.390299922998326609e-01,1.829821460131029198e-01
5.100000000000000000e+01,8.739457608219314277e-01,5.817493273274081389e-01
