t,original,RCoutput
0.000000000000000000e+00,2.234723924822470953e-02,3.420551929924225742e+00
1.000000000000000000e+00,1.266000215804664375e+00,3.021317633393112878e+00
2.000000000000000000e+00,-1.237154993209972131e+00,2.764077925538922731e+00
3.000000000000000000e+00,-7.629734033727131326e-01,5.152893838329859477e-01
4.000000000000000000e+00,-1.861262779187888294e-01,-9.885982040433148876e-01
5.000000000000000000e+00,7.226077911235229134e-01,6.856408980114463425e-01
6.000000000000000000e+00,2.131352889149797092e-01,2.911394946018132757e+00
7.000000000000000000e+00,1.153185025403836272e+00,2.756432601349291467e+00
8.000000000000000000e+00,-7.978293972674112000e-01,1.029155496084286137e+00
9.000000000000000000e+00,4.548110616194381284e-01,-1.262987909299324585e-01
1.000000000000000000e+01,4.710568383398161529e-01,-7.869029623166940990e-01
1.100000000000000000e+01,8.257909555604462382e-01,8.062840276360763170e-01
1.200000000000000000e+01,1.866140683023360669e-01,1.464397478199757741e+00
1.300000000000000000e+01,1.198982551984445255e+00,1.567119729197297806e+00
1.400000000000000000e+01,-9.565986034576852148e-01,3.714176950142746847e-01
1.500000000000000000e+01,7.858152220326247717e-02,-2.478061485674090125e-01
1.600000000000000000e+01,7.043753410781998792e-01,4.869875804953067711e-01
1.700000000000000000e+01,3.289719870943362268e-01,1.778853503020920712e+00
1.800000000000000000e+01,1.059801006713545490e+00,1.583288291256950586e+00
1.900000000000000000e+01,-4.737578472351615111e-01,5.357556206493914175e-01
2.000000000000000000e+01,1.003715205070411232e+00,1.663361911816191308e-01
2.100000000000000000e+01,-5.525492522159011211e-01,9.198858386542938526e-01
2.200000000000000000e+01,8.736796149470312800e-01,1.071467975677271589e+00
2.300000000000000000e+01,-2.344072730683602890e-01,1.642382140788451128e+00
2.400000000000000000e+01,1.185178406949826790e+00,1.704146066409607974e+00
2.500000000000000000e+01,-1.036829180740688860e+00,6.619049981976652397e-01
2.600000000000000000e+01,-1.494671279646233031e-01,-1.265312378435901053e-01
2.700000000000000000e+01,6.576746544990030863e-01,2.014472069982649050e-01
2.800000000000000000e+01,3.496095299720767824e-01,1.014936448403215952e+00
2.900000000000000000e+01,1.026184843523485934e+00,1.609824504236089693e+00
3.000000000000000000e+01,-3.693946073166265998e-01,-2.773692118903936521e-02
3.100000000000000000e+01,1.116822126776598978e+00,5.512922129671786742e-01
3.200000000000000000e+01,-8.570267101959159195e-01,-2.390087011832885411e-01
3.300000000000000000e+01,3.067539432480516637e-01,6.422886035103401170e-01
3.400000000000000000e+01,6.111548125637047413e-01,9.017195807180427014e-01
3.500000000000000000e+01,5.691118960867276311e-01,1.382773684514997825e+00
3.600000000000000000e+01,7.299027533947091140e-01,9.937920420000616595e-01
3.700000000000000000e+01,4.248723276475697697e-01,2.435027663104549767e-01
3.800000000000000000e+01,9.662477332974832578e-01,1.231702297365094179e+00
3.900000000000000000e+01,-1.796268566492628949e-01,8.000922987660543662e-01
4.000000000000000000e+01,1.244702189307672180e+00,1.208918264167260226e+00
4.100000000000000000e+01,-1.222885013089015871e+00,1.107355958544425922e+00
4.200000000000000000e+01,-7.202162005405097212e-01,5.032270246603340880e-01
4.300000000000000000e+01,-9.306142965611546858e-02,-9.529100169442419332e-01
4.400000000000000000e+01,7.718105382723509100e-01,3.516946638593565488e-01
4.500000000000000000e+01,1.381134613196069727e-01,1.447321380564045690e+00
4.600000000000000000e+01,1.204837702004949662e+00,1.014558896912133967e+00
4.700000000000000000e+01,-9.908534050457126208e-01,-5.807976421498382003e-01
4.800000000000000000e+01,-1.305534780547140672e-02,-7.179063659068383174e-01
4.900000000000000000e+01,7.025053595374356474e-01,-2.638039076364305791e-01
5.000000000000000000e+01,3.051641034080081472e-01,1.025890957699604478e+00
5.100000000000000000e+01,1.080376425848891708e+00,2.389563240284136914e+00
5.200000000000000000e+01,-5.425492791196335762e-01,-1.929468524201096713e-01
5.300000000000000000e+01,9.120093193721398039e-01,7.913249884088409125e-01
5.400000000000000000e+01,-3.272301818061773560e-01,-1.955201578314071931e-01
5.500000000000000000e+01,1.123691367172776623e+00,8.315748805725711179e-01
5.600000000000000000e+01,-8.659242586639266381e-01,-2.129390832707902526e-01
5.700000000000000000e+01,2.873526597120936721e-01,7.656043955509894694e-01
5.800000000000000000e+01,6.246225509397620446e-01,5.156615148050462949e-01
5.900000000000000000e+01,5.399911343141343689e-01,8.086015775557766627e-01
6.000000000000000000e+01,7.791601700889168036e-01,8.670913093007084349e-01
6.100000000000000000e+01,3.120705413800546335e-01,9.557904209683165675e-02
6.200000000000000000e+01,1.097404819110538554e+00,7.737604380012692573e-01
6.300000000000000000e+01,-5.923951093958308434e-01,-4.545041423293274541e-01
6.400000000000000000e+01,8.379166938426236833e-01,3.013570172332915575e-01
6.500000000000000000e+01,-1.606646729669636009e-01,6.632646083495197242e-01
6.600000000000000000e+01,1.215236616157373106e+00,1.266275364617164723e+00
6.700000000000000000e+01,-1.115719448439560502e+00,-2.312893529019977024e-02
6.800000000000000000e+01,-3.781908578295760104e-01,-4.795906249101449248e-01
6.900000000000000000e+01,4.650445105439130478e-01,-1.908136517985337122e-02
7.000000000000000000e+01,5.837697871492885104e-01,1.016645246607110309e+00
7.100000000000000000e+01,6.624113230195181057e-01,1.527638878780821940e+00
7.200000000000000000e+01,5.608266709345308687e-01,3.485102718272394817e-01
7.300000000000000000e+01,7.583862201417433946e-01,7.925530205755864088e-01
7.400000000000000000e+01,3.630384788191259871e-01,1.340678368630836559e-01
7.500000000000000000e+01,1.043000154097895926e+00,8.197191782009702887e-01
7.600000000000000000e+01,-4.140775063817904722e-01,1.339784624308144600e-01
7.700000000000000000e+01,1.072855792421462340e+00,6.833086381236235241e-01
7.800000000000000000e+01,-7.356506237797343362e-01,-4.212099663313417786e-01
7.900000000000000000e+01,5.642021613519216938e-01,6.748926678264766110e-03
8.000000000000000000e+01,3.336511024422278426e-01,4.911189569168974423e-01
8.100000000000000000e+01,1.013408366980296904e+00,1.091792375006648719e+00
8.200000000000000000e+01,-3.376997948392726490e-01,3.109293678261475513e-01
8.300000000000000000e+01,1.144364898085807436e+00,5.318185826751600231e-01
8.400000000000000000e+01,-9.347093664110984745e-01,9.269798997487834757e-01
8.500000000000000000e+01,1.201552299064503893e-01,2.398954072260641723e-01
8.600000000000000000e+01,6.993749990932497385e-01,1.252781943821151600e+00
8.700000000000000000e+01,3.512710238725789136e-01,1.168066135338203360e+00
8.800000000000000000e+01,1.037064634630489035e+00,1.425169678670319406e+00
8.900000000000000000e+01,-4.003229718000039239e-01,-3.231225165679862954e-02
9.000000000000000000e+01,1.086757515938045149e+00,8.906345205095105300e-01
9.100000000000000000e+01,-7.735555493669636906e-01,1.645762845367015892e-01
9.200000000000000000e+01,4.882837916424186964e-01,7.024218313982633077e-01
9.300000000000000000e+01,4.341438495369351891e-01,8.061998687662472740e-01
9.400000000000000000e+01,8.826119025656770090e-01,1.374467076924000164e+00
9.500000000000000000e+01,3.963787609023475267e-02,6.232318799018545796e-01
9.600000000000000000e+01,1.262583945060380408e+00,1.031735788974907919e+00
9.700000000000000000e+01,-1.219874142826856467e+00,2.393746777426786210e-01
9.800000000000000000e+01,-7.045549105544668400e-01,-8.943624095825879472e-01
9.900000000000000000e+01,-6.091891362903473217e-02,-9.228080635390618625e-01
1.000000000000000000e+02,7.834379671808214818e-01,5.703294057299914677e-01
1.010000000000000000e+02,1.224392581227045362e-01,1.191974534855137158e+00
1.020000000000000000e+02,1.214043469452752877e+00,1.268007738978666588e+00
1.030000000000000000e+02,-1.026730386572416442e+00,-1.802347271884121582e-01
1.040000000000000000e+02,-1.116323605597754343e-01,-6.258197379149574857e-01
1.050000000000000000e+02,6.745343865344682888e-01,3.376128946869538794e-02
1.060000000000000000e+02,3.295149977676633535e-01,5.923231669180988312e-01
1.070000000000000000e+02,1.050348128704988060e+00,1.418790081029285499e+00
1.080000000000000000e+02,-4.456691687333990126e-01,-5.280405468338158492e-01
1.090000000000000000e+02,1.037035027468169890e+00,5.658303951530303522e-01
1.100000000000000000e+02,-6.393190580942905710e-01,-5.521850521923696853e-01
1.110000000000000000e+02,7.388901069808517796e-01,5.210809509264127115e-01
1.120000000000000000e+02,4.386225629986839625e-02,3.703772686922564006e-01
1.130000000000000000e+02,1.218973575555454048e+00,1.495020570724187259e+00
1.140000000000000000e+02,-1.067096532173466672e+00,-3.515876839161866663e-01
1.150000000000000000e+02,-2.284809399006574870e-01,-1.039375691248572764e+00
1.160000000000000000e+02,6.067860844909169771e-01,7.309851966006952750e-01
1.170000000000000000e+02,4.159906247652572775e-01,1.169124216021945273e+00
1.180000000000000000e+02,9.397683454976504258e-01,1.630875483572157947e+00
