1.933892539312840331e-01,1.908790028697579244e-01,2.510251061526108662e-03
3.962928761474318606e-01,4.415253797486970444e-01,4.523250360126518377e-02
-7.001706833164686450e-02,-1.277013766641250658e-01,5.768430833247820133e-02
3.671042650160774024e-01,3.426959026653026985e-01,2.440836235077470384e-02
-1.276179930117681827e-01,-1.507723452600857050e-01,2.315435224831752237e-02
-4.898275014747454081e-01,-4.802387114372630994e-01,9.588790037482308737e-03
5.112567978339596086e-01,5.287803360060815416e-01,1.752353817212193299e-02
-5.316765491725916615e-02,-5.758257913763357300e-02,4.414924220374406849e-03
-9.132751396608548844e-02,-8.080056105038319059e-02,1.052695291570229785e-02
-1.344353887850115517e-02,-6.640501741718993212e-02,5.296147853868878042e-02
-4.959438314945844306e-01,-5.082577268456478503e-01,1.231389535106341970e-02
-1.859035667166314132e-01,-1.991268157141558026e-01,1.322324899752438943e-02
-5.458692193744885124e-01,-5.959852086233337065e-01,5.011598924884519413e-02
4.192337536513297547e-01,4.634542889104914520e-01,4.422053525916169736e-02
-5.116254300788946469e-03,1.548957688871104368e-02,2.060583118949999015e-02
2.978279053001580134e-01,2.833383204048172677e-01,1.448958489534074578e-02
-2.050421503615889873e-01,-1.641902959246369642e-01,4.085185443695202312e-02
2.708734990071318682e-01,3.162220157599369141e-01,4.534851675280504590e-02
-7.195205867064741190e-01,-7.421180972618237615e-01,2.259751055534964248e-02
7.107788307505804593e-01,7.154600936278157075e-01,4.681262877235248254e-03
-1.576137253219052903e-01,-1.309432163397629689e-01,2.667050898214232135e-02
3.102822925068950966e-01,2.923517976015285180e-01,1.793049490536657853e-02
4.418878867117691234e-02,3.003770788594107427e-02,1.415108078523583807e-02
-1.267766534795723432e-01,-4.838358744203020978e-02,7.839306603754213343e-02
2.369030332774227279e-03,1.669325272497047125e-02,1.432422239219624353e-02
-2.337466853627771235e-01,-2.349866059398666163e-01,1.239920577089492770e-03
2.254508412241539306e-01,2.198033759032499979e-01,5.647465320903932717e-03
4.449869016835603097e-01,4.639978726718282931e-01,1.901097098826798337e-02
-2.260944508868676650e-01,-2.289780601025988294e-01,2.883609215731164355e-03
1.924348108145870206e-01,1.590976666548664931e-01,3.333714415972052758e-02
5.395616931978090836e-02,6.868717559121360894e-02,1.473100627143270058e-02
3.863436082538758143e-01,4.050702711710568171e-01,1.872666291718100284e-02
1.614988098465642424e-02,6.954008360348572400e-03,9.195872624307852711e-03
7.205395604232600615e-02,3.541754163735146010e-02,3.663641440497454604e-02
6.097454755743584448e-02,8.805528545268007101e-02,2.708073789524422653e-02
4.613859360507923529e-02,1.138120689326081597e-01,6.767347532752893136e-02
4.626790001435054367e-01,5.009648737678418229e-01,3.828587362433638619e-02
2.176264246689124937e-01,1.997727404067112522e-01,1.785368426220124149e-02
-3.622813155936117635e-01,-3.730412337052571026e-01,1.075991811164533907e-02
4.297060572263138312e-01,4.422661970364779593e-01,1.256013981016412817e-02
-2.486493936177150699e-01,-2.325219762577019622e-01,1.612741736001310766e-02
4.592363149728990734e-01,4.622203080641728024e-01,2.983993091273728915e-03
-3.483926533286328675e-02,3.683000195037144930e-02,7.166926728323473605e-02
-1.012445663397183726e-01,-8.395630873164140751e-02,1.728825760807696510e-02
-3.133015800621000158e-01,-3.024956411904138887e-01,1.080593887168612710e-02
3.003689142058203476e-01,2.981534563556293427e-01,2.215457850191004940e-03
2.466703220342393865e-01,2.884485984176030082e-01,4.177827638336362170e-02
-1.396831092901180439e-02,-5.998167047086572050e-03,7.970143881925233209e-03
-1.642003640391596075e-01,-1.628624683640732262e-01,1.337895675086381297e-03
-3.381445028261354513e-01,-2.979165026881930300e-01,4.022800013794242124e-02
1.892436230945499301e-02,-1.064347058393581846e-05,1.893500578003892709e-02
1.156036483034202644e-01,1.162886443528658720e-01,6.849960494456075466e-04
-1.540859398582811735e-01,-1.490259270073642506e-01,5.060012850916922877e-03
-7.149238724291093194e-02,-4.916752101367311001e-02,2.232486622923782194e-02
8.017399338901236294e-02,1.211181827130748678e-01,4.094418932406250489e-02
-3.721061036901527896e-01,-3.245339875370177873e-01,4.757211615313500230e-02
-1.142896628732181091e-01,-1.423225692893184680e-01,2.803290641610035883e-02
-1.124137343877296968e-01,-9.068294619584714444e-02,2.173078819188255240e-02
-2.919420859628156228e-01,-3.180060269469504597e-01,2.606394098413483684e-02
1.687658175620433687e-01,1.783230759848745683e-01,9.557258422831199640e-03
3.796042442972695774e-01,3.508170994013591337e-01,2.878714489591044368e-02
-1.854256621438705177e-01,-1.955684377261541207e-01,1.014277558228360299e-02
1.987956970671619639e-01,2.698936672721871100e-01,7.109797020502514608e-02
6.557310000704461017e-02,5.237278439050867263e-02,1.320031561653593755e-02
2.229591155628255633e-02,3.878611671853878645e-02,1.649020516225623012e-02
1.116914339412860557e-01,7.669166229786192335e-02,3.499977164342413238e-02
-3.728588593512746074e-01,-3.697446122171490490e-01,3.114247134125558425e-03
-1.960389047696745046e-01,-1.817902739698381287e-01,1.424863079983637593e-02
-1.184874387056033124e-01,-7.986058462895552490e-02,3.862685407664778747e-02
5.296565393862708859e-01,4.857128560269102779e-01,4.394368335936060799e-02
-1.691210020052678620e-01,-1.727473247143419544e-01,3.626322709074092376e-03
-1.832825425008829112e-01,-2.007578023438963133e-01,1.747525984301340207e-02
1.116785872516899147e-01,1.063635918838745503e-01,5.314995367815364413e-03
-5.000493664493423085e-02,-3.745379750767795224e-02,1.255113913725627861e-02
1.505261602748640126e-01,9.523547567879057929e-02,5.529068459607343333e-02
1.288917009742987507e-01,1.722317773420030118e-01,4.334007636770426108e-02
-8.040363767742837731e-02,-7.980234496383468989e-02,6.012927135936874112e-04
8.569740110395612787e-02,1.035920486078350106e-01,1.789464750387888270e-02
1.550221432506697083e-01,1.655046278777328461e-01,1.048248462706313777e-02
1.010775082785795274e-02,-2.378157575483080127e-02,3.388932658268875575e-02
-1.119585742106991716e-01,-1.151145731607951805e-01,3.155998950096008948e-03
3.320053176341588030e-01,3.536693949051207819e-01,2.166407727096197888e-02
-3.621299437411495403e-01,-3.679490103590092875e-01,5.819066617859747215e-03
3.463710185907308281e-01,3.992670944032924996e-01,5.289607581256167146e-02
4.252337201116743182e-03,-7.686603711120531569e-03,1.193894091223727388e-02
5.486798567037911578e-01,5.581769785948820228e-01,9.497121891090865020e-03
1.990542272559844839e-01,2.001271940173052211e-01,1.072966761320737206e-03
8.580769203073712603e-02,8.146410540072326900e-02,4.343586630013857031e-03
-2.981902657064156026e-01,-3.179499601832951883e-01,1.975969447687958569e-02
-1.356938584581855456e-01,-1.285125551766314322e-01,7.181303281554113349e-03
4.733574858952576125e-01,4.811008147851653094e-01,7.743328889907696855e-03
2.134572520039079713e-01,2.739005431253424550e-01,6.044329112143448368e-02
-5.781649759572432545e-01,-6.339045819873263543e-01,5.573960603008309977e-02
-3.324858422470394759e-01,-2.950590814515405280e-01,3.742676079549894785e-02
4.124777402554148376e-01,4.586163505830354037e-01,4.613861032762056613e-02
1.297868665245655723e-02,4.246934974340509789e-02,2.949066309094854066e-02
2.825208403148002922e-01,3.194669700388591549e-01,3.694612972405886264e-02
2.410523211136037791e-01,2.106985458988103743e-01,3.035377521479340479e-02
6.444132372961872690e-01,6.681755148595130978e-01,2.376227756332582874e-02
-1.411463071515288714e-01,-1.493549489348021397e-01,8.208641783273268322e-03
2.524317312961958937e-01,2.647195571252196067e-01,1.228782582902371301e-02
