t,original,RCoutput
0.000000000000000000e+00,1.755190162801700537e-01,1.582220765171875598e-01
1.000000000000000000e+00,5.643771556964246594e-01,5.160900256434413080e-01
2.000000000000000000e+00,9.588367691153093508e-01,9.750732926891165775e-01
3.000000000000000000e+00,1.539283953005147754e-01,9.653690677181270274e-02
4.000000000000000000e+00,5.079143332408205813e-01,3.402310156684200670e-01
5.000000000000000000e+00,9.747557169844776048e-01,8.733476755599367536e-01
6.000000000000000000e+00,9.596733584316294308e-02,4.317146746943203439e-01
7.000000000000000000e+00,3.383546645478812120e-01,9.591020937683865100e-01
8.000000000000000000e+00,8.730960635536306746e-01,1.545673368984763485e-01
9.000000000000000000e+00,4.321173767070621841e-01,5.091773270267676565e-01
1.000000000000000000e+01,9.570286028739894979e-01,9.752117784946401358e-01
1.100000000000000000e+01,1.603869390046918919e-01,9.503155324895828926e-02
1.200000000000000000e+01,5.251855783254487653e-01,3.362968612268586455e-01
1.300000000000000000e+01,9.725261779132093887e-01,8.701109767084647117e-01
1.400000000000000000e+01,1.042041436282625522e-01,4.429758027667509701e-01
1.500000000000000000e+01,3.640479963079555903e-01,9.644482546357591168e-01
1.600000000000000000e+01,9.029165054992615014e-01,1.346252730200205860e-01
1.700000000000000000e+01,3.418673294254279682e-01,4.568465977602635952e-01
1.800000000000000000e+01,8.774768281381200019e-01,9.671141615959442106e-01
1.900000000000000000e+01,4.192938524532584532e-01,1.225094532840294015e-01
2.000000000000000000e+01,9.495974192178379125e-01,4.177444985652227771e-01
2.100000000000000000e+01,1.866624264673728828e-01,9.525567185329135711e-01
2.200000000000000000e+01,5.920963035494734017e-01,1.750235216891620205e-01
2.300000000000000000e+01,9.419212564028406343e-01,5.634675826180757241e-01
2.400000000000000000e+01,2.133518522434056652e-01,9.601335148503147288e-01
2.500000000000000000e+01,6.545480736120832255e-01,1.547926547795013263e-01
2.600000000000000000e+01,8.818480824768969439e-01,5.151462255278822511e-01
2.700000000000000000e+01,4.063489634439959586e-01,9.732389597282162796e-01
2.800000000000000000e+01,9.407949850727453933e-01,1.083801905389156772e-01
2.900000000000000000e+01,2.172291464254008375e-01,3.774479920360152008e-01
3.000000000000000000e+01,6.631585130379011872e-01,9.188540746780509139e-01
3.100000000000000000e+01,8.711792685307180317e-01,2.880609962087001819e-01
3.200000000000000000e+01,4.376812073907043743e-01,7.952181080324374207e-01
3.300000000000000000e+01,9.598538355421063484e-01,6.330949450813676549e-01
3.400000000000000000e+01,1.502843547551322712e-01,9.047361239815523426e-01
3.500000000000000000e+01,4.980259731367667198e-01,3.306241954655027016e-01
3.600000000000000000e+01,9.749848025499787685e-01,8.627056217383222148e-01
3.700000000000000000e+01,9.511880565157496137e-02,4.585412987853949573e-01
3.800000000000000000e+01,3.356777520056721809e-01,9.677555507191488715e-01
3.900000000000000000e+01,8.696929753749534919e-01,1.244998113410007434e-01
4.000000000000000000e+01,4.419757054378147254e-01,4.281241073190669155e-01
4.100000000000000000e+01,9.618694068381868911e-01,9.529768106240350534e-01
4.200000000000000000e+01,1.430389390050714471e-01,1.743217150357008194e-01
4.300000000000000000e+01,4.780573236401621240e-01,5.611751041706187770e-01
4.400000000000000000e+01,9.731222239212528047e-01,9.609635216408185521e-01
4.500000000000000000e+01,1.020059088040508877e-01,1.487945605970892871e-01
4.600000000000000000e+01,3.572427431551311039e-01,4.917139587412133750e-01
4.700000000000000000e+01,8.955194259106997734e-01,9.758242455366996637e-01
4.800000000000000000e+01,3.649010965363548298e-01,9.878700057614953067e-02
4.900000000000000000e+01,9.038183165033907285e-01,3.510275100065136655e-01
5.000000000000000000e+01,3.390299922998326609e-01,8.874106929382454823e-01
5.100000000000000000e+01,8.739457608219314277e-01,3.893974991699975519e-01
5.200000000000000000e+01,4.296418150568966920e-01,9.278341052305614234e-01
5.300000000000000000e+01,9.556939306648969401e-01,2.645515571085725881e-01
5.400000000000000000e+01,1.651378620651867968e-01,7.559760902796730520e-01
5.500000000000000000e+01,5.376826594531319836e-01,7.201348735871446749e-01
