t,original,RCoutput
0.000000000000000000e+00,2.234723924822470953e-02,3.529819154876120635e+00
1.000000000000000000e+00,1.266000215804664375e+00,3.936006950474980393e+00
2.000000000000000000e+00,-1.237154993209972131e+00,9.886410807055918681e-01
3.000000000000000000e+00,-7.629734033727131326e-01,5.406675873103674590e-01
4.000000000000000000e+00,-1.861262779187888294e-01,-2.998234150561823963e+00
5.000000000000000000e+00,7.226077911235229134e-01,-8.057253130486023984e-01
6.000000000000000000e+00,2.131352889149797092e-01,1.063846926902679790e+00
7.000000000000000000e+00,1.153185025403836272e+00,9.085358858111178826e-01
8.000000000000000000e+00,-7.978293972674112000e-01,-6.079380851069774438e-01
9.000000000000000000e+00,4.548110616194381284e-01,-1.278028064274217002e-01
1.000000000000000000e+01,4.710568383398161529e-01,-8.578816899073249402e-02
1.100000000000000000e+01,8.257909555604462382e-01,3.179853258613579481e+00
1.200000000000000000e+01,1.866140683023360669e-01,1.691723315362011704e+00
1.300000000000000000e+01,1.198982551984445255e+00,1.901403927930199522e+00
1.400000000000000000e+01,-9.565986034576852148e-01,-7.697659707325357203e-01
1.500000000000000000e+01,7.858152220326247717e-02,2.221701721033708665e-02
1.600000000000000000e+01,7.043753410781998792e-01,-1.341852367060216267e+00
1.700000000000000000e+01,3.289719870943362268e-01,1.037432326072555089e+00
1.800000000000000000e+01,1.059801006713545490e+00,1.202233693599068953e+00
1.900000000000000000e+01,-4.737578472351615111e-01,5.168099815515518891e-01
2.000000000000000000e+01,1.003715205070411232e+00,1.434071927669535729e+00
2.100000000000000000e+01,-5.525492522159011211e-01,3.302845310437509951e-01
2.200000000000000000e+01,8.736796149470312800e-01,1.823705585695739373e+00
2.300000000000000000e+01,-2.344072730683602890e-01,9.366482892246419389e-01
2.400000000000000000e+01,1.185178406949826790e+00,2.305992491394410315e+00
2.500000000000000000e+01,-1.036829180740688860e+00,-9.465353813995047716e-02
2.600000000000000000e+01,-1.494671279646233031e-01,4.385604649192678117e-01
2.700000000000000000e+01,6.576746544990030863e-01,-3.336069534398937719e-01
2.800000000000000000e+01,3.496095299720767824e-01,1.154811309670791708e+00
2.900000000000000000e+01,1.026184843523485934e+00,1.561277421870890025e+00
3.000000000000000000e+01,-3.693946073166265998e-01,3.532125113664017491e-01
3.100000000000000000e+01,1.116822126776598978e+00,1.263192680659288358e+00
3.200000000000000000e+01,-8.570267101959159195e-01,-5.753351717059702608e-01
3.300000000000000000e+01,3.067539432480516637e-01,8.774942187281098427e-01
3.400000000000000000e+01,6.111548125637047413e-01,4.457862646986119337e-01
3.500000000000000000e+01,5.691118960867276311e-01,1.418522957489138481e+00
3.600000000000000000e+01,7.299027533947091140e-01,6.544387698659583918e-01
3.700000000000000000e+01,4.248723276475697697e-01,7.243359975328549361e-01
3.800000000000000000e+01,9.662477332974832578e-01,9.054111665417834409e-01
