4.455216434979603068e-01,6.065510673089249405e-01,1.610294238109646336e-01
-1.324512880342078591e-01,-1.992115493594351083e-01,6.676026132522724921e-02
-2.078661491222554281e-01,-1.161975064199433083e-01,9.166864270231211975e-02
1.401189976688569649e-01,-6.300474136495969046e-02,2.031237390338166415e-01
-1.550873476337819579e-01,3.890689958530577641e-01,5.441563434868397220e-01
5.877012534287914258e-01,6.258879273382211839e-01,3.818667390942975803e-02
-3.484479169404041121e-01,-7.118203034444303690e-01,3.633723865040262568e-01
-1.607501918236936278e-01,-3.030222002894843447e-01,1.422720084657907169e-01
2.318759398272630945e-01,7.498541424879983097e-01,5.179782026607352430e-01
-2.727879209327876420e-01,-9.109173713905610592e-02,1.816961837937315360e-01
6.933302007029185088e-04,-2.217256828403611768e-01,2.224190130410640953e-01
-1.899924711038427638e-01,1.256060028563127651e-01,3.155984739601555011e-01
-8.194993254245785952e-02,4.188110151129189607e-01,5.007609476553768202e-01
2.318680546705902679e-01,6.751853700573513528e-01,4.433173153867611127e-01
-7.301120447308191708e-02,-5.558979182140051378e-01,4.828867137409232346e-01
-4.448307077528818598e-01,-8.019486958751318451e-01,3.571179881222499852e-01
-3.395704138262060079e-01,-3.324439420596937977e-01,7.126471766512210149e-03
-7.251136186741771739e-02,-2.146743586442821650e-01,1.421629967768644476e-01
4.315187666117552279e-02,-4.796744383988596483e-01,5.228263150600351850e-01
2.153379673716415144e-01,-3.326498088450327018e-01,5.479877762166742716e-01
1.799394545508125054e-01,3.823514456247349980e-01,2.024119910739224926e-01
1.980861670347869308e-01,4.801265723611072844e-01,2.820404053263203537e-01
1.316550085937605863e-01,3.303636544885324433e-01,1.987086458947718570e-01
-1.281547047065997036e-01,4.487114596960289914e-01,5.768661644026287227e-01
1.779252516911687954e-01,3.994884661155218009e-01,2.215632144243530055e-01
1.131659431915860714e-01,6.795292236263438257e-01,5.663632804347578098e-01
3.344502271551369477e-01,-9.630665757089999779e-02,4.307568847260369593e-01
1.266169795129196141e-03,5.008349287939531935e-01,4.995687589988240251e-01
-1.181065824726055119e-01,-1.705244255436662998e-02,1.010541399182388889e-01
-4.016969939332190043e-01,-3.619559675060274317e-01,3.974102642719157252e-02
3.183443005147467142e-01,-3.744494161958492051e-01,6.927937167105959748e-01
-2.314890770105411111e-01,-4.446308566119104855e-01,2.131417796013693744e-01
3.784043528976430149e-02,1.195959793909096014e-01,8.175554410114529991e-02
2.479481246974490072e-01,1.037515710675774860e-01,1.441965536298715211e-01
3.542502078844907976e-01,4.774823269569491435e-01,1.232321190724583460e-01
3.849555973423576805e-01,4.070847016243746563e-01,2.212910428201697588e-02
3.996888064406823871e-01,4.706187375368408587e-01,7.092993109615847169e-02
2.911352347102273419e-01,-9.482109597103510756e-02,3.859563306812624495e-01
-3.935548303289502226e-01,-3.136871840329250039e-03,3.904179584886209864e-01
-3.455576555820813467e-01,-1.863636378041967634e-01,1.591940177778845833e-01
1.363799695795724909e-01,4.522631436839362196e-01,3.158831741043637287e-01
-3.876489568120381479e-01,-5.493008946772108825e-01,1.616519378651727346e-01
-2.667642564481048639e-02,2.179187798047798330e-01,2.445952054495903194e-01
-9.340878074023933886e-02,7.157873372249888566e-02,1.649875144627382384e-01
3.847347433927134630e-01,2.642581755805406551e-01,1.204765678121728079e-01
-1.633484769424292660e-01,1.619501660652822861e-01,3.252986430077115521e-01
4.301497358686675598e-01,7.350895891489135359e-01,3.049398532802459760e-01
-2.281012906073604518e-01,9.599141113261053238e-02,3.240927017399709564e-01
3.185428552157158477e-01,7.369675612670476550e-01,4.184247060513318073e-01
2.471439505558913341e-01,4.679215834977110688e-01,2.207776329418197347e-01
3.561972002529655845e-01,7.425735754418337775e-01,3.863763751888681930e-01
1.871668634748643867e-01,1.932045849152142503e-01,6.037721440349863578e-03
-6.186907186876283715e-04,2.279564369634465293e-01,2.285751276821341715e-01
-1.125646308974202064e-01,-1.842398347267841241e-01,7.167520382936391765e-02
5.433668253635925982e-01,8.451922583096552755e-01,3.018254329460626773e-01
-4.411352578573128624e-02,-2.420164951008355048e-01,1.979029693151042046e-01
