t,original,RCoutput
0.000000000000000000e+00,2.234723924822470953e-02,-4.579666403364919702e+00
1.000000000000000000e+00,1.266000215804664375e+00,1.896898850245598123e+00
2.000000000000000000e+00,-1.237154993209972131e+00,-5.167185592541850170e+00
3.000000000000000000e+00,-7.629734033727131326e-01,4.161663657191770227e+00
4.000000000000000000e+00,-1.861262779187888294e-01,-9.931367541142246402e-01
5.000000000000000000e+00,7.226077911235229134e-01,-2.550775904406920702e+00
6.000000000000000000e+00,2.131352889149797092e-01,-2.791966833133821879e+00
7.000000000000000000e+00,1.153185025403836272e+00,2.682370117731652126e+00
8.000000000000000000e+00,-7.978293972674112000e-01,-1.918091959444938155e+00
9.000000000000000000e+00,4.548110616194381284e-01,2.334885600485274715e+00
1.000000000000000000e+01,4.710568383398161529e-01,-3.917595442239881542e+00
1.100000000000000000e+01,8.257909555604462382e-01,-6.353230599160881731e-01
1.200000000000000000e+01,1.866140683023360669e-01,-1.833257320935671064e+00
1.300000000000000000e+01,1.198982551984445255e+00,2.155506580933478133e+00
1.400000000000000000e+01,-9.565986034576852148e-01,-2.616969368169776544e+00
1.500000000000000000e+01,7.858152220326247717e-02,2.964475292136169671e+00
1.600000000000000000e+01,7.043753410781998792e-01,-9.542725182539824047e-01
1.700000000000000000e+01,3.289719870943362268e-01,-9.431753471646411313e-01
1.800000000000000000e+01,1.059801006713545490e+00,1.931665753256223139e-01
1.900000000000000000e+01,-4.737578472351615111e-01,-1.569532383446032853e-01
2.000000000000000000e+01,1.003715205070411232e+00,2.656864877570949801e+00
2.100000000000000000e+01,-5.525492522159011211e-01,-4.053346878703207423e+00
2.200000000000000000e+01,8.736796149470312800e-01,1.712553975333590106e+00
2.300000000000000000e+01,-2.344072730683602890e-01,-2.973947762911748782e+00
2.400000000000000000e+01,1.185178406949826790e+00,1.591582614495828940e+00
2.500000000000000000e+01,-1.036829180740688860e+00,-4.054093954196079430e+00
2.600000000000000000e+01,-1.494671279646233031e-01,3.505263277765038321e+00
2.700000000000000000e+01,6.576746544990030863e-01,-2.475888539794255383e-01
2.800000000000000000e+01,3.496095299720767824e-01,-1.171870741982195874e+00
2.900000000000000000e+01,1.026184843523485934e+00,3.927505025309014908e-01
3.000000000000000000e+01,-3.693946073166265998e-01,-9.652398121100951300e-01
3.100000000000000000e+01,1.116822126776598978e+00,1.431127918160704615e+00
3.200000000000000000e+01,-8.570267101959159195e-01,-3.709068322037653687e+00
3.300000000000000000e+01,3.067539432480516637e-01,1.588721496396360067e+00
3.400000000000000000e+01,6.111548125637047413e-01,-1.522276313397155079e-01
3.500000000000000000e+01,5.691118960867276311e-01,2.560431263546760761e-01
3.600000000000000000e+01,7.299027533947091140e-01,5.339122435154939339e-01
3.700000000000000000e+01,4.248723276475697697e-01,8.323555377647746667e-01
3.800000000000000000e+01,9.662477332974832578e-01,-1.375749030563735431e-01
3.900000000000000000e+01,-1.796268566492628949e-01,-1.507180022562497612e-01
4.000000000000000000e+01,1.244702189307672180e+00,1.459749210772862238e+00
4.100000000000000000e+01,-1.222885013089015871e+00,-4.450393835652203478e+00
4.200000000000000000e+01,-7.202162005405097212e-01,2.511483373740842850e+00
4.300000000000000000e+01,-9.306142965611546858e-02,2.002352773020685817e-01
4.400000000000000000e+01,7.718105382723509100e-01,7.551353906057522991e-02
4.500000000000000000e+01,1.381134613196069727e-01,-7.839294109670200683e-01
4.600000000000000000e+01,1.204837702004949662e+00,2.250550087166859115e+00
4.700000000000000000e+01,-9.908534050457126208e-01,-1.816184972148203514e+00
4.800000000000000000e+01,-1.305534780547140672e-02,2.153646833092172308e+00
4.900000000000000000e+01,7.025053595374356474e-01,-1.691987567345173638e+00
5.000000000000000000e+01,3.051641034080081472e-01,-7.901079519738356538e-01
5.100000000000000000e+01,1.080376425848891708e+00,1.613807946844270091e-01
5.200000000000000000e+01,-5.425492791196335762e-01,-7.089850335695508932e-01
5.300000000000000000e+01,9.120093193721398039e-01,1.682035846789336375e+00
5.400000000000000000e+01,-3.272301818061773560e-01,-2.117676149847099509e+00
5.500000000000000000e+01,1.123691367172776623e+00,2.640657209206933587e-01
5.600000000000000000e+01,-8.659242586639266381e-01,-2.516432516610054293e+00
5.700000000000000000e+01,2.873526597120936721e-01,1.180752669528567722e+00
5.800000000000000000e+01,6.246225509397620446e-01,1.275735204853606142e+00
5.900000000000000000e+01,5.399911343141343689e-01,8.747741681171401495e-01
6.000000000000000000e+01,7.791601700889168036e-01,1.210064918570239456e-01
6.100000000000000000e+01,3.120705413800546335e-01,-9.212305762286554511e-02
6.200000000000000000e+01,1.097404819110538554e+00,1.382842226283237608e+00
6.300000000000000000e+01,-5.923951093958308434e-01,-9.801623468852938004e-02
6.400000000000000000e+01,8.379166938426236833e-01,1.104267419994956256e+00
6.500000000000000000e+01,-1.606646729669636009e-01,-2.498651806861508895e+00
6.600000000000000000e+01,1.215236616157373106e+00,2.156791737264635245e+00
6.700000000000000000e+01,-1.115719448439560502e+00,-2.451511059562235140e+00
6.800000000000000000e+01,-3.781908578295760104e-01,1.977532813890831243e+00
6.900000000000000000e+01,4.650445105439130478e-01,-1.914784023483102615e-01
7.000000000000000000e+01,5.837697871492885104e-01,3.267048090096498214e-01
7.100000000000000000e+01,6.624113230195181057e-01,6.203072567123113501e-01
7.200000000000000000e+01,5.608266709345308687e-01,8.825571386360486770e-01
7.300000000000000000e+01,7.583862201417433946e-01,7.199868203775920961e-01
7.400000000000000000e+01,3.630384788191259871e-01,1.458338772606158074e+00
7.500000000000000000e+01,1.043000154097895926e+00,4.994522571576514025e-01
7.600000000000000000e+01,-4.140775063817904722e-01,-1.536619757832071720e+00
7.700000000000000000e+01,1.072855792421462340e+00,1.284468023545273674e+00
7.800000000000000000e+01,-7.356506237797343362e-01,-6.011062113066421020e-01
7.900000000000000000e+01,5.642021613519216938e-01,2.114192763907444927e+00
8.000000000000000000e+01,3.336511024422278426e-01,9.012072603858545250e-02
8.100000000000000000e+01,1.013408366980296904e+00,2.136586782030569509e-02
8.200000000000000000e+01,-3.376997948392726490e-01,-1.186668207727153757e+00
8.300000000000000000e+01,1.144364898085807436e+00,2.904857210900427589e+00
8.400000000000000000e+01,-9.347093664110984745e-01,-4.688981485455189002e+00
8.500000000000000000e+01,1.201552299064503893e-01,2.554627764408659019e+00
8.600000000000000000e+01,6.993749990932497385e-01,4.506265720687201437e-01
8.700000000000000000e+01,3.512710238725789136e-01,-4.129318883483907854e-01
8.800000000000000000e+01,1.037064634630489035e+00,7.246588075109290372e-01
8.900000000000000000e+01,-4.003229718000039239e-01,-4.482562315109568374e-01
9.000000000000000000e+01,1.086757515938045149e+00,1.274725236503606141e+00
9.100000000000000000e+01,-7.735555493669636906e-01,-3.038377786551766491e+00
9.200000000000000000e+01,4.882837916424186964e-01,9.982258114433077978e-01
9.300000000000000000e+01,4.341438495369351891e-01,-1.249656377538812535e-01
9.400000000000000000e+01,8.826119025656770090e-01,1.012297311675594891e+00
9.500000000000000000e+01,3.963787609023475267e-02,-4.886071908206144343e-01
9.600000000000000000e+01,1.262583945060380408e+00,2.038950882123350183e+00
9.700000000000000000e+01,-1.219874142826856467e+00,-2.818739944814002030e+00
9.800000000000000000e+01,-7.045549105544668400e-01,1.572165331191906823e+00
9.900000000000000000e+01,-6.091891362903473217e-02,-5.691492135260940444e-01
1.000000000000000000e+02,7.834379671808214818e-01,-5.000989196137428650e-01
1.010000000000000000e+02,1.224392581227045362e-01,-9.140401651724188170e-01
1.020000000000000000e+02,1.214043469452752877e+00,2.432089755959020216e+00
1.030000000000000000e+02,-1.026730386572416442e+00,-2.158839818657423137e+00
1.040000000000000000e+02,-1.116323605597754343e-01,1.554620467628236469e+00
1.050000000000000000e+02,6.745343865344682888e-01,-4.257203827877518165e-01
1.060000000000000000e+02,3.295149977676633535e-01,-6.138488429027422200e-02
1.070000000000000000e+02,1.050348128704988060e+00,7.437876779899355029e-01
1.080000000000000000e+02,-4.456691687333990126e-01,-2.729994443476577715e-01
1.090000000000000000e+02,1.037035027468169890e+00,1.055703440537300253e+00
1.100000000000000000e+02,-6.393190580942905710e-01,-1.670722454767815890e+00
1.110000000000000000e+02,7.388901069808517796e-01,1.339752787473740270e+00
1.120000000000000000e+02,4.386225629986839625e-02,-9.422359912574052032e-02
1.130000000000000000e+02,1.218973575555454048e+00,1.279997716562615295e+00
1.140000000000000000e+02,-1.067096532173466672e+00,-9.356767960670886453e-01
1.150000000000000000e+02,-2.284809399006574870e-01,2.537436182688761477e+00
1.160000000000000000e+02,6.067860844909169771e-01,-2.442158794391815491e-01
1.170000000000000000e+02,4.159906247652572775e-01,6.255356485687357804e-02
1.180000000000000000e+02,9.397683454976504258e-01,1.073833976792162304e+00
1.190000000000000000e+02,-1.116331730495705998e-01,-4.148891657710152003e-01
1.200000000000000000e+02,1.264483752194133670e+00,1.474392878750371949e+00
1.210000000000000000e+02,-1.271976775303008456e+00,-1.604742778336605724e+00
1.220000000000000000e+02,-8.857497580160957895e-01,8.878045955380287069e-01
1.230000000000000000e+02,-4.799667199467035350e-01,-1.849326156305849622e+00
1.240000000000000000e+02,4.117597994362150460e-01,-1.571711932619383134e+00
1.250000000000000000e+02,6.186453986115361126e-01,-2.132274250887498113e+00
1.260000000000000000e+02,5.877169589183476317e-01,1.413625301326252526e+00
1.270000000000000000e+02,7.020179062631377587e-01,-2.218482563488498371e+00
1.280000000000000000e+02,4.863542906757928330e-01,2.210038670468694733e+00
1.290000000000000000e+02,8.794486773966863069e-01,-3.766129973750764748e-01
1.300000000000000000e+02,6.310432055804476859e-02,4.159354413678606477e-02
1.310000000000000000e+02,1.258259585836676298e+00,2.334392559119535804e+00
1.320000000000000000e+02,-1.197572763322424017e+00,1.446804183664207599e-01
1.330000000000000000e+02,-6.303748570813862973e-01,1.885585502498742017e+00
