t,original,RCoutput
0.000000000000000000e+00,1.755190162801700537e-01,1.641849403290569498e-01
1.000000000000000000e+00,5.643771556964246594e-01,5.334557117293652340e-01
2.000000000000000000e+00,9.588367691153093508e-01,9.695687100685788096e-01
3.000000000000000000e+00,1.539283953005147754e-01,1.170840787847002851e-01
4.000000000000000000e+00,5.079143332408205813e-01,4.046231303907799060e-01
5.000000000000000000e+00,9.747557169844776048e-01,9.400870895245412306e-01
6.000000000000000000e+00,9.596733584316294308e-02,2.180544969070550287e-01
7.000000000000000000e+00,3.383546645478812120e-01,6.644444455835882835e-01
8.000000000000000000e+00,8.730960635536306746e-01,8.722104359887996594e-01
9.000000000000000000e+00,4.321173767070621841e-01,4.337242617692322888e-01
1.000000000000000000e+01,9.570286028739894979e-01,9.610300311163895159e-01
1.100000000000000000e+01,1.603869390046918919e-01,1.488620546242431786e-01
1.200000000000000000e+01,5.251855783254487653e-01,4.931400368113294519e-01
1.300000000000000000e+01,9.725261779132093887e-01,9.795473188186747393e-01
1.400000000000000000e+01,1.042041436282625522e-01,8.087001804530702387e-02
1.500000000000000000e+01,3.640479963079555903e-01,2.933870815614874061e-01
1.600000000000000000e+01,9.029165054992615014e-01,8.088807642083395422e-01
1.700000000000000000e+01,3.418673294254279682e-01,6.195416266170532538e-01
1.800000000000000000e+01,8.774768281381200019e-01,9.244503263130514625e-01
1.900000000000000000e+01,4.192938524532584532e-01,2.519659636848761153e-01
2.000000000000000000e+01,9.495974192178379125e-01,7.345487050099066551e-01
2.100000000000000000e+01,1.866624264673728828e-01,7.553583464925308633e-01
2.200000000000000000e+01,5.920963035494734017e-01,7.161066040598242921e-01
2.300000000000000000e+01,9.419212564028406343e-01,7.908833599384754720e-01
2.400000000000000000e+01,2.133518522434056652e-01,6.419689357913425098e-01
2.500000000000000000e+01,6.545480736120832255e-01,9.004543232886650372e-01
2.600000000000000000e+01,8.818480824768969439e-01,3.541846225091802580e-01
2.700000000000000000e+01,4.063489634439959586e-01,8.957298988872688383e-01
2.800000000000000000e+01,9.407949850727453933e-01,3.643886542858494337e-01
2.900000000000000000e+01,2.172291464254008375e-01,9.093393029690286511e-01
3.000000000000000000e+01,6.631585130379011872e-01,3.235565520463978828e-01
3.100000000000000000e+01,8.711792685307180317e-01,8.562039834443897490e-01
3.200000000000000000e+01,4.376812073907043743e-01,4.847813465071939554e-01
3.300000000000000000e+01,9.598538355421063484e-01,9.780063859274514826e-01
3.400000000000000000e+01,1.502843547551322712e-01,9.189594625551888996e-02
3.500000000000000000e+01,4.980259731367667198e-01,3.272029295396743365e-01
3.600000000000000000e+01,9.749848025499787685e-01,8.506622153811180809e-01
3.700000000000000000e+01,9.511880565157496137e-02,5.004982407774227759e-01
3.800000000000000000e+01,3.356777520056721809e-01,9.814690784096757881e-01
3.900000000000000000e+01,8.696929753749534919e-01,7.579933466905819373e-02
4.000000000000000000e+01,4.419757054378147254e-01,2.811565104030560036e-01
4.100000000000000000e+01,9.618694068381868911e-01,7.786760298947630332e-01
4.200000000000000000e+01,1.430389390050714471e-01,6.903123603147882648e-01
4.300000000000000000e+01,4.780573236401621240e-01,8.538621437064137787e-01
4.400000000000000000e+01,9.731222239212528047e-01,4.647088245239210380e-01
4.500000000000000000e+01,1.020059088040508877e-01,9.913309997093531223e-01
4.600000000000000000e+01,3.572427431551311039e-01,5.368010552039903516e-02
4.700000000000000000e+01,8.955194259106997734e-01,2.105336723584709802e-01
4.800000000000000000e+01,3.649010965363548298e-01,6.578024242354354456e-01
4.900000000000000000e+01,9.038183165033907285e-01,9.672470954924872188e-01
5.000000000000000000e+01,3.390299922998326609e-01,2.010471288529003253e-01
5.100000000000000000e+01,8.739457608219314277e-01,4.961431069775690261e-01
5.200000000000000000e+01,4.296418150568966920e-01,9.278403100731864583e-01
5.300000000000000000e+01,9.556939306648969401e-01,1.899750432176885440e-01
5.400000000000000000e+01,1.651378620651867968e-01,6.004773038319886069e-01
5.500000000000000000e+01,5.376826594531319836e-01,9.383754506262880213e-01
5.600000000000000000e+01,9.694620669885032349e-01,2.284436729133503263e-01
5.700000000000000000e+01,1.154609338696401949e-01,6.961451366735387225e-01
5.800000000000000000e+01,3.983058558164039864e-01,8.318151327640235237e-01
5.900000000000000000e+01,9.346673740511872719e-01,5.566529352470985792e-01
6.000000000000000000e+01,2.381506683482364495e-01,9.793130923782307207e-01
6.100000000000000000e+01,7.075962173027464663e-01,9.563183671976194233e-02
6.200000000000000000e+01,8.069248611902043455e-01,3.501466474124352857e-01
6.300000000000000000e+01,6.076088053751578233e-01,8.903263113161643538e-01
6.400000000000000000e+01,9.298393455223523674e-01,3.878262639263563294e-01
6.500000000000000000e+01,2.544287344595715372e-01,9.275288747428636071e-01
6.600000000000000000e+01,7.398095388094022562e-01,2.626750650476423754e-01
6.700000000000000000e+01,7.507164018744849621e-01,7.521007444928660135e-01
6.800000000000000000e+01,7.298510147413357352e-01,7.256512766797946767e-01
6.900000000000000000e+01,7.689571929872751621e-01,7.733607552992323164e-01
7.000000000000000000e+01,6.928819105275818568e-01,6.802435695625841383e-01
7.100000000000000000e+01,8.299066175057966399e-01,8.454378855460458198e-01
7.200000000000000000e+01,5.505303325309475193e-01,5.024776176721914567e-01
7.300000000000000000e+01,9.650420734278162271e-01,9.790180800105741099e-01
7.400000000000000000e+01,1.315698927736345669e-01,8.481669847113781913e-02
7.500000000000000000e+01,4.456110987477586161e-01,3.034968267991322577e-01
7.600000000000000000e+01,9.634632049402384046e-01,8.276312117726778439e-01
7.700000000000000000e+01,1.372872448994380545e-01,5.715384291503085024e-01
7.800000000000000000e+01,4.619138834207031641e-01,9.573755091808289208e-01
7.900000000000000000e+01,9.693428461232419524e-01,1.536565543815724411e-01
8.000000000000000000e+01,1.158974418924458155e-01,5.055815273632369156e-01
8.100000000000000000e+01,3.996143769354085773e-01,9.620402240600975929e-01
8.200000000000000000e+01,9.356986340595416785e-01,1.331807137479779080e-01
8.300000000000000000e+01,2.346501310867333823e-01,4.462463251095405425e-01
8.400000000000000000e+01,7.003988435640776666e-01,9.672407369844218117e-01
8.500000000000000000e+01,8.183771836429033497e-01,1.256465360228604666e-01
8.600000000000000000e+01,5.796802788488906177e-01,4.305377391989777536e-01
8.700000000000000000e+01,9.502391073339957472e-01,9.540744894176116375e-01
8.800000000000000000e+01,1.844105102856379574e-01,1.644841906797660513e-01
8.900000000000000000e+01,5.865727685291314275e-01,5.416590113554606845e-01
9.000000000000000000e+01,9.457701074218854975e-01,9.699139510616627824e-01
9.100000000000000000e+01,2.000271441834145791e-01,1.241241191190525228e-01
9.200000000000000000e+01,6.240635145156440133e-01,4.263113563274369966e-01
9.300000000000000000e+01,9.149721530275036763e-01,9.565680825341522642e-01
9.400000000000000000e+01,3.034126376257004765e-01,1.660164443000309298e-01
9.500000000000000000e+01,8.242782949233916634e-01,5.405178891308617395e-01
9.600000000000000000e+01,5.648899910221534260e-01,9.673642333539800298e-01
9.700000000000000000e+01,9.585782273540648379e-01,1.280459962374784766e-01
9.800000000000000000e+01,1.548534366475341206e-01,4.353894027402613887e-01
9.900000000000000000e+01,5.104080142433308209e-01,9.622300715458793618e-01
1.000000000000000000e+02,9.745775256340913906e-01,1.474134416790842117e-01
1.010000000000000000e+02,9.662707143579098157e-02,4.921362531028155018e-01
1.020000000000000000e+02,3.404320939559807857e-01,9.768585013080932633e-01
1.030000000000000000e+02,8.756985251068354348e-01,9.417182985076921753e-02
1.040000000000000000e+02,4.245174111069393019e-01,3.376649543783720731e-01
1.050000000000000000e+02,9.527792772186046699e-01,8.736951370820755791e-01
1.060000000000000000e+02,1.754646118734519700e-01,4.370916917919864808e-01
1.070000000000000000e+02,5.642394492288481667e-01,9.603306403382543266e-01
1.080000000000000000e+02,9.589058433348194299e-01,1.501930822612704830e-01
1.090000000000000000e+02,1.536811651173168591e-01,4.974281543965588526e-01
1.100000000000000000e+02,5.072467319614533121e-01,9.789347365482887753e-01
1.110000000000000000e+02,9.747951910159274869e-01,8.865177661552081645e-02
1.120000000000000000e+02,9.582115369378083058e-02,3.197333695774444706e-01
1.130000000000000000e+02,3.378938947744372645e-01,8.504127761352178183e-01
1.140000000000000000e+02,8.725142815295353627e-01,5.066443620579761387e-01
1.150000000000000000e+02,4.338091292204828697e-01,9.748184606914529482e-01
1.160000000000000000e+02,9.579131976392520897e-01,9.365775673001763835e-02
1.170000000000000000e+02,1.572304633684014907e-01,3.361761495143147371e-01
1.180000000000000000e+02,5.167852745537010462e-01,8.620322882999822411e-01
1.190000000000000000e+02,9.739011927768118637e-01,4.622884515493161928e-01
1.200000000000000000e+02,9.912887199038848685e-02,9.680362812554763607e-01
1.210000000000000000e+02,3.482791210403764492e-01,1.185104789509807688e-01
1.220000000000000000e+02,8.852250220621051824e-01,4.139610715760237980e-01
1.230000000000000000e+02,3.962465612712772201e-01,9.490105801510879679e-01
1.240000000000000000e+02,9.330173734126641083e-01,1.878137964294546158e-01
1.250000000000000000e+02,2.437342218589099163e-01,5.962402657395964312e-01
1.260000000000000000e+02,7.188786187195922439e-01,9.363290650356193012e-01
1.270000000000000000e+02,7.881593860428730558e-01,2.335125886499209713e-01
1.280000000000000000e+02,6.511602561180384052e-01,6.980813650144348514e-01
1.290000000000000000e+02,8.858872501842831593e-01,8.231924170604472124e-01
1.300000000000000000e+02,3.942550175663285805e-01,5.636794239278897223e-01
1.310000000000000000e+02,9.313901948913997364e-01,9.628723583288438803e-01
1.320000000000000000e+02,2.492197490310845975e-01,1.375837155256496303e-01
1.330000000000000000e+02,7.297261363234744946e-01,4.652389947255342051e-01
1.340000000000000000e+02,7.691810189305647860e-01,9.700351923684400468e-01
1.350000000000000000e+02,6.924121582852613699e-01,1.123903547423790172e-01
1.360000000000000000e+02,8.306124892416293370e-01,3.914654985444716573e-01
1.370000000000000000e+02,5.487119896340687530e-01,9.278103652353939523e-01
1.380000000000000000e+02,9.657458540569724414e-01,2.549492081107613828e-01
1.390000000000000000e+02,1.290151177720911813e-01,7.396902751580580748e-01
1.400000000000000000e+02,4.382438469175440332e-01,7.500146939740801599e-01
1.410000000000000000e+02,9.601260924701793265e-01,7.278629770468496574e-01
1.420000000000000000e+02,1.493075182096835207e-01,7.714341660920087662e-01
1.430000000000000000e+02,4.953576545414193344e-01,6.819318709908483989e-01
1.440000000000000000e+02,9.749159496517084689e-01,8.432640635253463302e-01
1.450000000000000000e+02,9.537387898902202621e-02,5.110744769801396359e-01
1.460000000000000000e+02,3.364830385628766463e-01,9.763989704815161375e-01
1.470000000000000000e+02,8.707225929572443013e-01,9.641079146437103731e-02
1.480000000000000000e+02,4.390025603771237073e-01,3.389355800583384593e-01
1.490000000000000000e+02,9.604893182018688913e-01,8.764329019454546454e-01
1.500000000000000000e+02,1.480033925057139543e-01,4.289893791282599622e-01
1.510000000000000000e+02,4.917837144188027532e-01,9.524107282523512907e-01
1.520000000000000000e+02,9.747367213398679953e-01,1.766719339175053527e-01
1.530000000000000000e+02,9.603767710474284125e-02,5.633624204569240845e-01
1.540000000000000000e+02,3.385763225561651546e-01,9.587943369988414233e-01
1.550000000000000000e+02,8.733753458059841934e-01,1.557064296013033200e-01
1.560000000000000000e+02,4.313043194626206556e-01,5.079385552864144060e-01
1.570000000000000000e+02,9.565955235544745250e-01,9.755575223949053409e-01
1.580000000000000000e+02,1.619300586930596531e-01,9.730143820276904165e-02
1.590000000000000000e+02,5.292639876604154914e-01,3.393616809451733829e-01
1.600000000000000000e+02,9.716601142022229798e-01,8.689368042991811869e-01
1.610000000000000000e+02,1.073932730159093130e-01,4.393646842744978187e-01
1.620000000000000000e+02,3.738538359146747481e-01,9.650792657387210483e-01
1.630000000000000000e+02,9.129398666175768673e-01,1.336640410925693523e-01
1.640000000000000000e+02,3.099745995756454930e-01,4.554720091260797687e-01
1.650000000000000000e+02,8.341723540548984239e-01,9.716240611638413682e-01
1.660000000000000000e+02,5.394824673630896905e-01,1.067943552137542440e-01
1.670000000000000000e+02,9.689204256065980791e-01,3.792071142598212319e-01
1.680000000000000000e+02,1.174431743508149717e-01,9.186810364833397635e-01
1.690000000000000000e+02,4.042360730819542503e-01,2.899836366831216594e-01
1.700000000000000000e+02,9.392341541748171485e-01,8.011115618072990330e-01
1.710000000000000000e+02,2.225860954446985396e-01,6.156016368226353563e-01
1.720000000000000000e+02,6.748619496815900787e-01,9.214390684420532551e-01
1.730000000000000000e+02,8.557508643588569441e-01,2.818416263327154780e-01
1.740000000000000000e+02,4.814211577809119902e-01,7.857021891921047718e-01
1.750000000000000000e+02,9.736538238250130872e-01,6.571367289080383145e-01
1.760000000000000000e+02,1.000430151861795014e-01,8.755248313729602216e-01
1.770000000000000000e+02,3.511342001646856614e-01,4.220134982048198147e-01
1.780000000000000000e+02,8.885719971936292261e-01,9.526447784570399868e-01
1.790000000000000000e+02,3.861460316881213939e-01,1.803857040172962556e-01
1.800000000000000000e+02,9.244453682085872481e-01,5.806307895701463551e-01
1.810000000000000000e+02,2.723999046844794991e-01,9.550230803159829307e-01
1.820000000000000000e+02,7.729729667882273558e-01,1.750551119385637122e-01
1.830000000000000000e+02,6.843944616710498918e-01,5.646554326828487902e-01
1.840000000000000000e+02,8.423948617696703778e-01,9.616081829948845972e-01
1.850000000000000000e+02,5.177864586715403838e-01,1.487545291597793806e-01
1.860000000000000000e+02,9.737662033629097547e-01,4.921601355410736289e-01
1.870000000000000000e+02,9.962777974926674551e-02,9.763137782018800337e-01
1.880000000000000000e+02,3.498381324808435555e-01,8.737351026774842211e-02
1.890000000000000000e+02,8.870605128183213228e-01,3.055426064407216202e-01
1.900000000000000000e+02,3.907182217255906198e-01,8.216164189753953906e-01
1.910000000000000000e+02,9.284242224550129929e-01,5.773854525938801885e-01
1.920000000000000000e+02,2.591654738938883873e-01,9.614240298059781864e-01
1.930000000000000000e+02,7.487950510374541402e-01,1.393805015783060597e-01
1.940000000000000000e+02,7.335939880591552109e-01,4.727914266727610837e-01
1.950000000000000000e+02,7.621920100962150668e-01,9.730044096389947050e-01
1.960000000000000000e+02,7.068958643826543931e-01,1.018751829481585602e-01
1.970000000000000000e+02,8.080569950752817254e-01,3.603647047147511273e-01
1.980000000000000000e+02,6.048934623622326257e-01,9.010702339255365345e-01
1.990000000000000000e+02,9.320897100592853146e-01,3.458695791692996124e-01
2.000000000000000000e+02,2.468640815974427194e-01,8.813904836669355092e-01
2.010000000000000000e+02,7.250966065765259705e-01,4.008315983976376007e-01
2.020000000000000000e+02,7.773929190601573946e-01,9.355515405147749597e-01
2.030000000000000000e+02,6.749073569756113278e-01,2.351915282259922080e-01
2.040000000000000000e+02,8.556889242556435793e-01,7.033426586621898124e-01
2.050000000000000000e+02,4.815930177312658378e-01,8.160672082589348619e-01
2.060000000000000000e+02,9.736786137146581366e-01,5.874805211338789412e-01
2.070000000000000000e+02,9.995142654650275571e-02,9.481002132059304088e-01
2.080000000000000000e+02,3.508484416235050918e-01,1.950121766156556191e-01
2.090000000000000000e+02,8.882398692720656630e-01,6.095966468633360336e-01
2.100000000000000000e+02,3.871522352396765121e-01,9.286327339189872632e-01
2.110000000000000000e+02,9.253349897555348536e-01,2.590962272644654618e-01
2.120000000000000000e+02,2.694515713096703458e-01,7.452901269054788003e-01
2.130000000000000000e+02,7.677049459108378215e-01,7.386236491859232700e-01
2.140000000000000000e+02,6.955028415460140501e-01,7.477085446106510602e-01
2.150000000000000000e+02,8.259366918949929692e-01,7.319966500142802701e-01
2.160000000000000000e+02,5.606845642185388501e-01,7.611502934435172563e-01
2.170000000000000000e+02,9.606377962958635441e-01,7.027940723331340678e-01
2.180000000000000000e+02,1.474700004323930280e-01,8.115427874251670559e-01
2.190000000000000000e+02,4.903181376789657597e-01,5.927332125991107148e-01
2.200000000000000000e+02,9.746344200137863067e-01,9.422764582872797945e-01
2.210000000000000000e+02,9.641645261888907859e-02,2.101730957033289826e-01
2.220000000000000000e+02,3.397692491047865082e-01,6.427640569139470017e-01
2.230000000000000000e+02,8.748718152234684631e-01,8.934251510272650521e-01
2.240000000000000000e+02,4.269373763891406992e-01,3.704299986551449209e-01
2.250000000000000000e+02,9.541812268212819248e-01,9.117774962480762468e-01
2.260000000000000000e+02,1.705057114921494921e-01,3.105765981838883860e-01
2.270000000000000000e+02,5.515907039787509847e-01,8.367818770148955920e-01
2.280000000000000000e+02,9.646197571256097669e-01,5.311171829873702066e-01
2.290000000000000000e+02,1.331010770253036324e-01,9.757821413219192053e-01
2.300000000000000000e+02,4.500022032480305301e-01,9.674541074480380587e-02
2.310000000000000000e+02,9.652508592478001859e-01,3.416549365261349891e-01
2.320000000000000000e+02,1.308123880798161276e-01,8.704424834363697627e-01
2.330000000000000000e+02,4.434319780982196590e-01,4.430726297704574712e-01
2.340000000000000000e+02,9.625202297026667075e-01,9.684246404684957454e-01
2.350000000000000000e+02,1.406926447515904621e-01,1.269001578810371456e-01
2.360000000000000000e+02,4.715030754111335098e-01,4.388924838810828177e-01
2.370000000000000000e+02,9.718329086270079964e-01,9.653833386454837573e-01
2.380000000000000000e+02,1.067574547126523415e-01,1.301094048308049089e-01
2.390000000000000000e+02,3.719051722461204634e-01,4.422966005470678752e-01
2.400000000000000000e+02,9.110076889005453982e-01,9.644756121667299453e-01
2.410000000000000000e+02,3.161834506920667143e-01,1.347038206366351076e-01
2.420000000000000000e+02,8.432247571820441490e-01,4.579924684293121828e-01
2.430000000000000000e+02,5.155673876235745690e-01,9.648991807316682490e-01
2.440000000000000000e+02,9.740548601260516914e-01,1.304577644863442742e-01
2.450000000000000000e+02,9.856075940439129601e-02,4.446352430745408313e-01
2.460000000000000000e+02,3.465014908290818263e-01,9.607154916356042129e-01
2.470000000000000000e+02,8.831090099609916200e-01,1.500750721113250918e-01
2.480000000000000000e+02,4.025871972981643898e-01,4.955314136576527417e-01
2.490000000000000000e+02,9.379919088921155890e-01,9.758710662635596833e-01
2.500000000000000000e+02,2.268360422056587833e-01,9.746256096481697995e-02
2.510000000000000000e+02,6.839876634323123206e-01,3.472205481793508852e-01
2.520000000000000000e+02,8.429793048484007789e-01,8.810785705082535557e-01
2.530000000000000000e+02,5.162242661382602238e-01,4.086786984815908852e-01
2.540000000000000000e+02,9.739734154342720718e-01,9.388146210318302209e-01
2.550000000000000000e+02,9.886188570012666155e-02,2.237209252381231472e-01
2.560000000000000000e+02,3.474440316981728394e-01,6.748428774343055991e-01
2.570000000000000000e+02,8.842340384884183058e-01,8.569022607209824116e-01
2.580000000000000000e+02,3.992203943008346134e-01,4.791325265861585692e-01
2.590000000000000000e+02,9.353895371929710212e-01,9.726528414871529193e-01
2.600000000000000000e+02,2.357002085212729636e-01,1.056354608296592446e-01
2.610000000000000000e+02,7.025679188747754322e-01,3.699114701804369076e-01
2.620000000000000000e+02,8.149683291466953694e-01,9.135900662319160759e-01
