t,original,RCoutput
0.000000000000000000e+00,2.234723924822470953e-02,3.726077991729937366e+00
1.000000000000000000e+00,1.266000215804664375e+00,1.332088946608908309e+00
2.000000000000000000e+00,-1.237154993209972131e+00,-6.593078244229508833e-01
3.000000000000000000e+00,-7.629734033727131326e-01,6.624931560036386724e-01
4.000000000000000000e+00,-1.861262779187888294e-01,1.440863724853654437e+00
5.000000000000000000e+00,7.226077911235229134e-01,8.446111388708046341e-01
6.000000000000000000e+00,2.131352889149797092e-01,2.303922627755480512e+00
7.000000000000000000e+00,1.153185025403836272e+00,1.572938074231145178e+00
8.000000000000000000e+00,-7.978293972674112000e-01,-2.274633872132789669e-01
9.000000000000000000e+00,4.548110616194381284e-01,6.890605935336555632e-01
1.000000000000000000e+01,4.710568383398161529e-01,6.767306636242187423e-01
1.100000000000000000e+01,8.257909555604462382e-01,1.431469840138626992e+00
1.200000000000000000e+01,1.866140683023360669e-01,1.719679035018439883e+00
1.300000000000000000e+01,1.198982551984445255e+00,5.453304298338881306e-01
1.400000000000000000e+01,-9.565986034576852148e-01,-8.243269346814918741e-01
1.500000000000000000e+01,7.858152220326247717e-02,1.138511688167404001e-01
1.600000000000000000e+01,7.043753410781998792e-01,3.937313744301358387e-01
1.700000000000000000e+01,3.289719870943362268e-01,3.633118840787190607e-01
1.800000000000000000e+01,1.059801006713545490e+00,1.605261798074957724e+00
1.900000000000000000e+01,-4.737578472351615111e-01,-3.973511033760535049e-02
2.000000000000000000e+01,1.003715205070411232e+00,4.266620745871585463e-01
2.100000000000000000e+01,-5.525492522159011211e-01,-1.445004360341681782e-01
2.200000000000000000e+01,8.736796149470312800e-01,1.466782829432917046e+00
2.300000000000000000e+01,-2.344072730683602890e-01,5.225756378146120262e-01
2.400000000000000000e+01,1.185178406949826790e+00,1.326217320546982048e+00
2.500000000000000000e+01,-1.036829180740688860e+00,-7.291510712178483899e-02
2.600000000000000000e+01,-1.494671279646233031e-01,3.834517337804971282e-02
2.700000000000000000e+01,6.576746544990030863e-01,5.289532992337382389e-01
2.800000000000000000e+01,3.496095299720767824e-01,4.086506373426521677e-01
2.900000000000000000e+01,1.026184843523485934e+00,1.298409125396812636e+00
3.000000000000000000e+01,-3.693946073166265998e-01,-2.391136625991188147e-01
3.100000000000000000e+01,1.116822126776598978e+00,8.204863031926552530e-01
3.200000000000000000e+01,-8.570267101959159195e-01,-3.742396805423973127e-01
